YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_NKT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT
1992,7,22,6.43,7.37,0.59,0.7,364.5,3.18,-999
1992,7,23,2.98,7.61,0.27,0.32,363.5,1.49,-999
1992,7,24,7.48,7.86,0.68,0.81,351.7,3.57,-999
1992,7,25,6.43,7.64,0.59,0.7,387.5,3.18,-999
1992,7,26,2.56,7.64,0.23,0.28,393.6,1.34,-999
1992,7,27,7.44,7.43,0.69,0.82,358,3.57,-999
1992,7,28,7.37,7.4,0.68,0.82,357.3,3.55,-999
1992,7,29,3.31,7.5,0.3,0.37,390,1.74,-999
1992,7,30,6.62,7.49,0.62,0.74,369.2,3.21,-999
1992,7,31,1.37,7.46,0.12,0.16,375.9,0.76,-999
1992,8,1,7.26,7.43,0.68,0.82,363.6,3.48,-999
1992,8,2,5.75,7.55,0.54,0.66,379.3,2.84,-999
1992,8,3,4.34,7.4,0.41,0.49,393.7,2.22,-999
1992,8,4,4.23,7.26,0.41,0.48,369,2.13,-999
1992,8,5,7.16,7.37,0.68,0.83,342.2,3.39,-999
1992,8,6,7.27,7.56,0.7,0.84,344.1,3.42,-999
1992,8,7,7.54,7.43,0.73,0.88,357.2,3.56,-999
1992,8,8,3.07,7.25,0.3,0.36,402.6,1.58,-999
1992,8,9,3.04,7.21,0.3,0.36,397.1,1.59,-999
1992,8,10,6.04,6.46,0.59,0.72,379.3,2.96,-999
1992,8,11,6.91,7.08,0.68,0.83,351.3,3.28,-999
1992,8,12,5.83,6.78,0.58,0.7,350.4,2.85,-999
1992,8,13,1.5,7.1,0.15,0.18,362.9,0.83,-999
1992,8,14,7.25,7.09,0.73,0.88,356.5,3.45,-999
1992,8,15,3.53,6.74,0.35,0.44,372.5,1.78,-999
1992,8,16,1.41,6.94,0.14,0.17,386.3,0.77,-999
1992,8,17,4.46,6.95,0.45,0.55,369.2,2.25,-999
1992,8,18,5.79,6.88,0.59,0.73,370.3,2.82,-999
1992,8,19,6.17,6.47,0.63,0.78,348.1,2.94,-999
1992,8,20,6.71,6.79,0.7,0.85,345,3.17,-999
1992,8,21,6.78,6.78,0.7,0.87,359.9,3.29,-999
1992,8,22,6.81,6.88,0.71,0.88,346.8,3.24,-999
1992,8,23,6.72,6.64,0.7,0.88,368.8,3.18,-999
1992,8,24,4.1,6.47,0.43,0.54,404.8,2.04,-999
1992,8,25,4.69,5.93,0.5,0.62,391.1,2.35,-999
1992,8,26,6.14,6.37,0.66,0.82,400.6,3.03,-999
1992,8,27,3.92,6.56,0.42,0.53,410,2,-999
1992,8,28,1.48,6.39,0.16,0.2,388.9,0.81,-999
1992,8,29,4.5,6.23,0.49,0.62,377.5,2.21,-999
1992,8,30,3.1,6.36,0.34,0.43,385.9,1.58,-999
1992,8,31,5.15,6.42,0.57,0.72,378.9,2.5,-999
1992,9,1,5.73,6.32,0.64,0.8,362.2,2.76,-999
1992,9,2,6.02,6.17,0.68,0.85,355.4,2.89,-999
1992,9,3,3.97,6.05,0.45,0.57,381.3,2,-999
1992,9,4,6.34,6.36,0.73,0.92,340.7,2.99,-999
1992,9,5,6.11,6.13,0.7,0.89,361.6,2.93,-999
1992,9,6,3.27,5.86,0.38,0.48,396,1.66,-999
1992,9,7,5.19,5.87,0.61,0.77,387.3,2.5,-999
1992,9,8,3.33,5.71,0.39,0.5,373.6,1.62,-999
1992,9,9,4.71,5.92,0.56,0.72,358,2.28,-999
1992,9,10,4.84,5.98,0.58,0.74,364.6,2.35,-999
1992,9,11,5.71,5.62,0.69,0.89,341.2,2.73,-999
1992,9,12,5.49,5.62,0.66,0.86,340.6,2.66,-999
1992,9,13,5.17,5.37,0.63,0.82,341,2.51,-999
1992,9,14,4.73,4.91,0.59,0.76,358.2,2.31,-999
1992,9,15,3.62,4.48,0.45,0.59,385.2,1.76,-999
1992,9,16,2.6,5.04,0.33,0.43,398,1.3,-999
1992,9,17,2.82,4.68,0.36,0.47,406.4,1.41,-999
1992,9,18,1.13,5.17,0.15,0.19,372.6,0.59,-999
1992,9,19,4.24,5.07,0.55,0.72,344.2,2.04,-999
1992,9,20,4.87,4.83,0.63,0.84,340.4,2.35,-999
1992,9,21,0.75,5.07,0.1,0.13,364.9,0.4,-999
1992,9,22,1.74,4.76,0.23,0.3,365.4,0.88,-999
1992,9,23,4.86,4.95,0.66,0.87,322,2.32,-999
1992,9,24,4.72,4.79,0.64,0.85,322.4,2.27,-999
1992,9,25,4.62,4.8,0.63,0.84,322.3,2.19,-999
1992,9,26,1.83,4.9,0.25,0.34,369.9,0.92,-999
1992,9,27,2.88,4.39,0.4,0.54,358.8,1.43,-999
1992,9,28,3.71,4.01,0.52,0.71,324.2,1.78,-999
1992,9,29,3.5,4.71,0.5,0.68,332.9,1.69,-999
1992,9,30,2.67,4.96,0.38,0.52,329.4,1.32,-999
1992,10,1,4.38,4.52,0.64,0.87,325.1,2.1,-999
1992,10,2,4.39,4.49,0.65,0.88,339.2,2.12,-999
1992,10,3,3.47,3.96,0.52,0.71,346.5,1.69,-999
1992,10,4,4.35,4.59,0.66,0.9,322.7,2.04,-999
1992,10,5,4.18,4.52,0.63,0.88,314.7,1.99,-999
1992,10,6,4.33,4.44,0.66,0.92,290.4,2.03,-999
1992,10,7,4.42,4.47,0.69,0.95,316.4,2.05,-999
1992,10,8,4.26,4.22,0.67,0.94,333.6,1.98,-999
1992,10,9,3.54,4.03,0.56,0.79,333.1,1.66,-999
1992,10,10,3.56,4.03,0.57,0.8,339.5,1.7,-999
1992,10,11,3.17,3.9,0.52,0.73,334,1.5,-999
1992,10,12,2.92,3.6,0.48,0.68,330.2,1.38,-999
1992,10,13,3.65,3.89,0.61,0.86,305.8,1.72,-999
1992,10,14,0.14,4.13,0.02,0.03,317,0.09,-999
1992,10,15,0.56,4.08,0.09,0.13,308.3,0.29,-999
1992,10,16,0.82,4.02,0.14,0.2,316.6,0.41,-999
1992,10,17,2.94,4.1,0.52,0.74,295.2,1.36,-999
1992,10,18,1.23,3.93,0.22,0.31,302.7,0.6,-999
1992,10,19,2.45,3.87,0.44,0.64,300.4,1.18,-999
1992,10,20,0.29,3.83,0.05,0.08,296.7,0.16,-999
1992,10,21,1.05,3.54,0.2,0.28,317.7,0.52,-999
1992,10,22,3.57,3.82,0.66,0.98,301.9,1.65,-999
1992,10,23,3.11,3.64,0.59,0.86,315,1.45,-999
1992,10,24,0.43,3.61,0.08,0.12,336.8,0.22,-999
1992,10,25,2.98,3.25,0.57,0.85,298.4,1.38,-999
1992,10,26,0.19,3.52,0.04,0.05,317,0.11,-999
1992,10,27,2.06,3.33,0.41,0.61,300.8,0.97,-999
1992,10,28,2.46,3.37,0.49,0.74,300.2,1.14,-999
1992,10,29,0.63,3.3,0.12,0.2,314.1,0.31,-999
1992,10,30,1.32,3.2,0.27,0.41,308.5,0.63,-999
1992,10,31,1.38,3.1,0.29,0.44,304,0.67,-999
1992,11,1,2.6,3.32,0.55,0.84,285.9,1.2,-999
1992,11,2,0.07,3.3,0.02,0.02,285.9,0.05,-999
1992,11,3,3.1,3.23,0.66,1.03,302.2,1.39,-999
1992,11,4,0.66,3.28,0.14,0.23,314.2,0.36,-999
1992,11,5,0.83,3.24,0.18,0.29,299.9,0.44,-999
1992,11,6,1.06,3.12,0.23,0.37,299.6,0.52,-999
1992,11,7,2.95,3.18,0.67,1.05,270.7,1.34,-999
1992,11,8,3.09,3.2,0.71,1.12,247.1,1.37,-999
1992,11,9,0.31,3.03,0.07,0.12,283.9,0.18,-999
1992,11,10,1.43,3.05,0.34,0.53,304.6,0.71,-999
1992,11,11,1.36,2.96,0.32,0.52,281.1,0.68,-999
1992,11,12,0.08,2.89,0.02,0.03,306.4,0.05,-999
1992,11,13,2.56,3.01,0.62,1,262.7,1.17,-999
1992,11,14,2.63,2.94,0.65,1.05,245.8,1.19,-999
1992,11,15,2.06,2.84,0.52,0.83,276.6,0.96,-999
1992,11,16,1.27,2.77,0.32,0.52,281.8,0.61,-999
1992,11,17,0.67,2.7,0.17,0.28,285.4,0.33,-999
1992,11,18,0.84,2.71,0.22,0.35,292.2,0.41,-999
1992,11,19,1.65,2.65,0.43,0.7,290.4,0.78,-999
1992,11,20,1.39,2.61,0.37,0.6,295.2,0.67,-999
1992,11,21,1.7,2.57,0.45,0.75,302.8,0.81,-999
1992,11,22,1.25,2.5,0.34,0.55,271.9,0.58,-999
1992,11,23,1.2,2.46,0.33,0.54,289.7,0.57,-999
1992,11,24,1.45,2.51,0.4,0.66,289.7,0.66,-999
1992,11,25,2.27,2.44,0.62,1.05,295,1.02,-999
1992,11,26,1.5,2.52,0.42,0.71,305.2,0.69,-999
1992,11,27,2.21,2.45,0.62,1.05,284,0.97,-999
1992,11,28,2,2.43,0.57,0.97,294.3,0.91,-999
1992,11,29,1.06,2.47,0.3,0.52,280.1,0.48,-999
1992,11,30,0.73,2.45,0.21,0.37,282.6,0.36,-999
1992,12,1,1.14,2.45,0.34,0.57,292.7,0.55,-999
1992,12,2,1.15,2.33,0.34,0.58,278,0.56,-999
1992,12,3,1.23,2.27,0.37,0.63,280.3,0.56,-999
1992,12,4,0.96,2.33,0.29,0.49,280,0.47,-999
1992,12,5,2.09,2.32,0.63,1.09,272.2,0.95,-999
1992,12,6,0.5,2.42,0.15,0.26,248.4,0.23,-999
1992,12,7,1.25,2.4,0.38,0.66,281.2,0.59,-999
1992,12,8,1.57,2.3,0.48,0.84,275.7,0.74,-999
1992,12,9,2.06,2.33,0.63,1.11,251.6,0.92,-999
1992,12,10,0.56,2.26,0.17,0.3,268.7,0.29,-999
1992,12,11,0.5,2.26,0.16,0.27,272.8,0.25,-999
1992,12,12,1.97,2.22,0.62,1.08,245,0.89,-999
1992,12,13,2.15,2.27,0.67,1.18,276.2,0.97,-999
1992,12,14,1.32,2.19,0.41,0.73,290.1,0.62,-999
1992,12,15,1.72,2.14,0.54,0.95,275.1,0.81,-999
1992,12,16,2.08,2.16,0.66,1.16,288.4,0.96,-999
1992,12,17,0.48,2.17,0.15,0.27,295.5,0.24,-999
1992,12,18,2.1,2.28,0.66,1.17,258.2,0.94,-999
1992,12,19,0.91,2.22,0.29,0.51,296.9,0.45,-999
1992,12,20,1.46,2.2,0.47,0.82,256.4,0.67,-999
1992,12,21,1.08,2.15,0.34,0.61,259.8,0.49,-999
1992,12,22,0.83,2.21,0.27,0.46,269.3,0.37,-999
1992,12,23,1.03,2.2,0.33,0.57,281.6,0.46,-999
1992,12,24,1.52,2.29,0.48,0.84,254.1,0.67,-999
1992,12,25,1.24,2.17,0.39,0.69,271.6,0.57,-999
1992,12,26,1.06,2.17,0.34,0.59,262.1,0.48,-999
1992,12,27,0.77,2.15,0.24,0.42,271,0.4,-999
1992,12,28,2.01,2.13,0.63,1.11,265.1,0.88,-999
1992,12,29,0.77,2.18,0.24,0.42,290.5,0.41,-999
1992,12,30,0.73,2.16,0.23,0.4,281.2,0.34,-999
1992,12,31,1.3,2.17,0.41,0.71,280.6,0.6,-999
1993,1,1,1.83,2.29,0.56,0.98,250.8,0.81,-999
1993,1,2,1.53,2.24,0.47,0.82,262.7,0.69,-999
1993,1,3,0.6,2.29,0.18,0.32,271.1,0.27,-999
1993,1,4,0.36,2.36,0.11,0.19,294.4,0.19,-999
1993,1,5,1.66,2.33,0.5,0.87,262.2,0.74,-999
1993,1,6,1.04,2.34,0.31,0.54,263.3,0.5,-999
1993,1,7,1.54,2.33,0.46,0.79,253.8,0.72,-999
1993,1,8,2.37,2.38,0.7,1.2,235.1,1.03,-999
1993,1,9,2.34,2.56,0.69,1.18,240.2,1.04,-999
1993,1,10,0.58,2.46,0.16,0.29,264.9,0.3,-999
1993,1,11,1.28,2.49,0.37,0.63,262.1,0.6,-999
1993,1,12,1.73,2.45,0.5,0.84,259.6,0.79,-999
1993,1,13,1.65,2.47,0.47,0.8,260,0.74,-999
1993,1,14,2.46,2.58,0.7,1.17,241.6,1.11,-999
1993,1,15,2.25,2.58,0.62,1.05,246,1.02,-999
1993,1,16,1.67,2.56,0.46,0.77,266.3,0.77,-999
1993,1,17,1.3,2.68,0.35,0.59,254.9,0.6,-999
1993,1,18,2.18,2.74,0.59,0.98,246.1,1,-999
1993,1,19,2.58,2.73,0.69,1.15,231.9,1.17,-999
1993,1,20,2.77,2.79,0.73,1.22,220.9,1.23,-999
1993,1,21,0.09,2.76,0.02,0.04,269.8,0.06,-999
1993,1,22,0.68,2.86,0.18,0.29,267.5,0.33,-999
1993,1,23,2.26,2.9,0.58,0.95,257.8,1.04,-999
1993,1,24,0.46,2.94,0.12,0.19,268.1,0.24,-999
1993,1,25,2.49,2.98,0.62,1.01,234.1,1.12,-999
1993,1,26,1.4,2.93,0.34,0.56,260.9,0.68,-999
1993,1,27,2.18,3.01,0.53,0.86,250.4,1.02,-999
1993,1,28,2.27,3.07,0.55,0.88,250.7,1.06,-999
1993,1,29,2.2,3.08,0.52,0.84,236.5,1,-999
1993,1,30,1.3,3.16,0.3,0.49,249.2,0.64,-999
1993,1,31,2.37,3.09,0.55,0.88,265.5,1.07,-999
1993,2,1,0.84,3.16,0.2,0.3,233.1,0.43,-999
1993,2,2,0.82,3.16,0.19,0.29,234.6,0.41,-999
1993,2,3,3.18,3.25,0.71,1.12,276.4,1.41,-999
1993,2,4,1.91,3.23,0.42,0.66,265.2,0.9,-999
1993,2,5,2.41,3.35,0.52,0.82,264.3,1.1,-999
1993,2,6,2.22,3.48,0.48,0.74,220.8,1.02,-999
1993,2,7,2.82,3.41,0.6,0.93,244.7,1.27,-999
1993,2,8,3.07,3.37,0.65,0.99,225.3,1.37,-999
1993,2,9,3.09,3.44,0.64,0.98,243.8,1.39,-999
1993,2,10,2.52,3.64,0.52,0.79,245.5,1.15,-999
1993,2,11,3.54,3.83,0.72,1.09,229.1,1.6,-999
1993,2,12,1.42,3.69,0.28,0.43,262.3,0.68,-999
1993,2,13,0.7,3.71,0.14,0.21,254.7,0.35,-999
1993,2,14,2.43,3.76,0.48,0.71,235.7,1.11,-999
1993,2,15,3.48,3.79,0.67,1,222.2,1.54,-999
1993,2,16,1.14,3.96,0.22,0.32,253.8,0.6,-999
1993,2,17,3.15,3.96,0.59,0.88,231.9,1.44,-999
1993,2,18,2.85,4.04,0.53,0.78,229,1.31,-999
1993,2,19,3.39,4.15,0.62,0.91,224.4,1.53,-999
1993,2,20,3.78,4.31,0.68,1,227.2,1.7,-999
1993,2,21,1.36,4.22,0.24,0.35,246.8,0.7,-999
1993,2,22,1.19,4.2,0.21,0.3,252.1,0.6,-999
1993,2,23,2.37,4.27,0.41,0.59,242.4,1.13,-999
1993,2,24,3.54,4.51,0.61,0.88,230.8,1.64,-999
1993,2,25,4.29,4.63,0.73,1.05,227.9,1.92,-999
1993,2,26,4.29,4.65,0.72,1.03,235.2,1.93,-999
1993,2,27,3.83,4.5,0.63,0.91,230.8,1.74,-999
1993,2,28,4.19,4.66,0.69,0.97,237.5,1.85,-999
1993,3,1,2.91,4.71,0.47,0.66,264.8,1.35,-999
1993,3,2,4.65,4.77,0.74,1.05,246.5,2.12,-999
1993,3,3,4.13,4.85,0.65,0.91,250.2,1.86,-999
1993,3,4,1.33,4.85,0.21,0.29,243.4,0.69,-999
1993,3,5,1.6,5.01,0.25,0.34,274.5,0.83,-999
1993,3,6,2.31,4.93,0.35,0.49,256.2,1.11,-999
1993,3,7,4.83,5.12,0.73,1.01,249.7,2.18,-999
1993,3,8,1.35,5.1,0.2,0.27,276.6,0.7,-999
1993,3,9,4.92,5.19,0.73,1,234.5,2.25,-999
1993,3,10,1.87,5.25,0.27,0.38,263.4,0.97,-999
1993,3,11,4.59,5.39,0.66,0.91,244.8,2.12,-999
1993,3,12,4.68,5.42,0.67,0.91,243,2.17,-999
1993,3,13,1.32,5.39,0.19,0.25,247.2,0.71,-999
1993,3,14,4.08,5.26,0.57,0.77,251.5,1.9,-999
1993,3,15,5.66,5.47,0.78,1.05,257.3,2.58,-999
1993,3,16,1.65,5.58,0.23,0.3,291.3,0.89,-999
1993,3,17,4.09,5.57,0.55,0.74,269.5,1.98,-999
1993,3,18,4.87,5.68,0.66,0.88,257.1,2.3,-999
1993,3,19,4.48,5.56,0.59,0.8,264.8,2.09,-999
1993,3,20,0.87,5.81,0.12,0.15,301.7,0.51,-999
1993,3,21,1.8,5.67,0.23,0.31,303.7,0.96,-999
1993,3,22,5.25,5.67,0.68,0.9,278.8,2.42,-999
1993,3,23,2.31,5.75,0.3,0.39,276.4,1.11,-999
1993,3,24,1.97,5.67,0.25,0.33,293.3,0.94,-999
1993,3,25,5.24,5.95,0.66,0.86,272,2.34,-999
1993,3,26,3.18,5.94,0.4,0.52,282.6,1.53,-999
1993,3,27,4.25,6.13,0.52,0.68,286.2,1.97,-999
1993,3,28,2.78,6.08,0.34,0.45,303.3,1.36,-999
1993,3,29,3.35,6.18,0.41,0.52,316.5,1.63,-999
1993,3,30,5.72,6.32,0.69,0.89,284.9,2.63,-999
1993,3,31,3.55,6.28,0.42,0.55,291.6,1.71,-999
1993,4,1,0.7,6.2,0.09,0.11,290.8,0.34,-999
1993,4,2,2.05,6.31,0.24,0.31,301.7,0.95,-999
1993,4,3,2.41,6.33,0.28,0.36,302,1.12,-999
1993,4,4,4.02,6.43,0.46,0.59,289,1.86,-999
1993,4,5,6.28,6.66,0.72,0.91,267.1,2.88,-999
1993,4,6,5.75,6.67,0.66,0.83,288.1,2.66,-999
1993,4,7,6.77,6.82,0.77,0.97,275.4,3.08,-999
1993,4,8,4.6,6.66,0.52,0.65,300.9,2.16,-999
1993,4,9,3.49,6.73,0.39,0.49,312.7,1.69,-999
1993,4,10,1.95,6.84,0.21,0.27,308.4,1.01,-999
1993,4,11,6.33,6.89,0.7,0.88,290.6,2.91,-999
1993,4,12,6.43,6.88,0.7,0.88,278,2.94,-999
1993,4,13,7.23,7.23,0.78,0.98,255.8,3.26,-999
1993,4,14,5.03,6.9,0.54,0.67,301.2,2.35,-999
1993,4,15,5.12,6.98,0.55,0.68,311.9,2.4,-999
1993,4,16,2.2,7.01,0.23,0.29,327.6,1.08,-999
1993,4,17,0.26,7.07,0.03,0.03,308.1,0.16,-999
1993,4,18,6.1,7.13,0.63,0.79,299.2,2.79,-999
1993,4,19,2.93,7.24,0.3,0.38,318.2,1.45,-999
1993,4,20,1.21,7.15,0.12,0.16,315.4,0.62,-999
1993,4,21,3.1,7.21,0.32,0.39,311.3,1.5,-999
1993,4,22,6.32,7.15,0.64,0.8,292.8,2.89,-999
1993,4,23,7.42,7.48,0.75,0.93,283.4,3.35,-999
1993,4,24,2.44,7.25,0.24,0.3,312.1,1.17,-999
1993,4,25,1.47,7.21,0.15,0.18,330.5,0.75,-999
1993,4,26,3.82,7.32,0.38,0.47,294.9,1.87,-999
1993,4,27,7.25,7.53,0.72,0.88,274.6,3.36,-999
1993,4,28,3.68,7.27,0.36,0.45,314.6,1.8,-999
1993,4,29,3.05,7.21,0.3,0.37,328.9,1.51,-999
1993,4,30,5.09,7.07,0.5,0.61,346.8,2.46,-999
1993,5,1,7.31,7.5,0.71,0.87,316.6,3.41,-999
1993,5,2,7.15,7.64,0.69,0.84,318.4,3.28,-999
1993,5,3,3.46,7.51,0.34,0.41,366,1.72,-999
1993,5,4,2.81,7.63,0.27,0.33,356.6,1.41,-999
1993,5,5,2.67,7.64,0.26,0.31,363.5,1.35,-999
1993,5,6,7.51,7.73,0.71,0.86,304.5,3.42,-999
1993,5,7,7.83,8.01,0.74,0.89,285.4,3.52,-999
1993,5,8,5.79,7.47,0.55,0.66,334.4,2.74,-999
1993,5,9,7.57,7.57,0.71,0.86,313,3.58,-999
1993,5,10,7.68,7.68,0.72,0.87,324.9,3.63,-999
1993,5,11,6.13,6.96,0.57,0.69,360.5,3,-999
1993,5,12,6.62,7.32,0.61,0.73,325.3,3.1,-999
1993,5,13,5.65,7.67,0.52,0.62,336,2.7,-999
1993,5,14,3.96,7.92,0.37,0.44,336.2,1.92,-999
1993,5,15,5.45,6.85,0.5,0.6,344.3,2.61,-999
1993,5,16,6.52,7.38,0.59,0.71,299,3.04,-999
1993,5,17,4.03,7.97,0.37,0.44,331.7,1.98,-999
1993,5,18,5.32,7.68,0.48,0.58,309.5,2.53,-999
1993,5,19,2.63,8.01,0.23,0.28,331.9,1.32,-999
1993,5,20,5.15,8.21,0.46,0.55,312.9,2.43,-999
1993,5,21,4.58,7.9,0.41,0.49,322.4,2.2,-999
1993,5,22,6.4,8.1,0.57,0.69,308.2,2.97,-999
1993,5,23,2.79,8.07,0.25,0.3,343.7,1.41,-999
1993,5,24,3.32,7.63,0.3,0.35,347.6,1.64,-999
1993,5,25,0.38,8.21,0.03,0.04,344.8,0.23,-999
1993,5,26,5.56,7.98,0.49,0.59,318.9,2.66,-999
1993,5,27,6.26,7.5,0.55,0.66,320.2,2.92,-999
1993,5,28,5.26,8.2,0.46,0.55,363.9,2.54,-999
1993,5,29,7.68,7.81,0.68,0.8,299,3.58,-999
1993,5,30,6.94,7.62,0.61,0.73,319.1,3.28,-999
1993,5,31,1.82,8.16,0.16,0.19,342.3,0.95,-999
1993,6,1,5.64,8.16,0.49,0.59,348.2,2.71,-999
1993,6,2,6.09,8.04,0.53,0.63,349.3,2.91,-999
1993,6,3,7.51,7.37,0.66,0.77,346.1,3.54,-999
1993,6,4,7.38,7.23,0.64,0.77,333.6,3.49,-999
1993,6,5,1.36,8.2,0.12,0.14,341.9,0.72,-999
1993,6,6,8.12,8.06,0.7,0.84,335.9,3.81,-999
1993,6,7,5.42,8.14,0.47,0.55,364.5,2.66,-999
1993,6,8,1.77,8.12,0.16,0.18,371.9,0.93,-999
1993,6,9,5.61,7.99,0.48,0.57,383.5,2.72,-999
1993,6,10,6.91,7.58,0.6,0.7,363.6,3.36,-999
1993,6,11,8.05,8.13,0.7,0.82,348.3,3.8,-999
1993,6,12,8.34,8.19,0.72,0.85,351.1,3.95,-999
1993,6,13,7.81,7.82,0.67,0.8,337.1,3.76,-999
1993,6,14,7.39,7.96,0.64,0.75,358.3,3.5,-999
1993,6,15,6.46,7.57,0.55,0.66,364.2,3.15,-999
1993,6,16,7.6,7.96,0.66,0.77,330.3,3.58,-999
1993,6,17,7.42,7.79,0.64,0.76,364.8,3.59,-999
1993,6,18,3.83,7.95,0.33,0.39,400.8,1.94,-999
1993,6,19,2.29,8,0.2,0.23,380.7,1.19,-999
1993,6,20,2.23,7.96,0.2,0.23,389.1,1.16,-999
1993,6,21,4.44,8.05,0.38,0.45,396.1,2.23,-999
1993,6,22,7.94,8.07,0.69,0.8,360.4,3.83,-999
1993,6,23,8.02,8.01,0.69,0.81,340.8,3.86,-999
1993,6,24,7.9,7.9,0.68,0.8,350,3.78,-999
1993,6,25,5.58,7.67,0.48,0.57,395.9,2.8,-999
1993,6,26,6.31,7.53,0.55,0.64,375.1,3.1,-999
1993,6,27,5.43,7.64,0.47,0.55,379.5,2.69,-999
1993,6,28,6.15,7.98,0.53,0.62,367.3,3.03,-999
1993,6,29,7.4,7.67,0.64,0.76,353.6,3.57,-999
1993,6,30,4.96,7.98,0.43,0.51,369.1,2.43,-999
1993,7,1,7.11,7.64,0.62,0.73,383.3,3.46,-999
1993,7,2,4.07,7.81,0.35,0.41,413.1,2.08,-999
1993,7,3,6.74,6.63,0.59,0.7,392.3,3.33,-999
1993,7,4,7.27,7.41,0.63,0.75,390.6,3.57,-999
1993,7,5,7.44,7.45,0.65,0.77,395.5,3.67,-999
1993,7,6,4.61,7.32,0.4,0.48,421.7,2.37,-999
1993,7,7,6.68,7.25,0.59,0.69,413.8,3.29,-999
1993,7,8,6.58,7.11,0.58,0.68,413.2,3.26,-999
1993,7,9,6.71,7.13,0.59,0.7,412.1,3.35,-999
1993,7,10,7.36,7.48,0.65,0.77,397.6,3.59,-999
1993,7,11,6.86,6.4,0.6,0.72,393.1,3.4,-999
1993,7,12,6.9,6.66,0.61,0.72,375.1,3.38,-999
1993,7,13,7.43,7.75,0.66,0.78,383.3,3.62,-999
1993,7,14,2.04,7.64,0.18,0.22,399.2,1.08,-999
1993,7,15,7.31,7.65,0.65,0.77,353,3.54,-999
1993,7,16,7.54,7.55,0.67,0.8,364.3,3.68,-999
1993,7,17,7.32,7.38,0.66,0.78,375.9,3.61,-999
1993,7,18,7,7.51,0.62,0.75,384.1,3.46,-999
1993,7,19,3.11,7.5,0.28,0.34,397.9,1.62,-999
1993,7,20,7.07,7.41,0.63,0.76,375.9,3.43,-999
1993,7,21,7.17,7.45,0.65,0.77,351.6,3.45,-999
1993,7,22,7.46,7.68,0.67,0.8,345.7,3.57,-999
1993,7,23,7.56,7.6,0.69,0.82,363.2,3.64,-999
1993,7,24,7.04,7.04,0.64,0.77,369.3,3.43,-999
1993,7,25,5.65,7.38,0.52,0.62,373.3,2.76,-999
1993,7,26,4.65,6.24,0.43,0.51,403.8,2.34,-999
1993,7,27,5.61,6.88,0.52,0.62,404,2.79,-999
1993,7,28,5.69,6.56,0.52,0.63,409.6,2.9,-999
1993,7,29,4.14,6.66,0.38,0.46,392.3,2.1,-999
1993,7,30,2.76,7.36,0.26,0.31,399.7,1.44,-999
1993,7,31,7.06,7.06,0.66,0.8,373.6,3.44,-999
1993,8,1,4.95,6.34,0.46,0.56,384.3,2.49,-999
1993,8,2,5.47,5.72,0.52,0.62,378.4,2.71,-999
1993,8,3,6.47,5.88,0.61,0.74,372.5,3.16,-999
1993,8,4,5.82,6.96,0.55,0.67,378.3,2.85,-999
1993,8,5,6.2,6.9,0.59,0.72,359.6,3.01,-999
1993,8,6,6.39,6.43,0.61,0.74,359.5,3.11,-999
1993,8,7,3.59,7.14,0.34,0.42,390.7,1.83,-999
1993,8,8,6.77,7,0.66,0.8,351.9,3.25,-999
1993,8,9,7,6.96,0.68,0.83,364,3.36,-999
1993,8,10,6,6.77,0.59,0.71,402.4,2.94,-999
1993,8,11,5.43,7.16,0.53,0.65,395.1,2.67,-999
1993,8,12,6.79,6.83,0.67,0.82,364,3.23,-999
1993,8,13,6.71,6.76,0.66,0.81,364.7,3.21,-999
1993,8,14,6.06,6.83,0.6,0.74,390,2.92,-999
1993,8,15,5.99,6.53,0.6,0.73,399.7,2.95,-999
1993,8,16,4.17,6.97,0.42,0.52,412.8,2.11,-999
1993,8,17,6.23,6.94,0.63,0.77,395.8,3.01,-999
1993,8,18,6.87,6.87,0.7,0.86,371.1,3.26,-999
1993,8,19,5.01,6.68,0.52,0.63,403.6,2.48,-999
1993,8,20,4.84,6.5,0.5,0.62,406.8,2.39,-999
1993,8,21,6.78,6.96,0.7,0.87,340.6,3.23,-999
1993,8,22,6.1,6.59,0.63,0.79,345.7,2.95,-999
1993,8,23,4.98,6.42,0.52,0.65,391.6,2.46,-999
1993,8,24,3.59,6.42,0.38,0.47,409.1,1.8,-999
1993,8,25,6.2,6.2,0.66,0.82,381.1,3.05,-999
1993,8,26,5.77,5.8,0.62,0.77,377.5,2.82,-999
1993,8,27,5.45,5.83,0.59,0.73,407.1,2.7,-999
1993,8,28,5.78,6.05,0.62,0.78,386.7,2.82,-999
1993,8,29,3.82,6.2,0.41,0.52,382.5,1.9,-999
1993,8,30,5.45,6.14,0.6,0.75,397.1,2.66,-999
1993,8,31,3.12,6.13,0.34,0.44,401,1.56,-999
1993,9,1,5.45,5.4,0.61,0.77,349,2.65,-999
1993,9,2,2.72,5.94,0.3,0.38,385.6,1.35,-999
1993,9,3,1.19,5.99,0.13,0.17,398,0.63,-999
1993,9,4,4.61,5.99,0.52,0.66,355.4,2.26,-999
1993,9,5,4.85,5.51,0.55,0.71,350.5,2.37,-999
