date,max_temperature,min_temperature,max_relative_humidity,min_relative_humidity,max_wind_speed,min_wind_speed,precipitation,rain,snow,snow_on_ground
2003-05-11,17.64,5.98,86.15,46.09,28.15,3.45,2.68,2.67,0.01,0.0
2003-05-12,17.88,6.25,86.47,46.48,28.26,3.52,2.71,2.71,0.01,0.0
2003-05-13,18.01,6.4,86.76,46.82,27.94,3.53,2.81,2.8,0.01,0.0
2003-05-14,18.2,6.54,86.89,46.92,27.66,3.5,2.73,2.72,0.01,0.0
2003-05-15,18.53,6.81,86.92,47.09,27.16,3.4,2.8,2.8,0.0,0.0
2003-05-16,18.86,7.08,86.82,47.23,26.9,3.36,2.7,2.7,0.0,0.0
2003-05-17,19.02,7.23,86.78,47.18,26.55,3.33,2.64,2.64,0.0,0.0
2003-05-18,18.99,7.37,87.03,47.67,26.37,3.33,2.59,2.59,0.0,0.0
2003-05-19,19.06,7.45,87.14,47.88,26.06,3.4,2.52,2.52,0.0,0.0
2003-05-20,19.27,7.56,87.16,47.57,25.67,3.29,2.31,2.31,0.0,0.0
2003-05-21,19.62,7.82,87.25,47.58,25.37,3.18,2.43,2.43,0.0,0.0
2003-05-22,19.84,8.13,87.3,47.95,25.08,3.14,2.45,2.45,0.0,0.0
2003-05-23,20.17,8.43,87.32,48.06,25.03,3.06,2.34,2.34,0.0,0.0
2003-05-24,20.47,8.69,87.52,48.31,25.02,3.01,2.29,2.29,0.0,0.0
2003-05-25,20.62,8.87,87.56,48.51,25.09,3.03,2.31,2.31,0.0,0.0
2003-05-26,20.83,9.04,87.69,48.48,25.06,2.95,2.23,2.23,0.0,0.0
2003-05-27,20.92,9.14,87.82,48.41,24.84,2.86,2.18,2.18,0.0,0.0
2003-05-28,21.06,9.17,87.66,47.86,24.78,2.87,1.98,1.98,0.0,0.0
2003-05-29,21.14,9.31,87.58,47.96,24.72,2.88,2.03,2.03,0.0,0.0
2003-05-30,21.19,9.44,87.76,48.23,24.93,2.88,2.02,2.02,0.0,0.0
2003-05-31,21.25,9.65,87.91,48.64,25.07,2.91,2.17,2.17,0.0,0.0
2003-06-01,21.41,9.8,87.98,48.76,25.25,2.93,2.16,2.16,0.0,0.0
2003-06-02,21.74,9.9,87.92,48.32,25.2,2.88,2.1,2.1,0.0,0.0
2003-06-03,22.07,10.11,87.75,47.89,25.3,2.86,2.03,2.03,0.0,0.0
2003-06-04,22.3,10.36,87.77,47.84,25.48,2.83,2.08,2.08,0.0,0.0
2003-06-05,22.4,10.51,88.07,48.06,25.65,2.85,2.01,2.01,0.0,0.0
2003-06-06,22.58,10.61,88.08,48.0,25.66,2.87,2.1,2.1,0.0,0.0
2003-06-07,22.74,10.7,88.21,47.91,25.75,2.91,2.08,2.08,0.0,0.0
2003-06-08,22.83,10.82,88.02,47.94,25.55,2.81,2.04,2.04,0.0,0.0
2003-06-09,23.01,11.0,88.04,48.03,25.33,2.8,1.99,1.99,0.0,0.0
2003-06-10,23.15,11.22,88.08,48.3,25.21,2.71,2.01,2.01,0.0,0.0
2003-06-11,23.43,11.49,88.12,48.55,25.2,2.72,2.08,2.08,0.0,0.0
2003-06-12,23.61,11.78,88.27,49.36,25.27,2.64,2.33,2.33,0.0,0.0
2003-06-13,23.81,11.97,88.26,49.45,25.16,2.57,2.26,2.26,0.0,0.0
2003-06-14,24.02,12.16,88.25,49.28,25.06,2.51,2.41,2.41,0.0,0.0
2003-06-15,24.22,12.28,88.28,49.02,25.09,2.52,2.48,2.48,0.0,0.0
2003-06-16,24.35,12.39,88.3,48.8,24.71,2.49,2.45,2.45,0.0,0.0
2003-06-17,24.35,12.55,88.5,49.2,24.45,2.41,2.61,2.61,0.0,0.0
2003-06-18,24.47,12.72,88.76,49.25,24.42,2.26,2.67,2.67,0.0,0.0
2003-06-19,24.66,12.89,88.81,49.24,24.35,2.28,2.64,2.64,0.0,0.0
2003-06-20,24.8,13.09,88.78,49.38,24.35,2.33,2.64,2.64,0.0,0.0
2003-06-21,24.88,13.21,88.9,49.4,24.38,2.24,2.5,2.5,0.0,0.0
2003-06-22,24.9,13.32,89.04,49.65,24.43,2.13,2.77,2.77,0.0,0.0
2003-06-23,24.89,13.38,89.22,49.53,24.49,2.26,2.75,2.75,0.0,0.0
2003-06-24,24.97,13.41,89.17,49.21,24.61,2.23,2.7,2.7,0.0,0.0
2003-06-25,25.1,13.52,89.09,48.8,24.75,2.34,2.71,2.71,0.0,0.0
2003-06-26,25.16,13.62,89.03,48.62,24.8,2.32,2.68,2.68,0.0,0.0
2003-06-27,25.32,13.76,89.04,48.22,24.84,2.42,2.48,2.48,0.0,0.0
2003-06-28,25.5,13.86,89.08,48.09,25.08,2.54,2.56,2.56,0.0,0.0
2003-06-29,25.62,13.96,88.97,48.06,25.14,2.64,2.48,2.48,0.0,0.0
2003-06-30,25.74,14.07,88.91,47.83,25.06,2.58,2.33,2.33,0.0,0.0
2003-07-01,25.91,14.25,88.95,48.05,25.25,2.47,2.41,2.41,0.0,0.0
2003-07-02,26.15,14.41,88.92,47.68,25.52,2.48,2.26,2.26,0.0,0.0
2003-07-03,26.14,14.45,88.77,47.62,25.56,2.69,2.17,2.17,0.0,0.0
2003-07-04,26.13,14.42,88.76,47.35,25.58,2.78,2.06,2.06,0.0,0.0
2003-07-05,26.18,14.39,88.49,46.93,25.38,2.77,1.97,1.97,0.0,0.0
2003-07-06,26.34,14.46,88.36,46.66,25.38,2.85,1.98,1.98,0.0,0.0
2003-07-07,26.49,14.59,88.2,46.35,25.24,3.01,1.83,1.83,0.0,0.0
2003-07-08,26.73,14.73,88.11,46.19,25.24,2.96,2.02,2.02,0.0,0.0
2003-07-09,26.89,14.89,88.12,46.14,25.02,2.91,1.99,1.99,0.0,0.0
2003-07-10,27.03,14.98,88.26,46.32,24.96,2.79,2.06,2.06,0.0,0.0
2003-07-11,27.22,15.08,88.34,46.24,24.94,2.76,2.09,2.09,0.0,0.0
2003-07-12,27.28,15.17,88.38,46.32,24.83,2.68,2.24,2.24,0.0,0.0
2003-07-13,27.31,15.3,88.38,46.48,24.67,2.57,2.16,2.16,0.0,0.0
2003-07-14,27.3,15.36,88.48,46.42,24.52,2.46,2.09,2.09,0.0,0.0
2003-07-15,27.29,15.33,88.54,46.39,24.3,2.42,2.15,2.15,0.0,0.0
2003-07-16,27.29,15.29,88.59,46.15,24.18,2.49,2.1,2.1,0.0,0.0
2003-07-17,27.28,15.25,88.54,46.11,24.02,2.46,2.1,2.1,0.0,0.0
2003-07-18,27.37,15.33,88.6,46.31,23.8,2.35,2.18,2.18,0.0,0.0
2003-07-19,27.37,15.45,88.85,47.06,23.6,2.27,2.36,2.36,0.0,0.0
2003-07-20,27.4,15.52,89.07,47.25,23.62,2.23,2.38,2.38,0.0,0.0
2003-07-21,27.32,15.49,89.24,47.5,23.58,2.15,2.73,2.73,0.0,0.0
2003-07-22,27.3,15.47,89.38,47.49,23.63,2.06,2.76,2.76,0.0,0.0
2003-07-23,27.19,15.45,89.38,47.65,23.36,2.02,2.63,2.63,0.0,0.0
2003-07-24,27.1,15.43,89.53,48.07,23.29,2.06,2.84,2.84,0.0,0.0
2003-07-25,27.09,15.43,89.54,47.94,23.18,2.13,2.76,2.76,0.0,0.0
2003-07-26,27.0,15.44,89.52,48.18,23.04,2.11,2.73,2.73,0.0,0.0
2003-07-27,26.94,15.41,89.72,48.26,22.79,2.09,2.71,2.71,0.0,0.0
2003-07-28,26.92,15.35,89.93,48.3,22.7,2.04,2.93,2.93,0.0,0.0
2003-07-29,26.91,15.31,90.01,48.49,22.8,2.09,3.01,3.01,0.0,0.0
2003-07-30,26.84,15.31,89.98,48.53,22.86,2.16,2.84,2.84,0.0,0.0
2003-07-31,26.78,15.31,90.02,48.79,22.69,2.12,2.89,2.89,0.0,0.0
2003-08-01,26.76,15.34,90.21,49.22,22.58,2.12,3.09,3.09,0.0,0.0
2003-08-02,26.7,15.34,90.25,49.39,22.57,2.08,2.97,2.97,0.0,0.0
2003-08-03,26.69,15.3,90.26,49.16,22.73,2.04,2.88,2.88,0.0,0.0
2003-08-04,26.62,15.26,90.4,49.3,22.71,2.07,2.98,2.98,0.0,0.0
2003-08-05,26.57,15.22,90.52,49.3,22.47,2.04,2.66,2.66,0.0,0.0
2003-08-06,26.57,15.16,90.64,49.63,22.13,1.97,2.63,2.63,0.0,0.0
2003-08-07,26.55,15.12,90.84,49.61,22.19,1.95,2.59,2.59,0.0,0.0
2003-08-08,26.54,15.08,90.88,49.68,22.34,1.9,2.67,2.67,0.0,0.0
2003-08-09,26.44,15.03,91.02,50.07,22.33,1.92,2.67,2.67,0.0,0.0
2003-08-10,26.38,14.91,91.12,49.92,22.48,1.96,2.58,2.58,0.0,0.0
2003-08-11,26.28,14.76,91.1,49.83,22.55,2.03,2.48,2.48,0.0,0.0
2003-08-12,26.14,14.58,91.16,49.6,22.58,2.08,2.31,2.31,0.0,0.0
2003-08-13,26.02,14.42,91.3,49.65,22.42,2.02,2.28,2.28,0.0,0.0
2003-08-14,25.95,14.28,91.53,49.71,22.37,1.94,2.31,2.31,0.0,0.0
2003-08-15,25.82,14.13,91.72,49.79,22.45,1.97,2.3,2.3,0.0,0.0
2003-08-16,25.67,14.0,91.81,49.8,22.44,2.01,2.21,2.21,0.0,0.0
2003-08-17,25.55,13.89,91.95,49.85,22.39,2.01,2.31,2.31,0.0,0.0
2003-08-18,25.49,13.81,92.05,49.72,22.02,2.02,2.3,2.3,0.0,0.0
2003-08-19,25.58,13.8,92.12,49.85,21.86,1.92,2.4,2.4,0.0,0.0
2003-08-20,25.6,13.88,92.2,50.13,22.06,1.94,2.42,2.42,0.0,0.0
2003-08-21,25.49,13.89,92.23,50.48,22.32,2.04,2.5,2.5,0.0,0.0
2003-08-22,25.37,13.84,92.24,50.79,22.42,2.12,2.4,2.4,0.0,0.0
2003-08-23,25.27,13.74,92.26,50.73,22.22,2.11,2.22,2.22,0.0,0.0
2003-08-24,25.17,13.58,92.26,50.69,22.19,2.07,2.16,2.16,0.0,0.0
2003-08-25,25.02,13.47,92.29,51.03,21.96,2.02,2.19,2.19,0.0,0.0
2003-08-26,24.94,13.38,92.38,51.39,21.98,1.91,2.25,2.25,0.0,0.0
2003-08-27,24.88,13.34,92.41,51.67,21.96,1.92,2.33,2.33,0.0,0.0
2003-08-28,24.82,13.27,92.37,51.62,22.03,2.06,2.31,2.31,0.0,0.0
2003-08-29,24.77,13.22,92.34,51.77,22.1,2.06,2.27,2.27,0.0,0.0
2003-08-30,24.75,13.21,92.35,51.91,22.15,2.0,2.26,2.26,0.0,0.0
2003-08-31,24.66,13.11,92.37,51.97,22.26,2.02,2.25,2.25,0.0,0.0
2003-09-01,24.56,13.0,92.34,51.97,22.31,2.02,2.14,2.14,0.0,0.0
2003-09-02,24.47,12.86,92.34,52.08,22.72,2.0,2.14,2.14,0.0,0.0
2003-09-03,24.2,12.7,92.31,52.04,23.22,2.1,2.18,2.18,0.0,0.0
2003-09-04,23.95,12.41,92.2,51.98,23.39,2.18,2.22,2.22,0.0,0.0
2003-09-05,23.77,12.07,92.13,51.68,23.38,2.08,2.03,2.03,0.0,0.0
2003-09-06,23.6,11.86,92.05,51.68,23.37,2.14,2.28,2.28,0.0,0.0
2003-09-07,23.41,11.67,92.16,51.84,23.61,2.31,2.51,2.51,0.0,0.0
2003-09-08,23.15,11.46,92.25,51.99,23.63,2.32,2.57,2.57,0.0,0.0
2003-09-09,22.87,11.25,92.36,52.0,23.82,2.4,2.6,2.6,0.0,0.0
2003-09-10,22.63,11.04,92.31,52.07,24.15,2.51,2.71,2.71,0.0,0.0
2003-09-11,22.41,10.84,92.37,52.19,24.18,2.57,2.77,2.77,0.0,0.0
2003-09-12,22.2,10.74,92.44,52.61,24.11,2.43,2.7,2.7,0.0,0.0
2003-09-13,21.99,10.61,92.51,53.06,24.32,2.47,2.77,2.77,0.0,0.0
2003-09-14,21.65,10.36,92.53,53.26,24.38,2.52,2.83,2.83,0.0,0.0
2003-09-15,21.33,10.11,92.62,53.56,24.54,2.58,2.98,2.98,0.0,0.0
2003-09-16,20.99,9.76,92.69,53.62,24.95,2.62,3.03,3.03,0.0,0.0
2003-09-17,20.54,9.43,92.66,53.77,24.78,2.66,3.1,3.1,0.0,0.0
2003-09-18,20.21,9.15,92.72,53.98,24.44,2.61,2.89,2.89,0.0,0.0
2003-09-19,19.97,8.97,92.95,54.41,24.48,2.54,2.87,2.87,0.0,0.0
2003-09-20,19.73,8.89,93.1,54.79,24.66,2.73,3.01,3.01,0.0,0.0
2003-09-21,19.44,8.65,93.28,54.88,24.66,2.63,2.75,2.75,0.0,0.0
2003-09-22,19.19,8.37,93.17,55.01,24.75,2.56,2.64,2.64,0.0,0.0
2003-09-23,19.04,8.15,93.22,54.97,24.72,2.56,2.62,2.62,0.0,0.0
2003-09-24,18.93,8.01,93.24,55.09,24.76,2.56,2.67,2.67,0.0,0.0
2003-09-25,18.74,7.83,93.23,55.13,24.82,2.59,2.53,2.53,0.0,0.0
2003-09-26,18.45,7.61,93.06,55.18,25.17,2.58,2.41,2.41,0.0,0.0
2003-09-27,18.14,7.31,93.14,55.4,25.47,2.62,2.55,2.55,0.0,0.0
2003-09-28,17.81,7.0,93.1,55.28,25.54,2.68,2.71,2.71,0.0,0.0
2003-09-29,17.62,6.79,92.96,55.02,25.97,2.83,2.71,2.71,0.0,0.0
2003-09-30,17.38,6.58,92.73,55.01,26.08,2.84,2.5,2.5,0.0,0.0
2003-10-01,17.15,6.46,92.72,55.44,25.76,2.89,2.5,2.5,0.0,0.0
2003-10-02,16.97,6.36,92.71,55.94,25.86,3.01,2.51,2.51,0.0,0.0
2003-10-03,16.73,6.14,92.62,56.17,25.9,3.06,2.52,2.52,0.0,0.0
2003-10-04,16.43,5.91,92.59,56.12,25.63,3.07,2.43,2.43,0.0,0.0
2003-10-05,16.16,5.67,92.64,56.22,25.45,2.96,2.42,2.42,0.0,0.0
2003-10-06,16.05,5.49,92.6,56.22,25.69,2.94,2.52,2.52,0.0,0.0
2003-10-07,15.8,5.34,92.64,56.03,25.7,2.94,2.39,2.38,0.0,0.0
2003-10-08,15.5,5.23,92.5,56.43,25.84,2.97,2.37,2.36,0.0,0.0
2003-10-09,15.15,4.97,92.44,56.69,25.93,3.09,2.31,2.31,0.0,0.0
2003-10-10,14.84,4.75,92.44,56.94,25.87,3.08,2.32,2.31,0.0,0.0
2003-10-11,14.65,4.53,92.58,57.14,25.76,3.17,2.37,2.36,0.0,0.0
2003-10-12,14.37,4.34,92.51,57.35,25.66,3.28,2.35,2.34,0.0,0.0
2003-10-13,14.16,4.18,92.48,57.42,25.7,3.33,2.24,2.24,0.0,0.0
2003-10-14,13.94,4.04,92.45,57.7,25.47,3.27,2.17,2.15,0.01,0.0
2003-10-15,13.77,3.96,92.37,57.7,25.14,3.28,2.16,2.12,0.03,0.0
2003-10-16,13.7,3.77,92.43,57.6,25.19,3.18,2.13,2.09,0.03,0.0
2003-10-17,13.62,3.66,92.4,57.47,25.25,3.19,2.0,1.96,0.02,0.0
2003-10-18,13.48,3.58,92.45,57.39,25.42,3.36,2.02,1.98,0.02,0.0
2003-10-19,13.35,3.47,92.38,57.52,25.59,3.49,2.04,2.0,0.03,0.0
2003-10-20,13.16,3.35,92.25,57.55,25.62,3.52,2.03,1.99,0.03,0.0
2003-10-21,12.89,3.19,92.05,57.57,25.75,3.75,1.91,1.87,0.03,0.0
2003-10-22,12.64,3.03,91.81,57.71,25.73,3.91,1.85,1.81,0.03,0.0
2003-10-23,12.46,2.81,91.75,57.19,25.62,3.84,1.83,1.79,0.03,0.0
2003-10-24,12.31,2.68,91.61,56.99,25.48,3.74,1.81,1.77,0.03,0.0
2003-10-25,12.21,2.66,91.56,56.98,25.5,3.92,1.87,1.82,0.03,0.0
2003-10-26,12.07,2.63,91.57,57.35,25.64,3.9,2.03,1.98,0.03,0.0
2003-10-27,12.02,2.57,91.51,57.22,25.8,3.88,1.92,1.87,0.04,0.0
2003-10-28,11.86,2.51,91.44,57.54,25.82,3.94,1.96,1.91,0.04,0.0
2003-10-29,11.6,2.38,91.52,57.86,25.92,4.03,2.03,1.98,0.04,0.0
2003-10-30,11.36,2.17,91.63,58.32,26.35,4.19,1.98,1.95,0.03,0.0
2003-10-31,11.03,2.03,91.49,58.54,26.38,4.29,2.08,2.06,0.03,0.0
2003-11-01,10.8,1.86,91.44,58.75,26.48,4.26,2.08,2.05,0.03,0.0
2003-11-02,10.59,1.72,91.4,59.1,26.56,4.12,2.11,2.08,0.03,0.0
2003-11-03,10.35,1.56,91.38,59.36,26.94,4.15,2.34,2.31,0.04,0.0
2003-11-04,10.01,1.31,91.18,59.4,27.47,4.44,2.33,2.3,0.04,0.0
2003-11-05,9.6,1.06,91.12,59.85,27.5,4.36,2.39,2.35,0.04,0.0
2003-11-06,9.39,0.9,91.17,60.25,27.57,4.32,2.4,2.35,0.05,0.0
2003-11-07,9.18,0.8,91.18,60.81,27.94,4.5,2.47,2.39,0.09,0.0
2003-11-08,8.9,0.66,91.22,61.36,28.22,4.64,2.58,2.48,0.1,0.1
2003-11-09,8.58,0.35,91.13,61.6,28.33,4.68,2.55,2.43,0.13,0.1
2003-11-10,8.22,0.11,91.0,61.68,28.37,4.81,2.33,2.15,0.19,0.2
2003-11-11,7.91,-0.11,90.99,62.0,28.22,4.85,2.29,2.1,0.2,0.3
2003-11-12,7.69,-0.28,91.04,62.38,28.01,4.79,2.1,1.91,0.2,0.3
2003-11-13,7.55,-0.46,91.12,62.83,28.16,4.84,2.18,1.96,0.23,0.3
2003-11-14,7.33,-0.59,91.04,62.97,28.25,4.87,2.23,2.01,0.24,0.4
2003-11-15,7.12,-0.74,91.09,63.27,28.25,4.93,2.11,1.86,0.27,0.4
2003-11-16,6.89,-0.86,91.22,63.61,28.23,4.95,2.21,1.94,0.27,0.4
2003-11-17,6.65,-1.05,91.09,63.79,28.28,5.1,2.12,1.85,0.28,0.5
2003-11-18,6.38,-1.28,91.03,63.92,28.02,5.11,1.98,1.69,0.3,0.5
2003-11-19,6.22,-1.36,91.28,64.44,27.71,4.92,1.99,1.69,0.31,0.5
2003-11-20,6.2,-1.34,91.58,64.82,27.86,4.93,2.05,1.7,0.37,0.5
2003-11-21,6.08,-1.4,91.87,65.24,28.09,4.99,2.16,1.77,0.42,0.6
2003-11-22,5.74,-1.57,91.85,65.84,28.03,5.09,2.14,1.77,0.39,0.6
2003-11-23,5.6,-1.69,91.94,65.88,28.28,5.18,2.05,1.68,0.39,0.6
2003-11-24,5.42,-1.76,91.82,65.92,28.32,5.22,1.93,1.58,0.38,0.6
2003-11-25,5.25,-1.94,91.71,65.68,28.56,5.35,1.97,1.59,0.39,0.6
2003-11-26,5.05,-2.15,91.76,65.64,29.05,5.28,2.11,1.66,0.46,0.6
2003-11-27,4.8,-2.38,91.82,65.58,29.24,5.22,2.16,1.68,0.49,0.6
2003-11-28,4.58,-2.52,91.83,65.54,29.11,5.0,2.05,1.55,0.53,0.7
2003-11-29,4.46,-2.69,91.9,65.69,29.05,4.95,2.14,1.6,0.56,0.8
2003-11-30,4.23,-2.93,91.79,65.86,29.22,4.92,2.12,1.58,0.56,0.9
2003-12-01,3.92,-3.26,91.66,66.02,29.19,4.84,2.07,1.47,0.63,1.0
2003-12-02,3.68,-3.54,91.75,66.18,29.19,4.67,2.15,1.46,0.72,1.1
2003-12-03,3.47,-3.71,91.6,66.39,29.46,4.7,2.06,1.32,0.77,1.3
2003-12-04,3.18,-4.05,91.36,66.31,29.42,4.8,1.95,1.18,0.81,1.4
2003-12-05,2.94,-4.45,91.33,66.46,29.09,4.74,1.91,1.14,0.81,1.7
2003-12-06,2.71,-4.76,91.23,66.5,28.88,4.7,1.79,1.02,0.81,1.9
2003-12-07,2.62,-4.99,91.26,66.51,29.0,4.65,1.8,0.96,0.87,2.1
2003-12-08,2.49,-5.12,91.25,66.63,28.74,4.57,1.81,0.94,0.91,2.3
2003-12-09,2.34,-5.3,91.45,67.04,28.67,4.43,1.83,0.94,0.93,2.6
2003-12-10,2.11,-5.5,91.6,67.5,28.48,4.31,1.79,0.94,0.9,2.7
2003-12-11,1.82,-5.7,91.4,67.65,28.15,4.43,1.66,0.89,0.83,2.8
2003-12-12,1.55,-5.93,91.33,68.04,27.96,4.58,1.74,0.87,0.95,3.0
2003-12-13,1.29,-6.23,91.25,68.13,28.1,4.8,1.76,0.88,0.99,3.2
2003-12-14,1.02,-6.49,91.15,67.93,28.21,4.82,1.7,0.83,1.0,3.4
2003-12-15,0.93,-6.63,91.21,67.96,28.32,4.88,1.75,0.86,1.02,3.6
2003-12-16,0.88,-6.66,91.23,68.01,28.49,5.04,1.82,0.95,0.98,3.7
2003-12-17,0.73,-6.84,91.26,67.89,28.71,5.18,1.84,1.03,0.91,3.8
2003-12-18,0.57,-7.07,91.39,67.79,28.88,5.21,1.95,1.15,0.91,3.9
2003-12-19,0.41,-7.21,91.28,67.73,29.08,5.22,1.94,1.15,0.91,3.9
2003-12-20,0.19,-7.35,91.05,67.65,29.0,5.33,1.89,1.11,0.89,3.9
2003-12-21,0.07,-7.4,90.89,67.62,28.97,5.32,1.89,1.11,0.91,3.9
2003-12-22,-0.02,-7.47,90.81,67.68,29.01,5.32,1.88,1.15,0.87,3.9
2003-12-23,-0.31,-7.78,90.66,67.74,29.02,5.36,1.85,1.14,0.84,3.9
2003-12-24,-0.47,-7.95,90.59,67.71,28.82,5.28,1.89,1.16,0.86,3.9
2003-12-25,-0.53,-8.04,90.51,67.76,28.69,5.26,1.9,1.11,0.89,4.0
2003-12-26,-0.52,-8.16,90.5,67.88,28.89,5.29,1.88,1.05,0.93,4.1
2003-12-27,-0.56,-8.25,90.48,67.62,29.17,5.43,1.82,1.04,0.87,4.2
2003-12-28,-0.66,-8.37,90.29,67.4,29.27,5.45,1.76,1.06,0.77,4.2
2003-12-29,-0.74,-8.45,90.18,67.4,29.11,5.43,1.7,1.01,0.76,4.2
2003-12-30,-0.86,-8.54,90.25,67.46,28.96,5.39,1.66,0.96,0.78,4.2
2003-12-31,-1.1,-8.81,90.24,67.28,29.1,5.55,1.61,0.9,0.83,4.3
2004-01-01,-1.27,-9.0,89.99,67.29,28.99,5.51,1.56,0.84,0.84,4.4
2004-01-02,-1.42,-9.13,89.86,67.23,28.96,5.56,1.49,0.74,0.86,4.5
2004-01-03,-1.48,-9.25,89.93,67.13,29.08,5.59,1.57,0.78,0.9,4.7
2004-01-04,-1.57,-9.37,89.91,66.92,29.68,5.81,1.63,0.8,0.93,5.0
2004-01-05,-1.7,-9.59,89.82,66.62,29.97,5.94,1.59,0.8,0.88,5.2
2004-01-06,-1.81,-9.8,89.81,66.54,30.01,6.02,1.6,0.71,1.0,5.4
2004-01-07,-1.89,-9.91,89.88,66.51,30.15,6.11,1.63,0.69,1.07,5.8
2004-01-08,-2.07,-10.12,89.79,66.35,30.37,6.19,1.69,0.74,1.09,6.1
2004-01-09,-2.17,-10.36,89.76,66.23,30.55,6.3,1.68,0.76,1.08,6.5
2004-01-10,-2.36,-10.45,89.8,66.08,30.68,6.34,1.72,0.8,1.08,6.8
2004-01-11,-2.48,-10.6,89.71,66.06,30.6,6.28,1.72,0.81,1.06,7.1
2004-01-12,-2.54,-10.72,89.74,66.12,30.45,6.23,1.74,0.78,1.11,7.3
2004-01-13,-2.6,-10.93,89.73,66.1,30.61,6.25,1.79,0.82,1.12,7.6
2004-01-14,-2.73,-11.14,89.54,65.88,30.67,6.3,1.82,0.86,1.11,7.8
2004-01-15,-2.67,-11.11,89.37,65.82,30.68,6.2,1.76,0.82,1.07,8.0
2004-01-16,-2.49,-10.87,89.56,65.88,30.61,6.35,1.8,0.83,1.08,8.1
2004-01-17,-2.32,-10.69,89.69,66.11,30.6,6.37,1.84,0.86,1.1,8.2
2004-01-18,-2.21,-10.58,89.76,66.21,30.58,6.27,1.78,0.85,1.06,8.2
2004-01-19,-2.14,-10.48,89.7,66.02,30.36,6.22,1.8,0.9,1.04,8.2
2004-01-20,-2.09,-10.49,89.74,66.0,30.43,6.21,1.88,0.96,1.07,8.1
2004-01-21,-2.06,-10.46,89.61,65.8,30.44,6.1,1.82,0.98,0.96,8.0
2004-01-22,-1.99,-10.35,89.48,65.77,30.26,5.98,1.78,0.98,0.9,7.8
2004-01-23,-1.91,-10.2,89.55,65.74,30.13,5.98,1.69,0.9,0.9,7.6
2004-01-24,-1.85,-10.03,89.44,65.62,30.2,5.91,1.68,0.85,0.93,7.4
2004-01-25,-1.71,-10.03,89.39,65.31,30.12,5.95,1.65,0.83,0.92,7.3
2004-01-26,-1.66,-10.05,89.3,65.1,30.12,5.88,1.64,0.84,0.9,7.2
2004-01-27,-1.66,-9.93,89.25,64.93,30.0,5.9,1.63,0.83,0.91,7.1
2004-01-28,-1.68,-9.89,89.24,64.73,30.16,5.9,1.6,0.8,0.89,7.0
2004-01-29,-1.72,-9.93,89.07,64.77,30.18,5.86,1.56,0.75,0.91,6.9
2004-01-30,-1.87,-10.02,88.98,64.71,29.99,5.85,1.52,0.72,0.91,6.9
2004-01-31,-2.04,-10.22,88.74,64.47,30.07,5.84,1.42,0.64,0.91,6.9
2004-02-01,-2.2,-10.46,88.4,64.0,29.93,5.83,1.38,0.61,0.88,6.9
2004-02-02,-2.26,-10.56,88.18,63.6,29.76,5.8,1.34,0.6,0.85,6.9
2004-02-03,-2.24,-10.67,88.22,63.55,29.64,5.52,1.28,0.51,0.87,6.9
2004-02-04,-2.33,-10.75,88.07,63.33,29.53,5.43,1.22,0.46,0.86,6.9
2004-02-05,-2.36,-10.83,88.0,63.04,29.74,5.47,1.27,0.45,0.9,7.0
2004-02-06,-2.39,-10.92,87.95,62.6,29.91,5.54,1.3,0.48,0.9,7.0
2004-02-07,-2.38,-10.97,87.64,62.17,29.81,5.48,1.31,0.49,0.9,7.0
2004-02-08,-2.37,-10.98,87.59,62.12,29.52,5.41,1.33,0.52,0.87,7.0
2004-02-09,-2.36,-10.91,87.59,62.14,29.33,5.21,1.35,0.53,0.89,6.9
2004-02-10,-2.27,-10.78,87.51,62.17,29.43,5.16,1.37,0.57,0.85,6.9
2004-02-11,-2.07,-10.69,87.57,62.26,29.47,5.02,1.36,0.58,0.83,6.9
2004-02-12,-1.71,-10.28,87.69,62.63,28.95,4.83,1.36,0.57,0.82,6.8
2004-02-13,-1.3,-9.78,88.0,62.72,28.8,4.76,1.38,0.63,0.76,6.6
2004-02-14,-0.89,-9.42,88.15,62.79,28.95,4.7,1.5,0.75,0.75,6.4
2004-02-15,-0.56,-9.11,88.24,62.88,28.88,4.6,1.67,0.94,0.73,6.1
2004-02-16,-0.28,-8.77,88.36,63.06,28.87,4.54,1.72,1.02,0.69,5.9
2004-02-17,-0.06,-8.47,88.48,63.14,28.92,4.6,1.81,1.11,0.69,5.6
2004-02-18,0.04,-8.28,88.34,63.01,29.01,4.77,1.79,1.13,0.67,5.4
2004-02-19,0.19,-8.04,88.41,62.82,28.88,4.82,1.81,1.13,0.68,5.2
2004-02-20,0.4,-7.84,88.44,62.67,28.71,4.8,1.78,1.18,0.62,5.0
2004-02-21,0.59,-7.7,88.42,62.71,28.62,4.68,1.75,1.16,0.62,4.9
2004-02-22,0.81,-7.5,88.6,62.82,29.02,4.71,1.72,1.18,0.56,4.7
2004-02-23,1.0,-7.37,88.64,62.63,29.24,4.7,1.65,1.16,0.52,4.4
2004-02-24,1.1,-7.28,88.53,62.52,29.3,4.78,1.69,1.16,0.51,4.2
2004-02-25,1.23,-7.13,88.66,62.32,29.34,4.84,1.88,1.23,0.62,4.0
2004-02-26,1.29,-7.01,88.73,61.97,29.32,4.95,1.9,1.21,0.67,3.9
