date,avg_hourly_temperature,max_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,min_relative_humidity,max_wind_speed,avg_hourly_wind_speed,min_wind_speed,max_pressure_sea,avg_hourly_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,min_visibility,cooldegdays,precipitation,rain,snow,snow_on_ground
1991-01-20,-2.18,3.7,-13.1,,-23.0,88,76.9,51,35,23.29,0,101.1,100.51,100.08,98.84,98.35,97.97,32200,17200.0,8000,0.0,0.0,0.0,0.0,2.0
1991-01-21,-15.81,-12.7,-18.8,,-30.0,79,67.4,53,35,22.38,11,101.98,101.72,101.11,99.67,99.41,98.84,40200,29662.5,24100,0.0,0.0,0.0,0.0,2.0
1991-01-22,-12.01,-6.4,-18.1,,-24.0,85,67.6,52,33,13.33,0,102.24,101.93,101.33,99.94,99.65,99.11,32200,24354.2,16100,0.0,0.0,0.0,0.0,2.0
1991-01-23,-4.82,-0.7,-8.6,,-17.0,92,80.9,57,41,31.21,20,101.18,100.65,100.17,98.97,98.46,98.01,25000,10983.3,1200,0.0,1.1,0.0,1.2,2.0
1991-01-24,-10.59,-5.1,-17.2,,-24.0,83,74.6,62,37,20.38,6,102.75,101.89,101.24,100.41,99.62,99.01,32200,20870.8,12900,0.0,0.2,0.0,0.2,4.0
1991-01-25,-13.44,-9.0,-18.2,,-24.0,89,73.0,59,30,13.25,0,102.91,102.79,102.61,100.57,100.48,100.31,40200,28320.8,24100,0.0,0.0,0.0,0.0,4.0
1991-01-26,-9.54,-4.8,-14.4,,-22.0,82,74.6,58,30,19.62,9,102.54,101.86,101.26,100.24,99.6,99.04,25000,24054.2,16100,0.0,0.0,0.0,0.0,4.0
1991-01-27,-4.87,-0.8,-9.8,,-17.0,94,74.3,56,44,24.92,15,101.35,100.94,100.4,99.11,98.75,98.24,32200,19525.0,3200,0.0,0.8,0.0,1.0,3.0
1991-01-28,-2.32,1.5,-6.5,,-12.0,83,72.0,59,41,23.92,6,101.91,101.22,100.6,99.71,99.04,98.44,32200,21491.7,9700,0.0,0.0,0.0,0.0,4.0
1991-01-29,-4.5,-2.0,-8.1,,-13.0,93,78.8,66,22,14.62,9,102.52,102.05,101.51,100.27,99.83,99.31,32200,19200.0,3200,0.0,0.0,0.0,0.0,3.0
1991-01-30,-5.81,-4.0,-7.4,,-14.0,88,76.8,65,22,14.33,9,101.77,101.45,101.05,99.54,99.23,98.84,32200,19304.2,2800,0.0,0.6,0.0,0.8,4.0
1991-01-31,-7.26,-4.5,-8.7,,-18.0,85,71.3,60,39,25.62,11,102.77,101.83,101.02,100.51,99.6,98.81,32200,21450.0,8000,0.0,0.0,0.0,0.0,4.0
1991-02-01,-7.35,-4.6,-10.6,,-17.0,84,69.5,42,26,14.17,0,103.86,103.41,102.8,101.57,101.14,100.54,40200,28316.7,6400,0.0,0.0,0.0,0.0,4.0
1991-02-02,0.55,5.9,-7.7,,-10.0,90,73.2,58,26,14.42,0,102.87,102.51,102.38,100.61,100.32,100.24,40200,25254.2,9700,0.0,0.0,0.0,0.0,4.0
1991-02-03,3.77,9.3,-1.2,,-5.0,90,74.0,58,35,21.0,9,102.43,102.21,101.95,100.24,100.05,99.81,19300,14766.7,9700,0.0,0.0,0.0,0.0,2.0
1991-02-04,6.64,11.0,3.4,,,81,65.5,48,28,17.96,9,102.16,101.98,101.83,100.01,99.86,99.71,32200,19441.7,11300,0.0,0.0,0.0,0.0,0.0
1991-02-05,4.62,7.9,1.8,,,94,84.2,72,19,10.75,4,102.65,102.18,101.84,100.47,100.04,99.71,16100,7550.0,4800,0.0,0.0,0.0,0.0,0.0
1991-02-06,2.85,6.3,1.4,,,96,88.8,76,19,11.33,7,102.79,102.51,102.13,100.61,100.34,99.97,12900,6045.8,2400,0.0,0.0,0.0,0.0,0.0
1991-02-07,2.04,3.9,-0.6,,-2.0,98,87.2,79,26,14.04,4,102.32,102.17,102.0,100.14,100.0,99.84,25000,14212.5,2400,0.0,0.0,0.0,0.0,0.0
1991-02-08,1.5,7.3,-2.2,,-5.0,91,79.7,61,33,16.12,6,102.2,101.57,101.09,100.01,99.41,98.94,25000,18312.5,8000,0.0,0.0,0.0,0.0,0.0
1991-02-09,2.17,8.7,-1.3,,-5.0,88,79.9,60,22,12.92,0,101.37,101.19,101.09,99.24,99.05,98.94,32200,19862.5,11300,0.0,0.0,0.0,0.0,0.0
1991-02-10,-2.99,0.9,-6.5,,-13.0,94,67.9,47,28,18.5,0,101.41,101.19,101.0,99.21,99.01,98.84,40200,29708.3,1200,0.0,0.0,0.0,0.0,0.0
1991-02-11,-8.5,-5.6,-11.8,,-19.0,76,62.9,45,37,20.96,4,102.19,101.66,101.22,99.91,99.42,99.01,40200,29545.8,9700,0.0,0.0,0.0,0.0,1.0
1991-02-12,-7.1,-3.6,-12.8,,-17.0,78,63.5,48,31,13.96,0,102.25,101.81,100.9,99.97,99.58,98.71,40200,26541.7,12900,0.0,0.0,0.0,0.0,0.0
1991-02-13,-1.54,0.3,-4.0,,-11.0,91,75.6,65,30,17.25,0,100.9,100.37,99.37,98.71,98.21,97.24,25000,19758.3,4800,0.0,0.8,0.0,0.8,0.0
1991-02-14,-3.1,-1.4,-5.3,,-12.0,96,90.8,85,22,18.54,11,99.3,98.53,98.2,97.17,96.4,96.08,8000,3250.0,1200,0.0,10.1,0.0,10.8,3.0
1991-02-15,-12.7,-5.2,-16.9,,-28.0,84,74.9,67,44,33.17,19,100.8,99.58,98.49,98.51,97.35,96.34,25000,12070.8,3200,0.0,0.4,0.0,0.4,11.0
1991-02-16,-12.0,-4.6,-21.3,,-30.0,91,71.6,51,37,24.0,7,101.58,101.19,100.84,99.27,98.93,98.61,32200,25641.7,4000,0.0,0.4,0.0,0.4,10.0
1991-02-17,-5.56,-2.7,-12.6,,-18.0,94,76.4,66,30,15.25,6,102.61,101.74,100.83,100.31,99.52,98.64,32200,23583.3,1200,0.0,0.3,0.0,0.4,9.0
1991-02-18,-2.63,2.3,-12.3,,-17.0,96,84.3,74,33,20.0,6,102.7,102.31,101.67,100.44,100.1,99.51,25000,16358.3,2000,0.0,1.9,1.9,0.0,9.0
1991-02-19,4.18,8.7,1.4,,,100,93.7,80,28,15.62,6,101.63,101.22,100.94,99.47,99.09,98.84,16100,5475.0,0,0.0,1.0,1.0,0.0,5.0
1991-02-20,0.62,2.4,-0.6,,-6.0,88,76.7,67,33,21.08,11,101.89,101.64,101.29,99.71,99.48,99.14,24100,15695.8,3200,0.0,0.0,0.0,0.0,2.0
1991-02-21,3.6,8.3,-0.1,,-3.0,90,78.1,64,22,13.46,7,101.71,101.38,100.87,99.54,99.24,98.74,16100,10362.5,4000,0.0,0.0,0.0,0.0,1.0
1991-02-22,-0.06,4.9,-10.8,,-18.0,87,71.0,58,48,33.21,7,102.61,101.26,100.42,100.34,99.09,98.31,32200,20666.7,8000,0.0,0.0,0.0,0.0,0.0
1991-02-23,-10.22,-4.3,-14.7,,-23.0,83,64.8,49,26,13.42,0,103.4,103.0,102.34,101.07,100.71,100.11,32200,27925.0,24100,0.0,0.0,0.0,0.0,0.0
1991-02-24,-2.23,1.7,-4.8,,-10.0,96,85.0,65,15,7.67,0,102.23,101.95,101.78,100.01,99.75,99.61,25000,10808.3,1000,0.0,5.0,0.0,5.6,4.0
1991-02-25,-3.23,-1.6,-6.0,,-9.0,94,86.4,75,13,7.54,0,102.12,102.01,101.89,99.91,99.81,99.67,16100,7625.0,3200,0.0,1.4,0.0,2.4,4.0
1991-02-26,-6.51,-2.6,-10.8,,-16.0,93,74.2,58,26,14.46,7,101.93,101.69,101.46,99.71,99.47,99.21,40200,26820.8,4800,0.0,0.0,0.0,0.0,4.0
1991-02-27,-6.15,-1.4,-11.4,,-16.0,92,75.1,57,35,16.5,6,101.7,101.38,101.28,99.47,99.17,99.04,40200,23587.5,2800,0.0,1.0,0.0,1.8,2.0
1991-02-28,-4.15,0.5,-9.8,,-15.0,96,86.3,72,15,8.54,0,102.07,101.9,101.75,99.84,99.68,99.57,19300,9816.7,1600,0.0,1.2,0.0,1.4,3.0
1991-03-01,5.17,12.9,-0.2,,,96,77.5,51,24,9.29,0,101.82,101.27,100.42,99.64,99.14,98.31,19300,11016.7,200,0.0,1.0,0.6,0.8,4.0
1991-03-02,8.25,15.5,-1.1,,-7.0,99,87.8,75,39,20.17,9,100.36,99.76,99.37,98.21,97.69,97.34,25000,12379.2,200,0.0,8.4,8.4,0.0,0.0
1991-03-03,-3.78,-0.7,-5.7,,-11.0,92,87.6,84,28,20.42,15,101.24,100.84,100.28,99.04,98.65,98.11,19300,13358.3,4800,0.0,4.2,4.2,0.0,0.0
1991-03-04,-2.99,-1.8,-4.6,,-11.0,90,85.4,80,26,19.17,9,100.27,99.8,99.49,98.11,97.65,97.34,25000,13762.5,1600,0.0,9.9,3.3,4.6,3.0
1991-03-05,-0.39,4.7,-5.4,,-10.0,90,76.1,60,19,10.08,6,100.87,100.71,100.31,98.71,98.56,98.14,32200,23116.7,9700,0.0,0.0,0.0,0.0,4.0
1991-03-06,3.77,6.3,0.0,,-4.0,99,84.9,65,39,14.62,7,100.56,99.45,98.71,98.41,97.35,96.64,19300,8325.0,400,0.0,11.8,11.8,0.0,2.0
1991-03-07,-3.39,2.1,-7.2,,-14.0,84,70.9,62,48,35.71,15,101.44,100.3,98.94,99.21,98.13,96.84,32200,23370.8,4800,0.0,0.0,0.0,0.0,0.0
1991-03-08,-4.62,-0.2,-9.1,,-14.0,81,65.8,54,17,7.58,0,102.02,101.83,101.47,99.81,99.62,99.24,40200,32266.7,25000,0.0,0.0,0.0,0.0,0.0
1991-03-09,-1.84,1.2,-5.2,,-7.0,93,79.5,63,20,11.33,0,102.02,101.83,101.65,99.81,99.64,99.47,25000,13804.2,2400,0.0,1.8,0.0,2.2,0.0
1991-03-10,-2.87,0.8,-5.7,,-12.0,92,72.2,56,30,18.5,7,102.44,102.22,101.83,100.21,100.01,99.64,40200,26020.8,4800,0.0,0.2,0.0,0.2,3.0
1991-03-11,-6.94,-2.8,-10.6,,-18.0,65,54.5,41,30,22.21,15,102.71,102.53,102.38,100.44,100.28,100.17,40200,32600.0,25000,0.0,0.0,0.0,0.0,0.0
1991-03-12,-4.4,2.0,-9.7,,-17.0,79,64.6,51,20,15.96,11,102.47,102.14,101.81,100.21,99.93,99.61,40200,29266.7,25000,0.0,0.0,0.0,0.0,0.0
1991-03-13,-1.73,4.5,-6.7,,-12.0,78,65.7,48,22,12.25,0,101.78,101.5,101.26,99.57,99.32,99.11,32200,28600.0,25000,0.0,0.0,0.0,0.0,0.0
1991-03-14,1.37,6.1,-4.0,,-10.0,86,60.6,42,22,16.75,11,101.99,101.55,101.36,99.81,99.39,99.17,40200,30600.0,25000,0.0,0.0,0.0,0.0,0.0
1991-03-15,1.57,7.0,-2.7,,-7.0,84,66.0,43,20,14.54,7,102.83,102.43,102.02,100.61,100.26,99.84,40200,31933.3,25000,0.0,0.0,0.0,0.0,0.0
1991-03-16,2.96,11.2,-4.0,,-7.0,83,60.2,38,22,12.12,6,102.96,102.81,102.66,100.81,100.63,100.54,40200,31933.3,25000,0.0,0.0,0.0,0.0,0.0
1991-03-17,4.48,11.0,-4.0,,-7.0,80,48.6,20,17,8.62,0,102.9,102.32,101.36,100.67,100.17,99.24,40200,30412.5,24100,0.0,0.0,0.0,0.0,0.0
1991-03-18,3.83,5.9,2.5,,,93,82.1,43,19,15.25,7,101.19,100.5,100.18,99.07,98.39,98.07,25000,12545.8,6400,0.0,5.8,5.8,0.0,0.0
1991-03-19,3.83,7.6,0.5,,,82,71.8,59,35,21.38,9,101.2,100.71,100.54,99.04,98.59,98.41,25000,21545.8,12900,0.0,0.0,0.0,0.0,0.0
1991-03-20,2.38,8.4,-2.0,,-6.0,88,64.9,43,20,12.67,7,101.85,101.71,101.26,99.71,99.55,99.11,40200,30200.0,16100,0.0,0.0,0.0,0.0,0.0
1991-03-21,1.97,5.1,-0.2,,-5.0,86,67.7,55,31,21.29,9,101.73,101.47,101.17,99.57,99.31,99.04,32200,23979.2,16100,0.0,0.0,0.0,0.0,0.0
1991-03-22,2.22,4.5,-0.2,,-5.0,91,67.3,46,33,23.67,15,102.17,101.91,101.54,100.01,99.75,99.37,32200,21366.7,12900,0.0,0.0,0.0,0.0,0.0
1991-03-23,6.62,13.3,1.3,,,97,82.3,57,43,27.08,7,101.8,100.52,99.95,99.64,98.42,97.91,25000,16795.8,4000,0.0,8.3,8.3,0.0,0.0
1991-03-24,4.7,8.1,2.8,,,90,80.8,69,31,19.38,7,101.25,100.33,99.8,99.11,98.23,97.71,32200,21879.2,12900,0.0,2.4,2.4,0.0,0.0
1991-03-25,3.24,6.2,2.0,,,85,78.5,69,28,15.25,0,102.38,101.75,101.25,100.21,99.6,99.11,32200,25375.0,12900,0.0,0.0,0.0,0.0,0.0
1991-03-26,4.26,8.7,0.4,,,84,71.4,57,24,11.12,0,102.44,101.86,101.12,100.27,99.72,99.01,32200,22062.5,16100,0.0,0.0,0.0,0.0,0.0
1991-03-27,10.04,18.1,6.1,,,100,92.1,70,56,15.21,4,100.95,99.92,98.59,98.84,97.86,96.61,19300,6016.7,200,0.0,40.8,40.8,0.0,0.0
1991-03-28,6.9,14.2,0.4,,,81,64.0,50,59,36.38,7,100.42,99.67,98.35,98.31,97.6,96.34,32200,25804.2,12900,0.0,2.6,2.4,0.4,0.0
1991-03-29,-1.65,0.7,-4.4,,-10.0,96,73.6,52,26,18.25,11,101.23,100.91,100.21,99.04,98.74,98.07,40200,27812.5,2000,0.0,0.5,0.0,1.0,1.0
1991-03-30,-2.79,1.4,-5.7,,-12.0,77,63.3,49,22,14.96,4,102.53,101.97,101.24,100.31,99.77,99.04,40200,32566.7,25000,0.0,0.0,0.0,0.0,0.0
1991-03-31,0.65,5.8,-4.7,,-7.0,89,61.8,41,24,12.83,0,102.59,102.29,101.9,100.37,100.11,99.74,32200,25033.3,6400,0.0,0.4,0.0,0.2,0.0
1991-04-01,2.5,7.6,0.3,,,98,86.1,67,28,10.62,0,102.19,101.79,101.57,100.01,99.63,99.41,25000,13883.3,3200,0.0,1.7,1.2,0.2,0.0
1991-04-02,1.0,4.4,-3.1,,-7.0,82,69.6,56,22,16.08,0,103.34,102.77,102.15,101.11,100.58,99.97,40200,30041.7,24100,0.0,0.0,0.0,0.0,0.0
1991-04-03,2.03,7.6,-4.6,,-7.0,79,54.5,26,15,6.21,0,103.66,103.43,103.24,101.47,101.24,101.04,40200,32750.0,24100,0.0,0.0,0.0,0.0,0.0
1991-04-04,5.62,14.3,-3.6,,,86,62.4,42,11,4.08,0,103.23,102.71,102.13,101.01,100.56,100.01,32200,20883.3,16100,0.0,0.0,0.0,0.0,0.0
1991-04-05,11.24,17.4,4.8,,,96,77.9,51,22,13.04,6,102.06,101.67,101.49,99.94,99.58,99.44,24100,13245.8,800,0.0,0.0,0.0,0.0,0.0
1991-04-06,15.74,21.4,10.3,,,89,72.1,55,30,17.92,7,101.5,101.23,100.89,99.41,99.18,98.87,25000,14920.8,4800,0.0,1.4,1.4,0.0,0.0
1991-04-07,20.99,27.6,15.6,30.0,,69,55.5,38,30,20.87,7,101.03,100.89,100.78,99.01,98.89,98.74,40200,26130.4,16100,3.6,0.0,0.0,0.0,0.0
1991-04-08,18.14,21.4,15.1,26.0,,93,81.8,62,22,13.12,6,101.03,100.82,100.59,99.01,98.8,98.57,24100,13000.0,4800,0.2,34.6,34.6,0.0,0.0
1991-04-09,12.53,18.9,7.4,,,99,91.8,82,22,11.33,0,100.64,100.39,99.92,98.57,98.34,97.84,24100,10658.3,1600,0.0,16.8,16.8,0.0,0.0
1991-04-10,5.12,11.6,0.4,,,96,69.8,59,48,31.33,11,101.98,100.67,99.81,99.81,98.55,97.74,40200,25345.8,600,0.0,0.2,0.0,0.2,0.0
1991-04-11,2.24,7.2,-1.0,,-5.0,74,58.1,30,30,19.62,11,103.65,102.88,102.08,101.44,100.7,99.91,40200,32900.0,25000,0.0,0.0,0.0,0.0,0.0
1991-04-12,2.37,7.2,-2.5,,-6.0,79,50.0,22,19,11.92,6,104.04,103.78,103.43,101.81,101.58,101.24,40200,33233.3,25000,0.0,0.0,0.0,0.0,0.0
1991-04-13,3.93,6.3,2.8,,,86,64.7,49,26,17.92,11,103.29,102.91,102.76,101.11,100.74,100.61,32200,23445.8,9700,0.0,0.0,0.0,0.0,0.0
1991-04-14,4.75,7.2,2.3,,,96,84.5,69,31,22.92,15,102.85,102.41,101.74,100.67,100.26,99.61,25000,13025.0,2800,0.0,7.2,7.2,0.0,0.0
1991-04-15,7.73,11.2,6.0,,,97,87.9,73,52,24.5,7,101.67,100.79,100.07,99.54,98.7,98.01,32200,11629.2,2400,0.0,12.5,12.5,0.0,0.0
1991-04-16,9.05,12.8,4.5,,,85,64.9,49,37,21.21,6,101.49,101.17,100.81,99.37,99.07,98.71,40200,31287.5,12900,0.0,0.0,0.0,0.0,0.0
1991-04-17,4.46,6.6,0.5,,,87,78.1,64,22,10.5,0,102.04,101.75,101.53,99.87,99.61,99.41,40200,25420.8,11300,0.0,1.4,1.4,0.0,0.0
1991-04-18,5.78,9.7,0.3,,,92,71.3,51,19,11.42,7,102.17,102.05,101.98,100.04,99.91,99.81,32200,24337.5,16100,0.0,0.0,0.0,0.0,0.0
1991-04-19,7.77,11.7,3.7,,,92,69.6,57,35,18.83,9,102.05,101.77,101.57,99.91,99.66,99.47,25000,16295.8,4800,0.0,10.0,10.0,0.0,0.0
1991-04-20,5.33,7.9,3.1,,,98,90.6,86,31,22.33,15,101.68,101.56,101.42,99.54,99.44,99.31,16100,8204.2,4000,0.0,11.6,11.6,0.0,0.0
1991-04-21,5.03,7.7,3.0,,,95,84.8,69,30,20.5,13,101.56,100.92,100.14,99.41,98.81,98.04,40200,15470.8,3600,0.0,14.0,14.0,0.0,0.0
1991-04-22,4.79,7.1,2.0,,,93,83.3,70,26,19.71,11,100.09,99.78,99.59,97.97,97.69,97.51,32200,20533.3,9700,0.0,2.8,2.8,0.0,0.0
1991-04-23,8.99,16.1,0.5,,,86,57.7,28,24,10.38,0,100.68,100.42,100.13,98.61,98.35,98.01,40200,28629.2,16100,0.0,0.0,0.0,0.0,0.0
1991-04-24,9.91,16.2,4.5,,,86,68.2,43,28,10.92,0,101.8,101.01,100.55,99.67,98.92,98.44,25000,19416.7,6400,0.0,0.4,0.4,0.0,0.0
1991-04-25,10.47,17.6,3.1,,,83,56.5,37,15,9.79,0,102.19,102.06,101.87,100.11,99.96,99.74,40200,33641.7,24100,0.0,0.0,0.0,0.0,0.0
1991-04-26,11.22,18.2,4.0,,,86,57.1,33,17,4.83,0,102.12,101.88,101.61,99.97,99.78,99.57,32200,23362.5,11300,0.0,0.0,0.0,0.0,0.0
1991-04-27,14.48,20.3,7.0,,,72,50.2,34,15,8.58,0,101.71,101.54,101.36,99.64,99.47,99.34,32200,23137.5,16100,0.0,0.0,0.0,0.0,0.0
1991-04-28,12.76,15.5,9.8,,,67,50.7,37,30,16.92,0,101.78,101.66,101.48,99.71,99.58,99.41,40200,28195.8,16100,0.0,0.8,0.8,0.0,0.0
1991-04-29,15.05,20.8,9.0,,,80,66.7,47,22,10.79,0,101.75,101.43,101.09,99.67,99.38,99.04,24100,17429.2,8000,0.0,0.0,0.0,0.0,0.0
1991-04-30,16.37,23.6,11.0,26.0,,95,64.5,32,48,18.62,0,101.03,100.91,100.81,98.97,98.88,98.77,40200,17150.0,2800,0.0,0.0,0.0,0.0,0.0
1991-05-01,12.8,18.5,9.9,,,86,66.0,51,28,16.75,7,100.94,100.78,100.53,98.87,98.73,98.51,32200,26191.7,12900,0.0,3.2,3.2,0.0,0.0
1991-05-02,8.36,10.3,4.8,,,81,66.3,58,31,21.17,11,101.32,101.11,100.85,99.21,99.02,98.77,40200,29400.0,9700,0.0,0.2,0.2,0.0,0.0
1991-05-03,7.5,12.9,3.5,,,78,64.6,52,30,19.38,11,102.11,101.78,101.33,99.97,99.66,99.21,40200,32866.7,25000,0.0,0.0,0.0,0.0,0.0
1991-05-04,6.6,11.4,1.3,,,87,66.8,53,15,9.58,0,102.41,102.27,102.06,100.27,100.14,99.91,40200,31750.0,24100,0.0,0.0,0.0,0.0,0.0
1991-05-05,9.99,14.9,2.4,,,88,61.2,40,41,21.29,4,102.37,101.88,101.03,100.21,99.78,98.94,40200,32170.8,8000,0.0,8.4,8.4,0.0,0.0
1991-05-06,11.52,18.7,7.8,,,99,78.8,58,33,16.33,0,101.42,100.93,100.69,99.31,98.86,98.67,32200,12962.5,400,0.0,2.6,2.6,0.0,0.0
1991-05-07,9.18,12.0,5.8,,,81,66.6,54,33,24.0,17,102.44,101.85,101.42,100.31,99.74,99.31,40200,25020.8,12900,0.0,0.0,0.0,0.0,0.0
1991-05-08,8.91,14.4,2.5,,,81,64.1,49,19,9.62,0,103.0,102.79,102.54,100.87,100.67,100.41,40200,31120.8,24100,0.0,0.0,0.0,0.0,0.0
1991-05-09,9.43,13.6,7.0,,,90,80.5,72,11,5.29,0,102.91,102.69,102.49,100.77,100.57,100.37,25000,12341.7,4800,0.0,3.0,3.0,0.0,0.0
1991-05-10,14.7,19.5,9.6,,,90,58.8,37,17,7.58,0,102.82,102.65,102.45,100.74,100.57,100.34,40200,26354.2,3600,0.0,0.0,0.0,0.0,0.0
1991-05-11,18.65,26.6,9.7,29.0,,76,55.1,41,20,9.83,0,102.64,102.18,101.57,100.54,100.13,99.54,25000,19791.7,12900,0.1,0.0,0.0,0.0,0.0
1991-05-12,22.1,29.2,12.9,33.0,,85,62.8,44,20,13.88,4,101.5,101.27,101.08,99.47,99.26,99.11,25000,14250.0,4000,3.0,0.0,0.0,0.0,0.0
1991-05-13,20.3,29.2,10.6,31.0,,83,61.8,33,33,7.38,0,101.26,100.97,100.62,99.21,98.96,98.64,40200,27587.5,19300,1.9,2.2,2.2,0.0,0.0
1991-05-14,21.39,28.9,14.0,33.0,,93,70.6,34,26,11.08,0,101.36,100.85,100.59,99.31,98.85,98.57,32200,18541.7,4800,3.5,0.6,0.6,0.0,0.0
1991-05-15,17.27,23.7,10.0,26.0,,75,57.2,44,15,5.42,0,101.67,101.57,101.37,99.64,99.53,99.31,32200,24175.0,19300,0.0,0.0,0.0,0.0,0.0
1991-05-16,20.8,28.8,12.0,32.0,,83,61.6,41,20,6.33,0,101.65,101.29,100.9,99.57,99.28,98.91,25000,17908.3,8000,2.4,5.0,5.0,0.0,0.0
1991-05-17,14.68,22.3,7.3,29.0,,97,86.5,63,33,15.25,0,102.47,101.33,100.82,100.34,99.27,98.81,25000,12916.7,1200,0.0,10.6,10.6,0.0,0.0
1991-05-18,9.64,13.6,4.8,,,85,53.5,32,19,15.08,6,103.15,102.92,102.47,101.01,100.8,100.34,40200,34166.7,25000,0.0,0.0,0.0,0.0,0.0
1991-05-19,11.61,18.6,3.4,,,86,53.4,34,15,8.04,0,103.22,103.03,102.82,101.11,100.92,100.74,40200,34500.0,25000,0.0,0.0,0.0,0.0,0.0
1991-05-20,13.56,20.7,5.4,,,84,60.2,41,15,6.71,0,102.99,102.71,102.39,100.87,100.62,100.31,32200,25550.0,19300,0.0,0.0,0.0,0.0,0.0
1991-05-21,18.5,27.5,8.3,28.0,,87,58.5,27,19,6.67,0,102.43,102.19,101.92,100.34,100.14,99.91,25000,15795.8,6400,0.0,0.0,0.0,0.0,0.0
1991-05-22,21.57,28.9,13.3,32.0,,88,60.4,42,13,7.08,0,102.16,102.07,101.95,100.11,100.04,99.97,19300,15966.7,12900,3.1,0.0,0.0,0.0,0.0
1991-05-23,21.74,29.0,15.8,32.0,,79,60.5,39,19,7.75,0,102.21,101.98,101.74,100.17,99.96,99.71,24100,18295.8,6400,4.4,0.0,0.0,0.0,0.0
1991-05-24,22.18,30.5,16.6,36.0,,90,71.8,49,30,9.21,0,101.72,101.44,101.16,99.67,99.43,99.17,32200,13687.5,4800,5.5,1.6,1.6,0.0,0.0
1991-05-25,22.09,27.0,18.4,33.0,,98,82.2,64,19,9.12,0,101.78,101.47,101.18,99.74,99.46,99.17,25000,10833.3,4800,4.7,0.6,0.6,0.0,0.0
1991-05-26,16.45,19.5,14.2,,,99,91.5,65,30,13.08,0,101.75,101.49,101.28,99.71,99.44,99.24,25000,8737.5,2800,0.0,24.2,24.2,0.0,0.0
1991-05-27,21.39,28.1,13.8,36.0,,97,82.4,62,22,11.58,0,101.42,101.31,101.21,99.41,99.3,99.21,24100,10145.8,4000,3.0,0.2,0.2,0.0,0.0
1991-05-28,22.61,28.7,17.4,32.0,,95,68.7,42,28,9.17,0,101.93,101.7,101.42,99.91,99.69,99.41,40200,32787.5,9700,5.0,0.0,0.0,0.0,0.0
1991-05-29,23.45,27.6,20.1,35.0,,95,76.0,59,33,5.75,0,101.6,101.33,101.01,99.61,99.33,99.01,32200,14495.8,4800,5.8,21.2,21.2,0.0,0.0
1991-05-30,23.47,28.9,19.0,37.0,,94,80.0,64,24,10.04,0,101.02,100.58,100.29,99.01,98.6,98.34,12900,6637.5,2000,6.0,0.0,0.0,0.0,0.0
1991-05-31,23.53,28.6,17.6,35.0,,93,73.6,55,30,15.12,0,100.97,100.62,100.42,98.94,98.64,98.44,40200,19400.0,3200,5.1,0.0,0.0,0.0,0.0
1991-06-01,19.82,24.2,14.8,26.0,,85,63.8,47,17,11.71,0,101.34,101.19,100.93,99.31,99.17,98.91,40200,34500.0,25000,1.5,0.0,0.0,0.0,0.0
1991-06-02,19.74,24.6,14.1,25.0,,77,53.5,32,19,8.79,0,101.3,101.17,101.0,99.24,99.15,99.01,40200,34500.0,25000,1.4,0.0,0.0,0.0,0.0
1991-06-03,16.98,25.0,11.2,26.0,,91,71.3,41,30,14.12,0,101.32,101.07,100.85,99.24,99.03,98.84,40200,29141.7,16100,0.1,2.6,2.6,0.0,0.0
1991-06-04,15.12,21.6,9.9,,,85,65.7,40,30,20.67,15,101.89,101.62,101.32,99.81,99.56,99.24,40200,34166.7,25000,0.0,0.0,0.0,0.0,0.0
1991-06-05,16.39,21.4,10.0,,,84,61.4,40,22,14.5,7,102.28,102.09,101.89,100.21,100.03,99.81,40200,34500.0,25000,0.0,0.2,0.2,0.0,0.0
1991-06-06,16.9,21.7,9.8,,,84,58.5,41,19,9.71,0,102.65,102.5,102.32,100.57,100.43,100.24,40200,34800.0,25000,0.0,0.0,0.0,0.0,0.0
1991-06-07,19.02,25.6,10.1,25.0,,85,52.1,28,26,9.17,0,102.79,102.49,102.15,100.71,100.44,100.14,40200,35133.3,25000,0.0,0.0,0.0,0.0,0.0
1991-06-08,21.12,29.2,12.3,30.0,,79,53.1,37,22,13.96,7,102.24,102.01,101.78,100.17,99.99,99.81,40200,33429.2,24100,2.8,0.0,0.0,0.0,0.0
1991-06-09,20.36,26.6,12.3,28.0,,79,54.4,35,17,10.21,0,102.3,102.09,101.83,100.27,100.05,99.81,40200,35095.8,24100,1.4,0.0,0.0,0.0,0.0
1991-06-10,24.36,31.2,18.4,33.0,,70,52.9,32,37,22.33,9,101.81,101.45,101.16,99.77,99.46,99.17,24100,14875.0,6400,6.8,0.0,0.0,0.0,0.0
1991-06-11,20.06,22.6,16.4,28.0,,94,83.2,74,20,8.83,0,101.21,101.06,100.91,99.21,99.05,98.91,32200,14537.5,3200,1.5,5.2,5.2,0.0,0.0
1991-06-12,16.89,22.4,8.6,25.0,,96,69.4,46,41,23.29,0,101.84,101.16,100.76,99.74,99.12,98.74,40200,24804.2,3200,0.0,1.0,1.0,0.0,0.0
