date,max_temperature,min_temperature,max_relative_humidity,min_relative_humidity,max_wind_speed,min_wind_speed,rain,precipitation,snow,snow_on_ground
2004-10-13,17.5,5.1,91,44,17,4,0.0,0.0,0.0,0.0
2004-10-14,13.5,8.6,93,73,15,6,0.8,0.8,0.0,0.0
2004-10-15,14.7,9.5,97,67,26,6,12.6,12.6,0.0,0.0
2004-10-16,12.2,5.0,89,62,39,9,0.4,0.4,0.0,0.0
2004-10-17,7.5,3.9,89,78,48,15,2.4,2.4,0.0,0.0
2004-10-18,9.7,0.7,91,64,20,4,0.0,0.0,0.0,0.0
2004-10-19,9.7,5.4,73,61,35,19,0.0,0.0,0.0,0.0
2004-10-20,7.9,6.6,99,82,26,9,1.6,1.6,0.0,0.0
2004-10-21,10.4,6.5,99,78,20,7,0.2,0.2,0.0,0.0
2004-10-22,10.6,6.5,96,77,22,0,0.0,0.0,0.0,0.0
2004-10-23,12.2,6.9,90,65,32,7,0.0,0.0,0.0,0.0
2004-10-24,10.7,8.8,100,76,20,4,1.0,1.0,0.0,0.0
2004-10-25,15.2,6.5,100,73,11,0,0.0,0.0,0.0,0.0
2004-10-26,16.1,6.8,100,71,11,0,0.0,0.0,0.0,0.0
2004-10-27,12.0,7.9,97,59,19,6,0.2,0.2,0.0,0.0
2004-10-28,11.7,3.6,90,49,17,6,0.0,0.0,0.0,0.0
2004-10-29,13.0,7.1,100,61,20,4,3.2,3.2,0.0,0.0
2004-10-30,19.8,11.3,100,54,35,4,11.4,11.4,0.0,0.0
2004-10-31,12.8,7.0,86,64,44,11,0.0,0.0,0.0,0.0
2004-11-01,10.9,6.3,81,54,24,4,0.0,0.0,0.0,0.0
2004-11-02,9.0,5.3,99,74,35,6,13.2,13.2,0.0,0.0
2004-11-03,10.2,3.1,82,53,33,4,0.0,0.0,0.0,0.0
2004-11-04,7.4,3.3,100,72,43,4,9.8,9.8,0.0,0.0
2004-11-05,8.6,2.7,89,49,57,17,2.6,2.6,0.0,0.0
2004-11-06,13.5,5.7,71,54,44,0,0.0,0.0,0.0,0.0
2004-11-07,14.7,2.4,89,42,48,4,0.0,0.0,0.0,0.0
2004-11-08,5.6,-3.7,81,37,37,11,0.0,0.0,0.0,0.0
2004-11-09,2.9,-4.6,84,50,17,0,0.0,0.0,0.0,0.0
2004-11-10,13.4,2.8,73,48,33,9,0.0,0.0,0.0,0.0
2004-11-11,12.4,-2.4,78,45,39,9,0.0,0.0,0.0,0.0
2004-11-12,5.5,-3.2,72,34,19,6,0.0,0.0,0.0,0.0
2004-11-13,4.9,-3.1,75,40,22,0,0.0,0.0,0.0,0.0
2004-11-14,10.2,-3.2,82,39,28,0,0.0,0.0,0.0,0.0
2004-11-15,13.6,-1.7,80,32,22,0,0.0,0.0,0.0,0.0
2004-11-16,13.9,1.7,77,34,15,0,0.0,0.0,0.0,0.0
2004-11-17,12.4,7.7,99,81,15,4,0.4,0.4,0.0,0.0
2004-11-18,14.9,6.8,100,76,19,0,0.2,0.2,0.0,0.0
2004-11-19,10.0,6.3,89,58,22,4,0.2,0.2,0.0,0.0
2004-11-20,7.6,5.1,100,83,28,0,2.2,2.2,0.0,0.0
2004-11-21,10.0,3.9,100,57,30,0,0.0,0.0,0.0,0.0
2004-11-22,9.2,0.9,85,49,19,0,0.0,0.0,0.0,0.0
2004-11-23,9.7,0.2,96,75,20,0,0.0,0.0,0.0,0.0
2004-11-24,7.6,-0.1,99,82,37,7,14.0,16.4,2.4,0.0
2004-11-25,0.6,-3.2,94,56,43,15,0.2,0.2,0.0,0.0
2004-11-26,4.4,-1.4,86,63,32,6,0.0,0.4,0.4,0.0
2004-11-27,10.4,3.8,97,51,20,7,2.0,2.0,0.0,0.0
2004-11-28,9.3,2.1,99,61,46,13,12.8,12.8,0.0,0.0
2004-11-29,6.1,1.2,75,52,32,0,0.0,0.0,0.0,0.0
2004-11-30,6.8,-0.3,91,60,11,0,4.4,4.4,0.0,0.0
2004-12-01,5.2,1.1,99,61,56,13,9.7,12.2,2.5,0.0
2004-12-02,3.6,0.5,84,64,28,0,0.0,0.0,0.0,0.0
2004-12-03,1.5,-5.7,88,50,46,4,0.0,0.4,0.4,0.0
2004-12-04,6.1,-4.1,86,63,48,0,1.4,1.4,0.0,0.0
2004-12-05,4.3,-3.9,84,57,33,4,0.0,0.0,0.0,0.0
2004-12-06,-1.5,-4.7,93,58,24,9,0.0,3.0,3.0,0.0
2004-12-07,11.9,-2.8,100,78,52,11,12.4,12.4,0.0,2.0
2004-12-08,7.3,1.6,89,68,56,6,0.0,0.0,0.0,0.0
2004-12-09,5.8,2.8,90,76,20,4,0.0,0.0,0.0,0.0
2004-12-10,3.1,1.3,98,85,24,13,9.8,9.8,0.0,0.0
2004-12-11,1.3,-1.0,96,83,26,13,0.6,2.6,2.0,0.0
2004-12-12,2.7,-1.2,96,76,26,11,1.4,4.4,3.0,2.0
2004-12-13,2.6,-9.0,90,70,41,7,0.0,0.0,0.0,0.0
2004-12-14,-4.1,-10.2,77,59,37,4,0.0,0.4,0.4,0.0
2004-12-15,0.9,-5.6,83,53,32,0,0.0,0.0,0.0,0.0
2004-12-16,4.9,-2.8,92,57,41,7,0.0,1.4,1.4,0.0
2004-12-17,-2.7,-8.8,76,54,39,0,0.0,0.0,0.0,1.0
2004-12-18,3.4,-5.8,90,64,32,4,0.0,0.0,0.0,1.0
2004-12-19,1.5,-23.5,88,55,50,13,0.0,0.2,0.2,0.0
2004-12-20,-7.4,-24.3,86,47,26,4,0.0,2.0,2.6,0.0
2004-12-21,2.5,-7.6,85,66,28,4,0.0,0.0,0.0,3.0
2004-12-22,1.0,-4.2,92,68,22,6,0.0,4.0,3.4,1.0
2004-12-23,-1.5,-10.4,94,69,43,11,4.2,19.2,15.0,15.0
2004-12-24,-7.3,-16.2,84,59,30,4,0.0,0.0,0.0,18.0
2004-12-25,-6.4,-17.7,84,61,20,0,0.0,1.0,1.2,16.0
2004-12-26,-8.1,-15.0,85,73,28,11,0.0,1.2,1.4,17.0
2004-12-27,-8.4,-17.8,81,47,33,7,0.0,0.0,0.0,18.0
2004-12-28,-0.8,-14.2,84,67,28,6,0.0,0.4,0.4,18.0
2004-12-29,1.8,-0.9,93,70,22,0,0.0,0.0,0.0,18.0
2004-12-30,4.2,-1.6,94,75,19,0,7.8,7.8,0.0,17.0
2004-12-31,9.9,3.6,99,71,46,15,6.6,6.6,0.0,8.0
2005-01-01,4.2,-1.7,72,60,37,7,0.0,0.0,0.0,0.0
2005-01-02,6.4,-1.5,100,71,35,0,16.4,16.4,0.0,0.0
2005-01-03,3.7,0.5,97,81,17,0,0.2,1.0,0.8,0.0
2005-01-04,1.6,-1.9,95,68,24,6,0.0,0.8,0.8,0.0
2005-01-05,-0.7,-6.7,81,60,26,6,0.0,0.4,0.4,0.0
2005-01-06,-0.8,-8.0,91,65,37,4,0.2,7.8,3.2,0.0
2005-01-07,-0.9,-5.1,82,60,26,0,0.0,0.0,0.0,3.0
2005-01-08,0.3,-2.4,90,70,20,0,0.0,0.6,0.6,3.0
2005-01-09,1.6,-2.0,92,77,13,0,0.0,0.4,0.4,3.0
2005-01-10,2.7,-2.2,92,62,48,6,1.2,1.2,0.0,1.0
2005-01-11,-1.5,-3.9,85,62,28,7,0.0,0.0,0.0,1.0
2005-01-12,5.8,-3.1,100,77,22,0,12.4,12.4,0.0,1.0
2005-01-13,17.6,0.3,100,63,50,7,7.4,10.2,1.8,0.0
2005-01-14,1.1,-10.3,96,58,43,17,0.0,0.0,0.0,1.0
2005-01-15,-6.4,-11.8,76,58,32,11,0.0,0.0,0.0,1.0
2005-01-16,-7.5,-11.1,81,63,19,6,0.0,0.6,0.6,1.0
2005-01-17,-8.2,-18.8,83,65,41,4,0.0,0.4,0.4,2.0
2005-01-18,-7.7,-23.5,77,49,28,0,0.0,0.0,0.0,2.0
2005-01-19,-2.2,-8.7,89,64,43,6,0.0,4.6,5.6,3.0
2005-01-20,-8.7,-20.1,79,65,37,13,0.0,0.0,0.0,6.0
2005-01-21,-16.4,-24.2,80,46,24,7,0.0,0.0,0.0,6.0
2005-01-22,-15.2,-18.8,78,59,44,11,0.0,6.2,9.6,8.0
2005-01-23,-13.2,-21.4,66,44,44,7,0.0,0.0,0.0,11.0
2005-01-24,-3.8,-17.4,84,54,32,0,0.0,0.6,1.2,9.0
2005-01-25,-4.4,-10.4,91,60,20,0,0.0,6.8,7.8,11.0
2005-01-26,-8.4,-18.9,90,59,37,19,0.0,0.0,0.0,18.0
2005-01-27,-14.6,-22.7,76,40,20,4,0.0,0.0,0.0,16.0
2005-01-28,-7.4,-21.9,84,50,13,0,0.0,0.0,0.0,15.0
2005-01-29,-2.3,-17.2,93,49,11,0,0.0,0.0,0.0,15.0
2005-01-30,0.2,-9.9,86,61,26,0,0.0,0.0,0.0,13.0
2005-01-31,-0.7,-13.0,92,62,11,0,0.0,0.0,0.0,12.0
2005-02-01,0.4,-11.8,98,61,15,0,0.0,0.0,0.0,12.0
2005-02-02,1.0,-12.8,88,70,11,0,0.0,0.0,0.0,11.0
2005-02-03,2.5,-5.6,92,63,13,0,0.0,0.0,0.0,10.0
2005-02-04,5.7,-6.9,86,57,15,0,0.0,0.0,0.0,8.0
2005-02-05,3.7,-4.8,96,70,11,0,0.0,0.0,0.0,5.0
2005-02-06,3.3,-5.3,100,89,11,0,0.0,0.0,0.0,4.0
2005-02-07,4.8,-0.3,98,76,11,0,3.0,3.0,0.0,1.0
2005-02-08,5.2,-3.0,100,80,28,0,8.0,8.0,0.0,0.0
2005-02-09,-2.8,-5.4,89,77,24,11,0.0,6.6,6.2,0.0
2005-02-10,-3.4,-7.5,85,51,39,15,0.0,0.4,0.8,7.0
2005-02-11,-0.4,-9.7,83,55,32,7,0.0,0.0,0.0,6.0
2005-02-12,3.7,-5.9,84,56,48,11,0.0,0.0,0.0,5.0
2005-02-13,-2.1,-10.4,76,56,26,4,0.0,0.0,0.0,0.0
2005-02-14,5.5,-2.1,98,73,35,11,15.6,15.8,0.2,0.0
2005-02-15,7.3,0.9,94,79,30,6,16.0,16.0,0.0,0.0
2005-02-16,1.1,-6.5,98,65,32,0,0.4,4.4,4.0,3.0
2005-02-17,-1.5,-8.6,84,64,39,0,0.0,0.4,0.6,2.0
2005-02-18,-8.5,-13.8,74,57,37,9,0.0,0.0,0.0,2.0
2005-02-19,-2.2,-11.8,79,61,37,9,0.0,0.0,0.0,2.0
2005-02-20,-1.9,-10.9,90,64,41,4,0.0,7.8,7.8,2.0
2005-02-21,1.5,-5.4,94,74,33,0,0.0,3.4,3.4,13.0
2005-02-22,0.6,-8.9,90,68,22,6,0.0,0.6,0.6,12.0
2005-02-23,-3.6,-13.1,82,55,20,6,0.0,0.0,0.0,11.0
2005-02-24,-5.5,-15.5,83,53,26,6,0.0,0.0,0.0,11.0
2005-02-25,-3.4,-16.4,89,56,19,0,0.0,3.2,3.8,11.0
2005-02-26,-3.4,-12.5,94,53,35,4,0.0,0.2,0.2,15.0
2005-02-27,-2.8,-13.8,82,61,20,0,0.0,0.0,0.0,15.0
2005-02-28,2.0,-2.8,94,55,30,9,0.0,5.8,5.8,15.0
2005-03-01,-1.4,-6.1,94,82,30,15,0.0,5.8,6.6,23.0
2005-03-02,-5.1,-8.5,86,58,41,17,0.0,1.4,1.8,26.0
2005-03-03,-4.4,-12.3,73,49,33,9,0.0,0.0,0.0,27.0
2005-03-04,-0.9,-9.4,76,51,28,4,0.0,0.0,0.0,27.0
2005-03-05,2.8,-11.8,85,47,30,0,0.0,0.0,0.0,26.0
2005-03-06,4.6,-2.6,85,67,44,4,0.0,0.0,0.0,23.0
2005-03-07,6.8,-10.5,91,70,52,6,5.0,5.0,0.0,14.0
2005-03-08,-8.4,-14.2,75,50,41,17,0.0,0.0,0.0,7.0
2005-03-09,-5.7,-13.8,85,49,46,6,0.0,2.2,1.8,7.0
2005-03-10,-2.7,-12.1,82,47,28,6,0.0,0.2,0.2,9.0
2005-03-11,0.6,-6.5,92,68,22,0,0.0,1.6,2.0,10.0
2005-03-12,-0.7,-9.3,88,70,26,0,0.0,3.0,3.4,11.0
2005-03-13,-2.1,-9.7,81,47,22,7,0.0,0.0,0.0,13.0
2005-03-14,-0.3,-10.5,77,49,20,7,0.0,0.0,0.0,10.0
2005-03-15,2.1,-7.9,81,49,30,9,0.0,0.0,0.0,8.0
2005-03-16,2.5,-6.4,81,50,22,0,0.0,0.0,0.0,5.0
2005-03-17,2.9,-2.3,87,51,20,0,0.0,0.8,1.2,5.0
2005-03-18,2.3,-4.9,84,51,15,0,0.0,0.0,0.0,4.0
2005-03-19,3.0,-4.3,74,41,37,4,0.0,0.0,0.0,2.0
2005-03-20,1.9,-1.3,91,50,28,4,0.0,3.2,3.4,1.0
2005-03-21,6.2,-2.1,96,50,20,6,0.0,0.6,0.6,5.0
2005-03-22,6.9,-3.9,77,49,24,4,0.0,0.0,0.0,1.0
2005-03-23,1.9,-2.0,88,41,32,7,0.0,3.8,4.0,0.0
2005-03-24,4.9,-1.9,89,73,20,4,0.0,0.6,0.6,4.0
2005-03-25,4.4,-4.7,87,45,22,6,0.0,0.0,0.0,1.0
2005-03-26,5.7,-5.9,72,41,20,0,0.0,0.0,0.0,0.0
2005-03-27,7.3,-4.3,86,54,15,0,0.0,0.0,0.0,0.0
2005-03-28,6.9,-0.3,89,79,20,4,0.0,0.0,0.0,0.0
2005-03-29,12.9,0.8,90,55,24,0,0.0,0.0,0.0,0.0
2005-03-30,11.6,0.7,85,45,30,0,0.0,0.0,0.0,0.0
2005-03-31,15.3,5.7,86,58,43,7,4.6,4.6,0.0,0.0
2005-04-01,13.0,5.4,74,44,39,6,0.0,0.0,0.0,0.0
2005-04-02,6.4,0.3,93,64,52,11,13.6,21.4,7.6,0.0
2005-04-03,3.1,0.2,99,90,59,30,4.2,12.8,8.6,3.0
2005-04-04,11.1,1.1,85,34,43,13,0.0,0.0,0.0,0.0
2005-04-05,12.9,0.2,68,28,24,6,0.0,0.0,0.0,0.0
2005-04-06,13.5,5.8,53,28,22,0,0.0,0.0,0.0,0.0
2005-04-07,11.4,2.7,90,52,35,4,2.4,2.4,0.0,0.0
2005-04-08,14.7,0.8,92,33,26,4,0.0,0.0,0.0,0.0
2005-04-09,14.2,0.4,68,29,20,4,0.0,0.0,0.0,0.0
2005-04-10,18.8,2.6,57,27,22,4,0.0,0.0,0.0,0.0
2005-04-11,9.3,1.3,44,27,22,6,0.0,0.0,0.0,0.0
2005-04-12,9.7,2.0,51,24,30,0,0.0,0.0,0.0,0.0
2005-04-13,13.1,0.2,56,28,32,6,0.0,0.0,0.0,0.0
2005-04-14,14.3,4.2,49,34,26,0,0.0,0.0,0.0,0.0
2005-04-15,11.5,3.5,40,23,22,0,0.0,0.0,0.0,0.0
2005-04-16,19.9,0.8,58,23,24,0,0.0,0.0,0.0,0.0
2005-04-17,20.9,6.8,65,29,20,0,0.0,0.0,0.0,0.0
2005-04-18,19.5,7.4,78,36,17,0,0.0,0.0,0.0,0.0
2005-04-19,27.5,7.2,62,32,33,0,0.0,0.0,0.0,0.0
2005-04-20,17.9,3.0,91,56,41,9,4.8,4.8,0.0,0.0
2005-04-21,10.8,1.5,79,34,20,0,0.0,0.0,0.0,0.0
2005-04-22,12.7,1.1,92,26,28,6,6.0,6.0,0.0,0.0
2005-04-23,7.8,4.1,96,89,28,7,22.0,22.0,0.0,0.0
2005-04-24,5.7,1.6,96,75,22,0,13.2,13.2,0.0,0.0
2005-04-25,7.2,1.6,92,69,37,9,0.4,0.4,0.0,0.0
2005-04-26,15.1,3.9,91,46,22,6,3.6,3.6,0.0,0.0
2005-04-27,13.1,6.6,97,56,33,7,5.0,5.0,0.0,0.0
2005-04-28,9.5,2.0,89,57,33,7,4.8,4.8,0.0,0.0
2005-04-29,11.7,0.2,84,43,15,4,0.0,0.0,0.0,0.0
2005-04-30,6.8,2.7,87,57,24,6,1.2,1.2,0.0,0.0
2005-05-01,12.1,1.3,89,42,37,0,0.4,0.4,0.0,0.0
2005-05-02,9.4,3.1,84,53,43,13,1.6,1.6,0.0,0.0
2005-05-03,8.2,-0.4,83,50,33,7,0.4,0.4,0.0,0.0
2005-05-04,10.4,2.4,76,58,20,0,0.4,0.4,0.0,0.0
2005-05-05,13.3,3.2,74,38,20,0,0.0,0.0,0.0,0.0
2005-05-06,17.5,2.8,66,35,17,4,0.0,0.0,0.0,0.0
2005-05-07,18.3,8.2,70,32,22,0,0.0,0.0,0.0,0.0
2005-05-08,22.0,7.6,65,33,26,6,0.0,0.0,0.0,0.0
2005-05-09,19.2,9.6,67,46,15,0,0.0,0.0,0.0,0.0
2005-05-10,22.1,7.5,73,46,17,0,0.0,0.0,0.0,0.0
2005-05-11,23.2,6.0,86,57,39,6,0.0,0.0,0.0,0.0
2005-05-12,8.6,1.7,67,33,32,4,0.0,0.0,0.0,0.0
2005-05-13,10.7,4.9,67,30,33,6,2.6,2.6,0.0,0.0
2005-05-14,19.0,6.9,98,70,17,0,6.2,6.2,0.0,0.0
2005-05-15,14.1,6.3,94,62,28,4,0.6,0.6,0.0,0.0
2005-05-16,11.6,4.3,86,48,37,7,0.0,0.0,0.0,0.0
2005-05-17,14.2,3.4,79,44,24,0,0.0,0.0,0.0,0.0
2005-05-18,16.9,3.4,71,36,24,0,0.0,0.0,0.0,0.0
2005-05-19,18.4,5.8,77,33,22,0,0.0,0.0,0.0,0.0
2005-05-20,20.1,7.1,65,25,32,0,0.0,0.0,0.0,0.0
2005-05-21,23.3,8.6,84,32,20,0,0.0,0.0,0.0,0.0
2005-05-22,14.0,10.1,90,62,20,0,0.4,0.4,0.0,0.0
2005-05-23,14.7,9.3,85,63,24,6,0.2,0.2,0.0,0.0
2005-05-24,14.4,10.0,92,58,32,4,0.6,0.6,0.0,0.0
2005-05-25,24.5,9.6,82,33,28,0,0.0,0.0,0.0,0.0
2005-05-26,24.9,9.9,74,27,20,4,0.0,0.0,0.0,0.0
2005-05-27,24.3,13.2,71,34,44,0,0.0,0.0,0.0,0.0
2005-05-28,20.5,10.3,75,47,28,4,0.0,0.0,0.0,0.0
2005-05-29,19.2,9.6,84,46,43,7,1.0,1.0,0.0,0.0
2005-05-30,22.3,7.9,82,45,24,4,0.0,0.0,0.0,0.0
2005-05-31,22.7,9.9,92,41,17,0,0.0,0.0,0.0,0.0
2005-06-01,26.2,12.1,82,41,17,0,0.0,0.0,0.0,0.0
2005-06-02,27.0,13.5,77,38,17,0,0.0,0.0,0.0,0.0
2005-06-03,22.5,17.4,73,56,22,0,0.0,0.0,0.0,0.0
2005-06-04,22.3,16.5,95,68,13,0,0.2,0.2,0.0,0.0
2005-06-05,29.4,15.8,91,55,20,0,0.0,0.0,0.0,0.0
2005-06-06,30.9,20.4,81,39,46,7,0.2,0.2,0.0,0.0
2005-06-07,30.7,17.5,77,40,35,0,0.0,0.0,0.0,0.0
2005-06-08,30.0,19.5,67,52,20,0,0.0,0.0,0.0,0.0
2005-06-09,29.7,19.4,81,59,15,4,0.0,0.0,0.0,0.0
2005-06-10,31.0,21.2,88,58,20,4,0.0,0.0,0.0,0.0
2005-06-11,32.0,21.2,84,50,28,0,0.0,0.0,0.0,0.0
2005-06-12,29.6,23.5,87,64,19,4,0.0,0.0,0.0,0.0
2005-06-13,30.0,22.2,97,61,17,0,10.6,10.6,0.0,0.0
2005-06-14,30.4,19.3,91,63,43,7,18.0,18.0,0.0,0.0
2005-06-15,25.6,16.2,91,58,35,4,0.2,0.2,0.0,0.0
2005-06-16,17.9,13.9,88,71,30,7,2.2,2.2,0.0,0.0
2005-06-17,21.0,13.2,90,54,32,7,0.2,0.2,0.0,0.0
2005-06-18,17.8,14.6,94,74,19,4,0.2,0.2,0.0,0.0
2005-06-19,18.1,11.4,78,60,13,0,0.0,0.0,0.0,0.0
2005-06-20,24.0,10.1,87,58,17,0,0.0,0.0,0.0,0.0
2005-06-21,28.8,14.5,85,51,24,4,0.0,0.0,0.0,0.0
2005-06-22,24.2,13.2,89,37,28,13,0.0,0.0,0.0,0.0
2005-06-23,28.0,11.6,74,34,24,0,0.0,0.0,0.0,0.0
2005-06-24,34.0,16.4,63,44,30,6,0.0,0.0,0.0,0.0
2005-06-25,34.6,20.5,74,35,33,7,0.0,0.0,0.0,0.0
2005-06-26,32.0,18.4,58,26,17,0,0.0,0.0,0.0,0.0
2005-06-27,32.4,19.6,69,33,19,0,0.0,0.0,0.0,0.0
2005-06-28,34.3,22.3,68,40,26,0,0.0,0.0,0.0,0.0
2005-06-29,31.3,21.6,81,48,22,4,0.0,0.0,0.0,0.0
2005-06-30,30.0,20.8,84,63,22,4,0.0,0.0,0.0,0.0
2005-07-01,30.1,13.5,85,42,46,9,0.0,0.0,0.0,0.0
2005-07-02,23.3,13.0,77,34,24,0,0.0,0.0,0.0,0.0
2005-07-03,27.5,12.9,71,39,19,0,0.0,0.0,0.0,0.0
2005-07-04,31.2,17.4,85,48,28,0,0.0,0.0,0.0,0.0
2005-07-05,27.5,18.8,90,58,30,0,0.4,0.4,0.0,0.0
2005-07-06,26.1,18.3,85,60,26,4,0.0,0.0,0.0,0.0
2005-07-07,26.2,16.8,80,43,20,0,0.0,0.0,0.0,0.0
2005-07-08,27.8,17.4,80,44,20,4,0.0,0.0,0.0,0.0
2005-07-09,31.0,17.1,87,27,32,0,0.0,0.0,0.0,0.0
2005-07-10,33.1,16.4,61,23,20,4,0.0,0.0,0.0,0.0
2005-07-11,35.5,21.1,63,41,17,0,0.0,0.0,0.0,0.0
2005-07-12,34.7,22.6,76,37,15,0,0.0,0.0,0.0,0.0
2005-07-13,34.9,23.6,68,40,20,4,0.0,0.0,0.0,0.0
2005-07-14,33.3,23.6,87,48,19,4,0.2,0.2,0.0,0.0
2005-07-15,30.3,22.3,80,53,24,7,0.0,0.0,0.0,0.0
2005-07-16,29.7,23.8,92,66,15,4,2.0,2.0,0.0,0.0
2005-07-17,29.2,23.2,96,67,22,4,4.4,4.4,0.0,0.0
2005-07-18,33.8,22.5,92,52,41,6,0.0,0.0,0.0,0.0
2005-07-19,31.2,19.7,86,39,35,11,0.0,0.0,0.0,0.0
2005-07-20,29.9,16.3,80,36,22,0,0.0,0.0,0.0,0.0
2005-07-21,33.6,21.5,82,44,30,0,0.0,0.0,0.0,0.0
2005-07-22,31.3,18.6,72,39,37,6,0.0,0.0,0.0,0.0
2005-07-23,31.2,16.5,70,29,24,0,0.0,0.0,0.0,0.0
2005-07-24,27.1,17.2,85,56,20,0,0.0,0.0,0.0,0.0
2005-07-25,34.3,21.6,89,26,37,6,0.0,0.0,0.0,0.0
2005-07-26,31.0,19.4,89,58,37,4,3.4,3.4,0.0,0.0
2005-07-27,23.5,14.1,89,56,28,13,4.2,4.2,0.0,0.0
2005-07-28,25.4,12.4,83,50,17,0,0.0,0.0,0.0,0.0
2005-07-29,27.1,13.9,79,43,26,4,3.4,3.4,0.0,0.0
2005-07-30,26.2,14.7,77,43,17,4,0.0,0.0,0.0,0.0
2005-07-31,28.5,16.0,80,44,19,4,2.4,2.4,0.0,0.0
2005-08-01,33.3,19.4,87,45,33,6,0.8,0.8,0.0,0.0
2005-08-02,30.3,21.2,94,52,24,0,36.2,36.2,0.0,0.0
2005-08-03,33.8,21.0,90,35,26,0,0.0,0.0,0.0,0.0
2005-08-04,33.1,21.9,82,48,33,6,0.0,0.0,0.0,0.0
2005-08-05,28.3,15.3,81,36,37,7,0.0,0.0,0.0,0.0
2005-08-06,28.0,13.6,81,35,17,0,0.0,0.0,0.0,0.0
2005-08-07,30.0,16.8,81,43,24,0,0.0,0.0,0.0,0.0
2005-08-08,31.0,19.2,79,40,19,0,0.0,0.0,0.0,0.0
2005-08-09,33.5,20.0,86,44,30,4,0.0,0.0,0.0,0.0
2005-08-10,33.1,20.6,88,41,32,6,10.6,10.6,0.0,0.0
2005-08-11,29.1,18.5,82,27,26,4,0.0,0.0,0.0,0.0
2005-08-12,27.4,19.6,92,63,19,0,6.2,6.2,0.0,0.0
2005-08-13,26.6,20.6,91,59,11,0,0.0,0.0,0.0,0.0
2005-08-14,22.9,17.4,92,66,20,0,1.6,1.6,0.0,0.0
2005-08-15,28.0,14.1,89,37,20,4,0.0,0.0,0.0,0.0
2005-08-16,28.3,14.4,82,37,28,0,0.0,0.0,0.0,0.0
2005-08-17,25.8,16.2,78,33,20,9,0.0,0.0,0.0,0.0
2005-08-18,23.8,15.5,73,57,24,7,0.0,0.0,0.0,0.0
2005-08-19,24.6,18.0,96,71,30,6,41.4,41.4,0.0,0.0
2005-08-20,24.8,19.3,90,68,32,0,0.0,0.0,0.0,0.0
2005-08-21,27.7,15.7,93,44,37,4,0.0,0.0,0.0,0.0
2005-08-22,21.6,14.4,83,60,26,11,0.0,0.0,0.0,0.0
2005-08-23,22.6,12.9,89,52,20,9,0.0,0.0,0.0,0.0
2005-08-24,25.4,14.0,92,39,22,0,0.0,0.0,0.0,0.0
2005-08-25,25.8,13.0,85,43,15,0,0.0,0.0,0.0,0.0
2005-08-26,27.4,15.2,83,44,19,6,0.0,0.0,0.0,0.0
2005-08-27,23.6,18.5,99,67,22,0,6.4,6.4,0.0,0.0
2005-08-28,28.8,16.9,100,44,26,4,4.0,4.0,0.0,0.0
2005-08-29,28.8,19.4,83,46,22,0,0.0,0.0,0.0,0.0
2005-08-30,24.9,17.2,95,64,15,0,6.0,6.0,0.0,0.0
2005-08-31,26.2,17.3,96,63,37,11,22.4,22.4,0.0,0.0
2005-09-01,26.6,15.2,94,48,24,9,0.0,0.0,0.0,0.0
2005-09-02,25.3,15.5,91,45,44,11,0.0,0.0,0.0,0.0
2005-09-03,25.7,14.5,93,44,37,9,0.0,0.0,0.0,0.0
2005-09-04,22.1,13.8,92,61,22,0,0.0,0.0,0.0,0.0
2005-09-05,23.2,12.5,92,46,19,0,0.0,0.0,0.0,0.0
2005-09-06,26.2,13.2,93,49,20,0,0.0,0.0,0.0,0.0
2005-09-07,27.8,14.5,83,49,22,0,0.0,0.0,0.0,0.0
2005-09-08,27.2,13.5,94,53,32,0,6.4,6.4,0.0,0.0
2005-09-09,25.2,13.3,88,36,17,0,0.0,0.0,0.0,0.0
2005-09-10,21.5,12.2,77,55,19,4,0.0,0.0,0.0,0.0
2005-09-11,25.5,13.4,87,49,15,0,0.0,0.0,0.0,0.0
2005-09-12,31.7,16.8,70,41,24,9,0.0,0.0,0.0,0.0
2005-09-13,30.6,18.8,75,42,28,0,0.0,0.0,0.0,0.0
2005-09-14,30.3,17.9,96,53,30,0,3.6,3.6,0.0,0.0
2005-09-15,24.9,14.8,85,34,24,4,0.0,0.0,0.0,0.0
2005-09-16,18.7,16.2,97,68,19,4,24.0,24.0,0.0,0.0
2005-09-17,24.1,14.5,95,54,20,9,0.0,0.0,0.0,0.0
2005-09-18,25.6,12.2,94,38,19,0,0.0,0.0,0.0,0.0
2005-09-19,25.0,13.7,81,59,24,0,0.2,0.2,0.0,0.0
2005-09-20,23.6,14.6,81,51,41,7,0.0,0.0,0.0,0.0
2005-09-21,28.6,14.0,84,38,28,0,0.0,0.0,0.0,0.0
2005-09-22,25.4,16.7,93,58,37,7,5.0,5.0,0.0,0.0
2005-09-23,20.2,10.4,95,40,37,13,0.0,0.0,0.0,0.0
2005-09-24,18.8,10.4,85,53,28,0,0.0,0.0,0.0,0.0
2005-09-25,24.7,16.2,95,78,32,0,5.8,5.8,0.0,0.0
2005-09-26,22.9,10.9,100,75,46,6,28.8,28.8,0.0,0.0
2005-09-27,21.7,8.5,90,40,24,4,0.0,0.0,0.0,0.0
2005-09-28,22.1,11.1,96,50,26,0,0.0,0.0,0.0,0.0
2005-09-29,21.5,6.8,88,39,61,11,5.8,5.8,0.0,0.0
