date,avg_hourly_temperature,max_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,min_relative_humidity,max_wind_speed,avg_hourly_wind_speed,min_wind_speed,max_pressure_sea,avg_hourly_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,min_visibility,cooldegdays,precipitation,rain,snow,snow_on_ground
1998-09,18.222999999999995,24.713333333333342,11.573333333333334,30.705882352941178,,87.76666666666667,66.3,43.96666666666667,23.033333333333335,12.009333333333334,2.466666666666667,101.617,101.32300000000001,101.04866666666668,99.55366666666669,99.29033333333336,99.03633333333333,34610.0,25306.526666666676,16310.0,1.4833333333333334,1.2799999999999998,1.2799999999999998,0.0,0.0
1998-10,10.709677419354838,15.841935483870968,5.699999999999998,25.0,,87.93548387096774,71.19677419354836,51.32258064516129,26.129032258064516,15.393548387096772,5.32258064516129,102.33548387096774,102.03516129032258,101.72290322580645,100.21290322580643,99.93548387096777,99.6358064516129,34241.93548387097,25094.403225806444,17203.225806451614,0.0,0.7741935483870969,0.7741935483870969,0.0,0.0
1998-11,4.918,8.620000000000001,1.1433333333333333,,-3.9,84.1,72.67999999999999,58.03333333333333,28.566666666666666,16.135333333333335,4.6,102.08666666666667,101.67766666666668,101.22466666666668,99.92799999999998,99.54199999999999,99.11266666666666,29113.333333333332,21177.22333333333,14040.0,0.0,1.1199999999999999,1.1199999999999999,0.0,0.0
1998-12,0.7667741935483879,5.090322580645162,-3.6193548387096777,,-11.272727272727273,85.54838709677419,72.93870967741933,58.193548387096776,29.225806451612904,14.935483870967742,2.806451612903226,102.34096774193546,101.90322580645162,101.3906451612903,100.14000000000001,99.72999999999999,99.24741935483871,31232.25806451613,22063.574193548386,12680.645161290322,0.0,2.032258064516129,1.7806451612903225,0.26129032258064516,0.41935483870967744
1999-01,-6.069677419354838,-2.2741935483870974,-10.061290322580644,,-16.79310344827586,87.74193548387096,77.2290322580645,66.03225806451613,29.419354838709676,16.743225806451612,6.161290322580645,102.58258064516129,102.01258064516131,101.37161290322581,100.3232258064516,99.78161290322583,99.17322580645161,26164.516129032258,15783.599999999999,6290.322580645161,0.0,3.4516129032258065,1.064516129032258,2.5677419354838706,26.806451612903224
1999-02,-1.5721428571428573,2.428571428571428,-5.589285714285715,,-11.56,78.92857142857143,66.9142857142857,53.035714285714285,26.678571428571427,14.796428571428574,4.607142857142857,102.26928571428572,101.81678571428573,101.34428571428573,100.05107142857143,99.62785714285714,99.17785714285715,28367.85714285714,20569.089285714286,11550.0,0.0,0.9785714285714285,0.8571428571428571,0.12142857142857144,2.5714285714285716
1999-03,0.2696774193548388,4.716129032258064,-4.251612903225806,,-10.678571428571429,76.29032258064517,59.71290322580646,42.54838709677419,32.903225806451616,19.910645161290322,7.709677419354839,102.31451612903226,101.86483870967741,101.46516129032258,100.11,99.69032258064519,99.30709677419351,34567.74193548387,25658.196774193548,18245.16129032258,0.0,0.7548387096774193,0.01935483870967742,0.6903225806451613,5.967741935483871
1999-04,8.044333333333334,13.10333333333333,3.0766666666666658,,-5.5,75.03333333333333,55.463333333333324,37.5,28.3,15.800333333333336,4.9,101.96000000000001,101.61333333333333,101.267,99.82900000000002,99.50333333333332,99.16966666666667,32773.333333333336,25411.13,16730.0,0.0,1.6299999999999997,1.4433333333333331,0.12000000000000001,0.03333333333333333
1999-05,15.77032258064516,21.222580645161294,9.716129032258063,28.3,,74.03225806451613,56.44516129032258,42.064516129032256,24.548387096774192,12.8741935483871,3.129032258064516,101.83838709677418,101.58096774193551,101.31774193548387,99.7670967741936,99.52709677419355,99.27645161290323,33712.903225806454,25830.64193548387,18745.16129032258,0.6161290322580646,1.258064516129032,1.258064516129032,0.0,0.0
1999-06,20.613666666666667,25.663333333333338,15.023333333333333,31.91304347826087,,82.16666666666667,63.33666666666667,45.56666666666667,23.466666666666665,12.643999999999998,3.2333333333333334,101.89966666666669,101.65666666666665,101.39533333333333,99.85933333333334,99.63499999999999,99.38233333333334,27743.333333333332,21577.36333333333,14430.0,3.1866666666666665,2.2066666666666666,2.2066666666666666,0.0,0.0
