date,avg_hourly_temperature,max_temperature,min_temperature,precipitation,avg_hourly_wind_speed,avg_hourly_pressure_station,rain,snow,max_humidex,min_windchill,avg_hourly_relative_humidity,avg_hourly_pressure_sea,snow_on_ground
2014-08-14,14.4,18.4,11.5,0.0,24.46,99.15,0.0,0.0,,,66.8,101.23,0.0
2014-08-15,16.88,22.9,12.3,0.0,21.46,99.23,0.0,0.0,,,59.8,101.31,0.0
2014-08-16,17.27,20.1,12.8,0.4,20.17,99.01,0.4,0.0,,,73.3,101.08,0.0
2014-08-17,18.34,24.0,13.7,0.0,16.75,99.38,0.0,0.0,28.0,,74.8,101.46,0.0
2014-08-18,16.52,20.5,11.9,0.0,9.88,99.36,0.0,0.0,,,75.1,101.44,0.0
2014-08-19,17.86,23.1,11.9,0.2,10.29,99.09,0.2,0.0,25.0,,70.5,101.16,0.0
2014-08-20,20.02,25.3,17.1,6.8,10.08,99.13,6.8,0.0,30.0,,82.6,101.18,0.0
2014-08-21,21.84,27.0,17.9,0.0,8.79,99.35,0.0,0.0,32.0,,79.8,101.4,0.0
2014-08-22,20.47,25.4,16.8,0.0,10.29,99.52,0.0,0.0,31.0,,82.5,101.58,0.0
2014-08-23,20.4,22.7,18.3,0.0,11.88,99.81,0.0,0.0,28.0,,83.3,101.87,0.0
2014-08-24,20.94,25.3,17.7,0.0,12.0,100.05,0.0,0.0,30.0,,71.9,102.13,0.0
2014-08-25,21.58,27.6,16.2,0.0,10.25,99.97,0.0,0.0,31.0,,68.8,102.04,0.0
2014-08-26,24.92,32.2,19.0,0.0,14.67,99.65,0.0,0.0,40.0,,71.3,101.7,0.0
2014-08-27,20.41,25.6,11.9,0.0,20.29,99.69,0.0,0.0,27.0,,61.3,101.74,0.0
2014-08-28,16.99,22.7,12.1,0.0,18.08,99.85,0.0,0.0,,,58.7,101.93,0.0
2014-08-29,17.43,22.8,11.6,0.0,10.42,100.03,0.0,0.0,,,68.2,102.12,0.0
2014-08-30,23.45,30.3,17.9,3.2,15.67,99.47,3.2,0.0,36.0,,70.7,101.52,0.0
2014-08-31,25.27,29.9,19.0,0.0,19.88,99.24,0.0,0.0,35.0,,67.5,101.27,0.0
2014-09-01,23.18,29.1,17.9,2.8,13.25,99.16,2.8,0.0,38.0,,80.3,101.2,0.0
2014-09-02,21.0,25.0,15.8,14.0,11.96,98.96,14.0,0.0,32.0,,86.9,101.0,0.0
2014-09-03,21.28,27.7,14.4,0.0,12.25,99.56,0.0,0.0,31.0,,68.4,101.63,0.0
2014-09-04,23.38,29.7,16.8,0.0,12.83,99.7,0.0,0.0,34.0,,67.2,101.75,0.0
2014-09-05,24.8,31.5,19.6,24.4,17.5,99.4,24.4,0.0,42.0,,75.5,101.44,0.0
2014-09-06,18.43,22.5,12.6,5.0,18.29,99.42,5.0,0.0,27.0,,72.9,101.48,0.0
2014-09-07,17.05,22.2,11.7,0.0,10.04,100.09,0.0,0.0,,,63.2,102.18,0.0
2014-09-08,18.43,23.3,11.3,0.0,10.88,100.25,0.0,0.0,25.0,,67.1,102.34,0.0
2014-09-09,19.47,21.7,17.8,0.0,11.62,99.89,0.0,0.0,26.0,,76.4,101.97,0.0
2014-09-10,20.53,22.8,17.9,27.2,14.88,99.06,27.2,0.0,30.0,,86.9,101.11,0.0
2014-09-11,16.0,22.9,11.2,7.6,26.0,99.03,7.6,0.0,31.0,,75.7,101.09,0.0
2014-09-12,11.6,14.4,8.7,0.0,9.17,100.35,0.0,0.0,,,69.7,102.47,0.0
2014-09-13,10.84,14.4,7.1,1.6,14.88,100.07,1.6,0.0,,,79.1,102.18,0.0
2014-09-14,11.3,15.8,5.6,0.0,7.75,100.48,0.0,0.0,,,71.9,102.6,0.0
2014-09-15,13.81,18.5,9.1,3.6,11.67,99.95,3.6,0.0,,,74.1,102.05,0.0
2014-09-16,13.75,19.2,9.2,0.0,16.62,99.71,0.0,0.0,,,65.2,101.8,0.0
2014-09-17,14.31,20.9,7.5,0.0,12.92,99.49,0.0,0.0,,,65.8,101.58,0.0
2014-09-18,11.3,14.4,5.3,0.0,17.04,99.89,0.0,0.0,,,71.0,102.0,0.0
2014-09-19,9.8,13.9,4.6,0.0,12.96,100.35,0.0,0.0,,,72.9,102.48,0.0
2014-09-20,18.72,25.2,9.1,0.0,19.71,99.22,0.0,0.0,29.0,,73.3,101.3,0.0
2014-09-21,18.87,24.2,9.6,16.4,24.75,98.3,16.4,0.0,28.0,,75.0,100.33,0.0
2014-09-22,10.72,15.3,7.4,0.0,22.29,99.66,0.0,0.0,,,67.4,101.76,0.0
2014-09-23,15.4,22.5,7.0,0.0,13.08,100.48,0.0,0.0,,,67.0,102.59,0.0
2014-09-24,16.49,22.3,10.3,0.0,9.33,101.02,0.0,0.0,,,72.2,103.13,0.0
2014-09-25,16.36,21.2,10.8,0.0,6.42,100.75,0.0,0.0,,,72.9,102.85,0.0
2014-09-26,17.32,23.3,10.9,0.0,7.92,100.52,0.0,0.0,25.0,,67.9,102.62,0.0
2014-09-27,18.52,25.2,12.1,0.0,8.33,100.43,0.0,0.0,27.0,,68.5,102.52,0.0
2014-09-28,19.0,25.1,12.4,0.0,6.46,99.97,0.0,0.0,28.0,,64.9,102.05,0.0
2014-09-29,18.69,24.0,13.0,0.0,7.88,99.36,0.0,0.0,28.0,,73.5,101.42,0.0
2014-09-30,17.0,19.4,14.8,0.2,7.62,99.22,0.2,0.0,,,87.2,101.29,0.0
2014-10-01,15.22,15.9,14.5,0.0,11.29,99.75,0.0,0.0,,,88.5,101.84,0.0
2014-10-02,16.22,20.0,13.9,0.0,8.54,99.71,0.0,0.0,,,88.6,101.8,0.0
2014-10-03,17.73,23.1,14.4,11.0,17.38,98.48,11.0,0.0,27.0,,83.8,100.53,0.0
2014-10-04,10.65,14.4,4.3,1.4,20.75,98.07,1.4,0.0,,,74.9,100.13,0.0
2014-10-05,8.49,13.7,3.2,0.0,18.0,98.53,0.0,0.0,,,67.5,100.62,0.0
2014-10-06,13.07,17.4,9.2,2.8,17.25,98.59,2.8,0.0,,,73.2,100.67,0.0
2014-10-07,12.82,17.6,10.7,8.0,13.75,98.66,8.0,0.0,,,80.2,100.73,0.0
2014-10-08,10.7,14.3,5.4,0.2,21.67,98.75,0.2,0.0,,,71.5,100.83,0.0
2014-10-09,8.8,14.5,3.2,0.0,20.96,99.42,0.0,0.0,,,66.2,101.53,0.0
2014-10-10,8.32,14.1,3.2,0.0,15.42,99.86,0.0,0.0,,,68.3,101.97,0.0
2014-10-11,8.15,14.0,3.1,0.0,12.5,100.06,0.0,0.0,,,65.2,102.18,0.0
2014-10-12,7.27,12.6,1.9,0.0,8.0,100.25,0.0,0.0,,,68.6,102.38,0.0
2014-10-13,12.04,15.8,4.4,0.0,8.42,99.67,0.0,0.0,,,88.0,101.78,0.0
2014-10-14,18.6,22.4,14.5,1.0,11.67,98.99,1.0,0.0,27.0,,80.3,101.05,0.0
2014-10-15,15.9,19.1,12.6,2.2,10.71,98.87,2.2,0.0,,,89.0,100.93,0.0
2014-10-16,15.26,19.8,12.1,5.2,10.29,98.4,5.2,0.0,,,87.0,100.46,0.0
2014-10-17,13.93,16.7,11.9,0.0,18.75,97.98,0.0,0.0,,,81.0,100.03,0.0
2014-10-18,8.84,12.7,3.4,0.0,28.58,98.56,0.0,0.0,,,77.0,100.64,0.0
2014-10-19,5.6,9.6,2.5,0.0,14.92,99.71,0.0,0.0,,,63.6,101.83,0.0
2014-10-20,8.95,11.8,5.8,6.4,6.21,99.03,6.4,0.0,,,85.2,101.13,0.0
2014-10-21,8.73,10.9,6.1,2.4,19.21,99.29,2.4,0.0,,,88.5,101.39,0.0
2014-10-22,7.83,13.4,3.1,0.0,20.58,100.29,0.0,0.0,,,72.6,102.42,0.0
2014-10-23,9.81,16.1,5.7,0.0,21.04,99.94,0.0,0.0,,,71.1,102.05,0.0
2014-10-24,9.2,16.1,2.8,0.0,13.12,99.5,0.0,0.0,,,69.2,101.6,0.0
2014-10-25,12.1,16.8,7.2,0.0,19.42,98.54,0.0,0.0,,,71.0,100.62,0.0
2014-10-26,8.95,12.9,3.1,0.0,27.17,98.73,0.0,0.0,,,67.2,100.82,0.0
2014-10-27,7.3,11.7,1.2,1.2,10.04,99.29,1.2,0.0,,,78.2,101.41,0.0
2014-10-28,13.47,20.7,9.1,1.6,13.79,98.7,1.6,0.0,,,84.4,100.78,0.0
2014-10-29,8.51,12.9,4.3,0.0,19.33,99.16,0.0,0.0,,,72.5,101.25,0.0
2014-10-30,6.1,9.8,2.5,0.0,10.5,99.66,0.0,0.0,,,73.8,101.78,0.0
2014-10-31,5.55,7.0,0.9,12.2,12.21,99.39,10.8,1.4,,,88.0,101.51,0.0
2014-11-01,1.34,3.1,-1.1,2.2,26.33,100.08,0.0,2.2,,-6.0,81.7,102.23,0.0
2014-11-02,2.17,7.6,-2.4,0.0,19.92,100.38,0.0,0.0,,-8.0,63.3,102.54,0.0
2014-11-03,9.1,14.6,0.4,0.0,17.17,99.84,0.0,0.0,,,51.0,101.96,0.0
2014-11-04,11.36,14.1,8.1,4.0,20.46,99.22,4.0,0.0,,,71.8,101.31,0.0
2014-11-05,6.89,10.0,4.6,0.0,17.62,99.65,0.0,0.0,,,70.1,101.77,0.0
2014-11-06,7.16,10.0,3.6,2.2,10.75,98.99,2.2,0.0,,,84.6,101.1,0.0
2014-11-07,1.59,4.2,-2.1,0.0,22.71,99.31,0.0,0.0,,-5.0,73.4,101.43,0.0
2014-11-08,3.41,6.2,-1.3,1.2,14.96,98.81,1.2,0.0,,-4.0,78.9,100.93,0.0
2014-11-09,4.33,7.1,1.1,0.0,16.79,99.03,0.0,0.0,,,67.5,101.15,0.0
2014-11-10,6.67,9.3,3.3,0.4,9.75,99.35,0.4,0.0,,,77.0,101.46,0.0
2014-11-11,10.49,17.0,0.2,1.2,13.42,98.68,1.2,0.0,,,72.9,100.77,0.0
2014-11-12,2.86,7.8,-0.2,0.0,30.88,99.58,0.0,0.0,,,62.2,101.7,0.0
2014-11-13,-0.73,1.2,-3.9,0.0,17.29,99.77,0.0,0.0,,-9.0,78.7,101.93,0.0
2014-11-14,-1.76,3.2,-5.3,0.0,18.92,99.91,0.0,0.0,,-11.0,68.9,102.07,0.0
2014-11-15,-1.6,3.4,-6.2,0.0,15.5,100.41,0.0,0.0,,-11.0,69.6,102.59,0.0
2014-11-16,-1.08,-0.2,-2.2,1.6,9.96,99.8,0.0,1.8,,-7.0,80.2,101.95,0.0
2014-11-17,-1.01,0.9,-6.6,6.2,16.54,98.39,0.0,6.3,,-14.0,88.6,100.52,5.0
2014-11-18,-6.9,-4.8,-9.2,0.0,41.29,98.68,0.0,0.0,,-19.0,68.0,100.83,3.0
2014-11-19,-5.65,-1.0,-10.1,3.6,21.54,99.17,0.0,4.0,,-18.0,75.9,101.34,5.0
2014-11-20,-4.88,-2.5,-7.5,0.0,30.96,98.94,0.0,0.0,,-16.0,69.5,101.09,4.0
2014-11-21,-5.75,-1.9,-8.5,0.0,17.62,100.51,0.0,0.0,,-16.0,66.9,102.71,3.0
2014-11-22,1.02,6.7,-5.1,1.2,13.42,99.72,1.2,0.0,,-12.0,81.5,101.87,2.0
2014-11-23,7.06,8.7,4.6,1.8,11.12,99.09,1.8,0.0,,,87.8,101.2,0.0
2014-11-24,10.45,18.3,3.7,17.6,39.17,97.24,17.6,0.0,,,76.5,99.29,0.0
2014-11-25,1.88,3.7,-0.4,0.0,30.88,99.23,0.0,0.0,,,69.6,101.36,0.0
2014-11-26,0.65,1.5,-0.2,0.0,10.67,100.0,0.0,0.0,,,69.6,102.16,0.0
2014-11-27,-0.43,2.5,-4.7,0.2,14.08,99.76,0.0,0.2,,-12.0,69.1,101.91,0.0
2014-11-28,-4.73,-2.1,-7.5,0.0,16.46,100.22,0.0,0.0,,-13.0,65.6,102.4,0.0
2014-11-29,1.3,8.7,-4.5,0.0,13.5,99.44,0.0,0.0,,-8.0,72.4,101.58,0.0
2014-11-30,9.97,14.4,3.4,0.2,18.08,98.78,0.2,0.0,,,77.3,100.87,0.0
2014-12-01,-0.87,3.4,-7.1,0.0,25.67,100.72,0.0,0.0,,-13.0,60.1,102.88,0.0
2014-12-02,-4.25,1.1,-9.9,0.8,16.04,100.83,0.0,1.0,,-17.0,78.4,103.03,0.0
2014-12-03,0.6,2.7,-2.0,0.4,21.88,99.56,0.0,0.4,,-7.0,83.6,101.71,0.0
2014-12-04,-2.57,0.9,-6.1,0.0,14.79,100.81,0.0,0.0,,-11.0,64.6,103.0,0.0
2014-12-05,0.6,3.3,-4.1,0.0,9.08,100.59,0.0,0.0,,-7.0,73.3,102.76,0.0
2014-12-06,1.79,5.7,-2.7,0.0,17.67,100.65,0.0,0.0,,-7.0,68.8,102.81,0.0
2014-12-07,-3.6,-1.1,-6.6,0.0,13.67,101.8,0.0,0.0,,-13.0,60.4,104.0,0.0
2014-12-08,0.82,3.4,-2.2,0.0,16.96,100.64,0.0,0.0,,-8.0,63.7,102.81,0.0
2014-12-09,3.08,4.4,0.3,0.8,12.04,99.92,0.8,0.0,,,83.8,102.06,0.0
2014-12-10,-2.59,0.3,-4.0,0.0,32.96,99.62,0.0,0.0,,-13.0,76.4,101.78,0.0
2014-12-11,-4.08,-2.5,-5.7,16.4,19.83,98.98,0.0,17.4,,-13.0,87.9,101.13,4.0
2014-12-12,-0.36,2.9,-3.6,0.0,12.42,99.73,0.0,0.0,,-9.0,78.8,101.89,17.0
2014-12-13,1.38,1.9,0.5,0.0,15.0,99.59,0.0,0.0,,,88.0,101.74,16.0
2014-12-14,2.47,3.6,1.3,0.4,9.42,99.49,0.4,0.0,,,90.9,101.63,5.0
2014-12-15,3.0,3.8,1.9,0.0,7.67,99.65,0.0,0.0,,,92.7,101.79,2.0
2014-12-16,3.2,4.4,1.5,3.2,12.67,98.82,3.2,0.0,,,96.9,100.94,0.0
2014-12-17,2.3,4.9,-0.8,2.8,23.33,99.05,1.8,1.8,,-7.0,87.8,101.17,0.0
2014-12-18,-1.5,-0.1,-4.4,0.0,22.12,99.77,0.0,0.0,,-10.0,79.0,101.92,1.0
2014-12-19,-3.0,-0.3,-5.3,0.0,20.12,100.17,0.0,0.0,,-13.0,75.0,102.34,1.0
2014-12-20,-3.06,0.2,-6.2,0.0,8.0,100.42,0.0,0.0,,-10.0,78.9,102.6,0.0
2014-12-21,-0.8,2.0,-3.3,0.0,5.71,100.48,0.0,0.0,,-6.0,70.8,102.65,0.0
2014-12-22,0.4,1.9,-0.4,0.0,12.5,99.98,0.0,0.0,,-5.0,76.1,102.14,0.0
2014-12-23,3.84,6.0,0.3,0.2,11.25,99.29,0.2,0.0,,,91.7,101.42,0.0
2014-12-24,7.9,10.3,5.5,8.6,12.21,97.88,8.6,0.0,,,94.5,99.96,0.0
2014-12-25,3.87,5.5,2.8,0.0,33.96,98.69,0.0,0.0,,,74.5,100.8,0.0
2014-12-26,3.53,7.9,0.2,0.0,17.71,99.93,0.0,0.0,,,79.3,102.07,0.0
2014-12-27,6.31,10.2,2.5,0.2,17.96,99.52,0.2,0.0,,,82.5,101.65,0.0
2014-12-28,1.7,4.8,-1.7,0.0,22.17,99.51,0.0,0.0,,-6.0,67.8,101.64,0.0
2014-12-29,-2.14,0.4,-5.6,0.0,18.67,100.31,0.0,0.0,,-11.0,57.3,102.48,0.0
2014-12-30,-5.58,-3.3,-7.2,0.0,18.12,100.8,0.0,0.0,,-15.0,62.0,103.0,0.0
2014-12-31,-7.7,-6.3,-9.2,0.4,25.88,100.15,0.0,0.4,,-17.0,62.3,102.35,0.0
2015-01-01,-4.75,-1.9,-8.1,0.0,29.38,99.1,0.0,0.0,,-17.0,58.4,101.27,0.0
2015-01-02,-3.47,-1.0,-6.1,0.6,18.21,100.22,0.0,0.4,,-10.0,63.8,102.4,0.0
2015-01-03,-1.02,1.5,-5.8,10.8,15.5,99.94,8.0,2.4,,-9.0,85.0,102.11,0.0
2015-01-04,0.53,4.3,-5.9,6.8,19.75,98.41,6.4,0.4,,-14.0,88.1,100.53,0.0
2015-01-05,-11.12,-5.8,-14.4,0.8,32.79,100.38,0.0,0.8,,-24.0,67.9,102.58,1.0
2015-01-06,-10.54,-8.3,-13.6,0.4,21.62,99.86,0.0,0.4,,-21.0,69.9,102.07,1.0
2015-01-07,-15.25,-9.4,-18.3,0.4,28.96,100.02,0.0,0.4,,-30.0,63.0,102.25,1.0
2015-01-08,-11.79,-9.4,-16.9,1.2,28.75,99.8,0.0,1.2,,-26.0,70.3,102.01,1.0
2015-01-09,-9.69,-6.4,-13.9,1.6,34.0,99.12,0.0,1.6,,-25.0,73.1,101.31,2.0
2015-01-10,-13.03,-10.0,-15.8,0.0,26.33,100.54,0.0,0.0,,-26.0,66.4,102.77,4.0
2015-01-11,-3.95,-0.2,-10.8,0.2,16.17,100.59,0.0,0.4,,-17.0,63.2,102.79,2.0
2015-01-12,-4.83,-0.6,-17.1,1.0,21.83,100.54,0.0,1.4,,-27.0,79.2,102.72,3.0
2015-01-13,-15.75,-11.5,-21.2,0.0,13.38,101.83,0.0,0.0,,-32.0,62.4,104.11,3.0
2015-01-14,-10.94,-4.2,-16.4,0.0,9.08,100.51,0.0,0.0,,-21.0,72.8,102.74,2.0
2015-01-15,-7.87,-3.0,-13.6,0.0,19.38,99.45,0.0,0.0,,-19.0,72.3,101.63,2.0
2015-01-16,-8.17,-1.6,-15.9,0.0,21.42,99.69,0.0,0.0,,-21.0,67.8,101.87,2.0
2015-01-17,-6.58,4.0,-15.4,0.4,14.75,99.55,0.0,0.6,,-22.0,73.0,101.74,2.0
2015-01-18,2.93,6.2,-0.3,0.4,19.21,98.4,0.4,0.0,,-4.0,79.5,100.51,1.0
2015-01-19,-3.46,0.3,-9.3,0.2,24.12,99.19,0.0,0.2,,-15.0,70.7,101.34,0.0
2015-01-20,-10.29,-6.4,-12.9,0.0,13.83,99.64,0.0,0.0,,-20.0,60.9,101.83,0.0
2015-01-21,-7.75,-3.0,-13.7,0.0,12.38,99.9,0.0,0.0,,-20.0,75.6,102.09,0.0
2015-01-22,-4.51,0.6,-9.1,0.0,15.04,100.49,0.0,0.0,,-15.0,71.4,102.68,0.0
2015-01-23,-2.58,1.4,-6.2,0.0,22.33,99.75,0.0,0.0,,-11.0,72.4,101.91,0.0
2015-01-24,-2.25,0.6,-6.2,0.0,17.21,98.07,0.0,0.0,,-11.0,84.9,100.2,0.0
2015-01-25,-9.59,-3.0,-12.6,0.0,22.29,99.21,0.0,0.0,,-22.0,60.5,101.39,0.0
2015-01-26,-10.6,-7.7,-13.7,0.0,19.54,99.52,0.0,0.0,,-22.0,57.4,101.72,0.0
2015-01-27,-10.14,-6.2,-12.5,0.4,19.79,99.76,0.0,0.6,,-22.0,62.6,101.96,0.0
2015-01-28,-7.3,-1.1,-13.4,0.0,11.21,100.37,0.0,0.0,,-21.0,54.5,102.57,0.0
2015-01-29,-2.58,0.0,-7.1,6.4,14.79,99.21,0.4,5.4,,-11.0,72.5,101.37,0.0
2015-01-30,-10.14,-1.6,-17.0,0.0,32.67,100.14,0.0,0.0,,-24.0,67.3,102.34,5.0
2015-01-31,-8.38,-2.9,-17.8,0.0,11.75,100.32,0.0,0.0,,-22.0,72.5,102.53,4.0
2015-02-01,-9.98,-2.8,-14.2,6.6,21.04,99.97,0.0,6.6,,-24.0,74.5,102.16,3.0
2015-02-02,-14.07,-11.1,-16.8,5.6,25.38,99.09,0.0,6.2,,-27.0,74.7,101.29,13.0
2015-02-03,-10.03,-5.6,-16.0,0.8,18.79,99.87,0.0,1.0,,-24.0,72.1,102.08,14.0
2015-02-04,-4.74,-1.4,-9.8,0.8,13.17,99.42,0.0,0.8,,-16.0,85.9,101.58,14.0
2015-02-05,-12.51,-9.4,-15.2,0.0,18.54,100.32,0.0,0.0,,-25.0,61.9,102.54,14.0
2015-02-06,-7.92,-4.6,-13.3,0.6,23.88,99.69,0.0,0.6,,-22.0,71.0,101.89,14.0
2015-02-07,-4.22,-2.4,-8.4,5.4,10.25,99.37,0.0,5.6,,-14.0,85.7,101.53,13.0
2015-02-08,-10.46,-8.2,-13.2,1.7,18.88,99.17,0.0,3.0,,-22.0,85.8,101.36,17.0
2015-02-09,-11.75,-10.4,-13.3,0.0,17.33,99.86,0.0,0.0,,-23.0,76.5,102.07,18.0
2015-02-10,-7.92,-4.9,-10.4,0.0,9.29,100.31,0.0,0.0,,-17.0,75.2,102.51,17.0
2015-02-11,-4.55,-2.1,-9.4,1.2,15.17,99.33,0.0,1.8,,-13.0,82.5,101.49,13.0
2015-02-12,-12.31,-2.7,-19.0,0.0,29.83,99.51,0.0,0.0,,-29.0,65.1,101.7,13.0
2015-02-13,-15.85,-9.9,-22.8,0.2,17.08,100.01,0.0,0.2,,-33.0,66.1,102.25,13.0
2015-02-14,-11.22,-6.9,-20.6,0.4,26.92,98.49,0.0,0.4,,-34.0,73.8,100.67,13.0
2015-02-15,-21.95,-19.1,-25.5,0.0,35.21,100.5,0.0,0.0,,-41.0,58.2,102.77,13.0
2015-02-16,-18.0,-13.4,-24.4,0.0,9.96,100.34,0.0,0.0,,-34.0,53.3,102.61,13.0
2015-02-17,-12.52,-8.6,-16.5,0.0,11.96,99.12,0.0,0.0,,-23.0,55.0,101.33,13.0
2015-02-18,-11.02,-8.6,-14.6,1.4,13.83,98.71,0.0,2.2,,-24.0,74.7,100.89,12.0
2015-02-19,-18.04,-14.6,-22.1,0.0,26.71,99.61,0.0,0.0,,-34.0,58.9,101.84,14.0
2015-02-20,-18.36,-13.7,-23.5,0.0,16.42,100.41,0.0,0.0,,-34.0,55.2,102.68,14.0
2015-02-21,-10.37,-7.8,-14.7,8.0,7.0,99.66,0.0,10.4,,-20.0,79.8,101.87,14.0
2015-02-22,-10.19,-3.3,-16.7,0.2,14.92,100.25,0.0,0.2,,-27.0,75.9,102.46,21.0
2015-02-23,-18.52,-15.2,-21.6,0.0,22.71,101.05,0.0,0.0,,-33.0,59.0,103.32,20.0
2015-02-24,-13.06,-8.9,-20.1,0.0,24.67,99.02,0.0,0.0,,-30.0,66.8,101.23,20.0
2015-02-25,-11.49,-8.5,-15.9,0.0,23.08,99.12,0.0,0.0,,-23.0,62.6,101.31,20.0
2015-02-26,-14.26,-10.3,-17.6,0.0,17.0,100.02,0.0,0.0,,-26.0,60.8,102.25,18.0
2015-02-27,-14.84,-10.0,-20.8,0.0,15.75,101.1,0.0,0.0,,-27.0,63.5,103.36,18.0
2015-02-28,-11.55,-4.8,-18.7,0.0,11.17,101.79,0.0,0.0,,-26.0,61.7,104.05,18.0
2015-03-01,-7.08,-3.6,-11.9,0.0,9.33,100.59,0.0,0.0,,-15.0,72.3,102.8,17.0
2015-03-02,-6.2,-2.5,-11.8,0.0,24.12,100.44,0.0,0.0,,-16.0,65.9,102.64,16.0
2015-03-03,-6.13,0.8,-13.2,6.0,12.75,99.41,1.4,4.6,,-18.0,83.3,101.59,15.0
2015-03-04,-2.44,0.3,-10.8,0.0,24.5,99.09,0.0,0.0,,-20.0,68.2,101.24,18.0
2015-03-05,-13.07,-9.6,-16.8,0.0,19.29,100.63,0.0,0.0,,-26.0,55.1,102.86,18.0
2015-03-06,-10.57,-5.3,-18.9,0.0,20.46,100.71,0.0,0.0,,-27.0,61.6,102.94,25.0
2015-03-07,-3.73,-0.9,-6.6,0.2,17.42,99.59,0.0,0.4,,-14.0,73.0,101.76,16.0
2015-03-08,-1.03,1.9,-5.1,0.0,19.96,99.66,0.0,0.0,,-11.0,66.7,101.82,14.0
2015-03-09,1.86,5.6,-3.6,0.0,18.0,99.92,0.0,0.0,,-7.0,65.7,102.07,12.0
2015-03-10,1.93,5.3,-1.7,0.0,9.83,99.67,0.0,0.0,,-5.0,76.7,101.81,7.0
2015-03-11,4.23,7.6,-0.3,0.0,24.67,99.77,0.0,0.0,,,69.0,101.9,2.0
2015-03-12,0.23,3.7,-2.6,0.0,12.08,101.38,0.0,0.0,,-7.0,52.2,103.56,1.0
2015-03-13,1.46,5.6,-1.6,0.0,11.71,100.64,0.0,0.0,,-5.0,51.9,102.81,1.0
2015-03-14,3.02,6.2,0.8,0.0,16.79,99.0,0.0,0.0,,,82.9,101.13,0.0
2015-03-15,2.35,6.6,-0.6,0.0,25.62,99.55,0.0,0.0,,,68.1,101.69,0.0
2015-03-16,4.6,11.9,0.0,1.6,10.5,99.05,1.6,0.0,,-4.0,76.3,101.17,0.0
2015-03-17,1.65,5.5,-4.6,0.4,35.38,99.24,0.4,0.0,,-12.0,59.9,101.36,0.0
2015-03-18,-2.48,3.0,-6.2,0.0,24.83,100.08,0.0,0.0,,-13.0,45.0,102.25,0.0
2015-03-19,-2.55,2.0,-8.0,0.0,11.54,100.57,0.0,0.0,,-13.0,47.0,102.75,0.0
2015-03-20,2.45,8.1,-1.5,0.2,10.21,99.79,0.2,0.0,,-6.0,56.4,101.94,0.0
2015-03-21,2.1,6.9,-6.4,2.0,25.92,99.32,2.0,0.0,,-13.0,68.5,101.45,0.0
2015-03-22,-6.08,-1.8,-10.3,0.2,24.67,100.27,0.0,0.2,,-19.0,52.2,102.46,0.0
2015-03-23,-7.22,-2.6,-11.3,0.0,17.96,100.66,0.0,0.0,,-19.0,47.9,102.86,0.0
2015-03-24,-4.24,1.7,-10.4,0.0,10.67,100.7,0.0,0.0,,-17.0,53.3,102.9,0.0
2015-03-25,0.94,6.6,-4.7,2.9,11.38,99.57,2.9,0.0,,-7.0,83.5,101.72,0.0
2015-03-26,3.46,5.6,-0.7,0.6,13.88,98.97,0.6,0.0,,,76.2,101.09,0.0
2015-03-27,-3.56,0.6,-8.2,0.0,26.21,99.22,0.0,0.0,,-16.0,66.5,101.37,0.0
2015-03-28,-6.04,-1.1,-11.1,0.0,24.5,100.06,0.0,0.0,,-20.0,43.4,102.25,0.0
2015-03-29,-0.66,6.0,-9.4,0.2,18.92,99.83,0.2,0.0,,-14.0,54.3,102.0,0.0
2015-03-30,3.52,7.9,-2.7,0.0,33.46,98.64,0.0,0.0,,-5.0,65.5,100.76,0.0
2015-03-31,0.99,7.2,-4.1,0.0,12.62,99.06,0.0,0.0,,-8.0,65.9,101.19,0.0
2015-04-01,1.47,6.8,-3.7,0.0,11.79,99.86,0.0,0.0,,-8.0,43.3,102.01,0.0
2015-04-02,8.82,18.2,1.7,4.0,15.67,98.93,4.0,0.0,,,64.4,101.04,0.0
2015-04-03,7.38,14.9,1.5,3.6,14.12,98.84,3.6,0.0,,,76.9,100.93,0.0
2015-04-04,1.59,5.2,-2.0,1.6,24.17,99.59,0.0,2.0,,-8.0,63.0,101.73,2.0
2015-04-05,-0.12,2.1,-3.0,0.0,8.29,100.05,0.0,0.0,,-7.0,73.7,102.21,2.0
2015-04-06,3.69,9.1,0.1,0.0,12.0,100.12,0.0,0.0,,,69.4,102.27,0.0
2015-04-07,4.3,8.2,0.6,0.0,15.0,100.51,0.0,0.0,,,53.5,102.65,0.0
2015-04-08,2.43,4.0,1.3,17.6,23.96,100.04,17.6,0.0,,,73.0,102.18,0.0
2015-04-09,3.66,8.5,1.5,11.4,12.58,99.4,11.4,0.0,,,95.5,101.53,0.0
2015-04-10,9.19,16.9,3.7,3.0,32.04,98.23,3.0,0.0,,,77.0,100.32,0.0
2015-04-11,5.76,11.3,2.6,0.0,24.54,99.82,0.0,0.0,,,58.0,101.95,0.0
2015-04-12,10.86,17.7,2.1,0.0,12.33,100.19,0.0,0.0,,,52.2,102.31,0.0
2015-04-13,11.86,24.7,5.5,4.8,17.42,99.56,4.8,0.0,25.0,,60.4,101.66,0.0
2015-04-14,11.08,17.8,3.1,0.0,14.33,100.13,0.0,0.0,,,45.2,102.24,0.0
2015-04-15,10.11,15.8,3.9,0.0,12.12,100.67,0.0,0.0,,,35.1,102.79,0.0
