date,max_temperature_normal,max_temperature_observed,min_temperature_normal,min_temperature_observed,max_relative_humidity_normal,max_relative_humidity_observed,min_relative_humidity_normal,min_relative_humidity_observed,max_wind_speed_normal,max_wind_speed_observed,min_wind_speed_normal,min_wind_speed_observed,precipitation_normal,precipitation_observed,rain_normal,rain_observed,snow_normal,snow_observed,snow_on_ground_normal,snow_on_ground_observed
2001-09-01,24.45,20.2,12.89,10.9,93.2,66,52.9,40,22.13,39,1.93,7,2.34,0.0,2.34,0.0,0.0,0.0,0.0,0.0
2001-09-02,24.31,21.9,12.71,9.0,93.25,79,52.99,46,22.54,22,1.92,6,2.32,0.0,2.32,0.0,0.0,0.0,0.0,0.0
2001-09-03,24.04,28.0,12.53,14.2,93.25,81,52.86,39,22.97,33,2.0,4,2.33,3.4,2.33,3.4,0.0,0.0,0.0,0.0
2001-09-04,23.8,22.7,12.23,12.5,93.16,84,52.67,51,23.03,39,2.03,11,2.29,0.0,2.29,0.0,0.0,0.0,0.0,0.0
2001-09-05,23.6,20.2,11.91,8.3,93.11,78,52.44,45,22.99,17,1.94,0,2.1,0.0,2.1,0.0,0.0,0.0,0.0,0.0
2001-09-06,23.41,26.5,11.74,11.1,93.1,79,52.65,42,22.96,17,1.98,0,2.38,0.0,2.38,0.0,0.0,0.0,0.0,0.0
2001-09-07,23.22,30.4,11.54,13.9,93.2,85,52.84,52,23.21,28,2.12,0,2.59,0.0,2.59,0.0,0.0,0.0,0.0,0.0
2001-09-08,22.98,32.9,11.34,22.6,93.29,80,52.98,45,23.29,41,2.15,6,2.64,0.0,2.64,0.0,0.0,0.0,0.0,0.0
2001-09-09,22.69,31.3,11.14,23.4,93.33,73,53.05,51,23.5,30,2.24,4,2.68,0.0,2.68,0.0,0.0,0.0,0.0,0.0
2001-09-10,22.44,25.2,10.94,13.6,93.29,75,53.09,40,23.88,35,2.35,9,2.79,0.4,2.79,0.4,0.0,0.0,0.0,0.0
2001-09-11,22.25,24.9,10.73,12.8,93.34,76,53.12,38,23.97,22,2.4,7,2.85,0.0,2.85,0.0,0.0,0.0,0.0,0.0
2001-09-12,22.0,28.9,10.59,10.8,93.39,76,53.55,40,23.94,30,2.28,0,2.76,0.4,2.76,0.4,0.0,0.0,0.0,0.0
2001-09-13,21.75,19.0,10.41,8.6,93.42,77,53.98,49,24.13,32,2.32,17,2.81,0.2,2.81,0.2,0.0,0.0,0.0,0.0
2001-09-14,21.41,19.4,10.11,6.8,93.4,77,54.05,36,24.14,26,2.35,13,2.84,0.0,2.84,0.0,0.0,0.0,0.0,0.0
2001-09-15,21.08,20.8,9.83,8.6,93.44,70,54.22,36,24.23,24,2.41,0,2.97,0.0,2.97,0.0,0.0,0.0,0.0,0.0
2001-09-16,20.75,24.3,9.49,8.8,93.46,77,54.24,32,24.67,22,2.46,0,2.96,0.0,2.96,0.0,0.0,0.0,0.0,0.0
2001-09-17,20.34,23.6,9.2,10.3,93.38,79,54.39,40,24.46,20,2.49,4,3.02,0.0,3.02,0.0,0.0,0.0,0.0,0.0
2001-09-18,20.08,23.2,8.95,16.0,93.36,74,54.59,47,24.22,17,2.47,6,2.82,0.0,2.82,0.0,0.0,0.0,0.0,0.0
2001-09-19,19.83,21.4,8.8,17.0,93.54,88,55.04,57,24.35,28,2.45,7,2.81,11.8,2.81,11.8,0.0,0.0,0.0,0.0
2001-09-20,19.63,22.0,8.69,16.8,93.6,89,55.24,61,24.57,35,2.64,6,2.88,4.8,2.88,4.8,0.0,0.0,0.0,0.0
2001-09-21,19.35,20.3,8.43,14.5,93.68,88,55.24,58,24.58,24,2.54,0,2.59,13.4,2.59,13.4,0.0,0.0,0.0,0.0
2001-09-22,19.13,20.8,8.16,11.8,93.57,89,55.34,54,24.7,28,2.47,4,2.54,0.0,2.54,0.0,0.0,0.0,0.0,0.0
2001-09-23,18.94,22.1,7.92,9.9,93.62,84,55.31,62,24.64,19,2.46,0,2.56,0.0,2.56,0.0,0.0,0.0,0.0,0.0
2001-09-24,18.81,17.8,7.75,7.5,93.66,86,55.38,72,24.66,33,2.43,4,2.62,7.6,2.62,7.6,0.0,0.0,0.0,0.0
2001-09-25,18.63,13.5,7.56,5.8,93.66,88,55.42,70,24.62,30,2.46,0,2.48,7.0,2.48,7.0,0.0,0.0,0.0,0.0
2001-09-26,18.34,11.0,7.36,4.1,93.45,84,55.54,61,24.88,26,2.45,7,2.35,1.4,2.35,1.4,0.0,0.0,0.0,0.0
2001-09-27,18.05,14.9,7.09,6.7,93.56,86,55.68,59,25.11,28,2.51,4,2.49,0.0,2.49,0.0,0.0,0.0,0.0,0.0
2001-09-28,17.78,17.2,6.84,8.9,93.55,87,55.5,59,25.12,24,2.58,7,2.57,0.0,2.57,0.0,0.0,0.0,0.0,0.0
2001-09-29,17.59,19.5,6.68,7.4,93.42,80,55.42,38,25.57,26,2.74,9,2.64,0.0,2.64,0.0,0.0,0.0,0.0,0.0
2001-09-30,17.36,18.6,6.51,7.5,93.26,81,55.55,45,25.61,13,2.7,0,2.45,0.0,2.45,0.0,0.0,0.0,0.0,0.0
2001-10-01,17.17,22.9,6.4,7.3,93.27,80,55.95,40,25.35,20,2.76,0,2.45,0.0,2.45,0.0,0.0,0.0,0.0,0.0
2001-10-02,16.97,24.7,6.3,9.8,93.27,84,56.43,35,25.57,19,2.88,0,2.49,0.0,2.49,0.0,0.0,0.0,0.0,0.0
2001-10-03,16.67,27.1,6.02,12.8,93.2,88,56.63,39,25.62,41,2.92,0,2.49,0.0,2.49,0.0,0.0,0.0,0.0,0.0
2001-10-04,16.36,19.8,5.74,10.4,93.17,82,56.48,52,25.36,24,2.93,0,2.38,6.6,2.38,6.6,0.0,0.0,0.0,0.0
2001-10-05,16.08,10.6,5.46,6.2,93.22,87,56.5,79,25.25,32,2.84,4,2.38,36.0,2.38,36.0,0.0,0.0,0.0,0.0
2001-10-06,15.94,12.7,5.26,3.7,93.17,84,56.42,41,25.46,46,2.81,15,2.5,4.8,2.5,4.8,0.0,0.0,0.0,0.0
2001-10-07,15.68,8.0,5.11,-0.2,93.19,75,56.24,40,25.43,43,2.81,15,2.32,0.4,2.32,0.4,0.0,0.0,0.0,0.0
2001-10-08,15.41,9.9,5.01,-2.0,93.05,79,56.59,40,25.6,17,2.83,4,2.26,0.0,2.26,0.0,0.0,0.0,0.0,0.0
2001-10-09,15.11,15.2,4.79,1.9,92.94,76,56.79,51,25.7,20,3.02,0,2.16,0.0,2.16,0.0,0.0,0.0,0.0,0.0
2001-10-10,14.82,19.7,4.58,10.9,92.91,68,57.07,49,25.6,26,3.02,6,2.17,0.0,2.17,0.0,0.0,0.0,0.0,0.0
2001-10-11,14.63,18.1,4.38,11.8,93.05,87,57.24,50,25.52,32,3.1,4,2.21,6.8,2.21,6.8,0.0,0.0,0.0,0.0
2001-10-12,14.34,15.6,4.17,11.4,92.98,92,57.44,86,25.41,28,3.2,0,2.21,21.0,2.2,21.0,0.0,0.0,0.0,0.0
2001-10-13,14.11,21.3,3.97,14.2,92.92,91,57.51,70,25.47,20,3.22,6,2.18,0.0,2.17,0.0,0.01,0.0,0.0,0.0
2001-10-14,13.88,18.6,3.81,8.9,92.92,88,57.74,66,25.22,35,3.18,11,2.09,4.4,2.07,4.4,0.01,0.0,0.0,0.0
2001-10-15,13.74,15.0,3.75,8.3,92.82,84,57.77,54,25.02,33,3.23,4,2.12,0.0,2.09,0.0,0.03,0.0,0.0,0.0
2001-10-16,13.66,12.8,3.59,6.5,92.86,88,57.75,67,24.98,33,3.13,4,2.13,12.8,2.09,12.8,0.03,0.0,0.0,0.0
2001-10-17,13.59,6.8,3.48,0.8,92.83,86,57.71,47,25.01,61,3.16,0,1.99,0.4,1.95,0.4,0.03,0.0,0.0,0.0
2001-10-18,13.47,12.7,3.46,-0.6,92.85,80,57.74,39,25.06,20,3.3,6,1.98,0.0,1.95,0.0,0.03,0.0,0.0,0.0
2001-10-19,13.38,15.6,3.39,7.9,92.81,77,57.94,56,25.12,30,3.38,4,2.02,0.0,1.98,0.0,0.03,0.0,0.0,0.0
2001-10-20,13.22,17.7,3.32,6.2,92.72,85,58.15,39,25.04,35,3.32,6,2.06,0.0,2.02,0.0,0.03,0.0,0.0,0.0
2001-10-21,13.02,16.9,3.21,5.8,92.6,79,58.23,52,25.2,26,3.58,0,1.95,0.0,1.91,0.0,0.03,0.0,0.0,0.0
2001-10-22,12.78,14.2,3.06,3.4,92.41,84,58.39,59,25.18,11,3.72,0,1.92,1.6,1.88,1.6,0.03,0.0,0.0,0.0
2001-10-23,12.61,19.5,2.86,9.5,92.4,88,58.02,72,25.02,35,3.67,0,1.9,6.0,1.86,6.0,0.03,0.0,0.0,0.0
2001-10-24,12.46,20.4,2.73,13.8,92.28,91,57.87,72,24.91,26,3.53,0,1.91,4.0,1.87,4.0,0.03,0.0,0.0,0.0
2001-10-25,12.34,16.4,2.71,4.3,92.22,88,57.84,51,24.93,59,3.67,19,1.97,1.8,1.92,1.8,0.03,0.0,0.0,0.0
2001-10-26,12.22,7.0,2.69,2.6,92.23,78,58.2,54,25.07,48,3.65,20,2.14,0.2,2.1,0.2,0.03,0.0,0.0,0.0
2001-10-27,12.21,6.6,2.66,1.5,92.16,83,58.1,55,25.36,41,3.66,11,2.05,0.8,2.0,0.8,0.03,0.0,0.0,0.0
2001-10-28,12.02,7.5,2.61,2.4,92.14,67,58.53,50,25.39,17,3.76,4,2.1,0.0,2.05,0.0,0.04,0.0,0.0,0.0
2001-10-29,11.78,13.5,2.5,2.8,92.18,77,58.78,52,25.47,24,3.82,6,2.13,0.0,2.09,0.0,0.03,0.0,0.0,0.0
2001-10-30,11.53,8.4,2.28,1.1,92.27,68,59.16,44,25.9,24,3.99,0,2.04,0.0,2.01,0.0,0.02,0.0,0.0,0.0
2001-10-31,11.17,9.8,2.11,4.7,92.16,81,59.4,50,25.95,19,4.08,4,2.13,1.2,2.1,1.2,0.02,0.0,0.0,0.0
2001-11-01,10.89,19.6,1.91,6.7,92.11,82,59.59,44,25.95,44,4.01,4,2.13,0.0,2.1,0.0,0.03,0.0,0.0,0.0
2001-11-02,10.65,15.8,1.72,6.8,92.16,88,59.97,55,26.09,43,3.88,7,2.19,10.8,2.16,10.8,0.04,0.0,0.0,0.0
2001-11-03,10.35,10.5,1.51,3.3,92.13,80,60.29,59,26.53,30,3.95,4,2.37,0.0,2.34,0.0,0.04,0.0,0.0,0.0
2001-11-04,9.95,14.0,1.24,1.8,91.94,82,60.34,46,27.09,46,4.25,0,2.37,0.2,2.33,0.2,0.04,0.0,0.0,0.0
2001-11-05,9.52,8.0,0.96,-0.4,91.82,74,60.76,52,27.09,33,4.17,9,2.4,0.0,2.37,0.0,0.04,0.0,0.0,0.0
2001-11-06,9.26,12.1,0.79,-1.8,91.83,78,61.2,48,27.18,20,4.14,4,2.39,0.0,2.34,0.0,0.05,0.0,0.0,0.0
2001-11-07,8.98,14.3,0.65,7.0,91.78,76,61.77,53,27.59,22,4.37,4,2.49,0.0,2.39,0.0,0.11,0.0,0.1,0.0
2001-11-08,8.65,18.2,0.47,2.5,91.79,89,62.36,51,27.81,44,4.51,0,2.59,3.6,2.48,3.6,0.13,0.0,0.1,0.0
2001-11-09,8.33,7.4,0.17,1.9,91.74,72,62.63,54,27.95,41,4.54,9,2.56,0.0,2.42,0.0,0.15,0.0,0.2,0.0
2001-11-10,7.98,11.6,-0.09,2.6,91.6,74,62.65,49,28.03,39,4.66,9,2.29,0.0,2.14,0.0,0.17,0.0,0.2,0.0
2001-11-11,7.66,4.4,-0.32,-0.8,91.61,65,63.01,48,27.79,26,4.67,11,2.26,0.0,2.09,0.0,0.19,0.0,0.3,0.0
2001-11-12,7.45,6.3,-0.49,1.1,91.62,82,63.31,59,27.6,30,4.58,0,2.08,0.2,1.9,0.2,0.19,0.0,0.3,0.0
2001-11-13,7.27,14.2,-0.7,0.0,91.74,83,63.87,41,27.78,22,4.66,0,2.19,0.0,1.96,0.0,0.23,0.0,0.4,0.0
2001-11-14,7.02,15.2,-0.86,9.5,91.7,82,64.06,49,27.86,24,4.7,0,2.24,0.0,2.01,0.0,0.24,0.0,0.4,0.0
2001-11-15,6.78,16.8,-1.04,10.5,91.68,85,64.26,70,27.84,26,4.74,4,2.1,0.0,1.84,0.0,0.26,0.0,0.4,0.0
2001-11-16,6.57,15.4,-1.17,2.5,91.76,80,64.54,59,27.9,26,4.74,9,2.17,0.0,1.9,0.0,0.27,0.0,0.5,0.0
2001-11-17,6.33,7.3,-1.34,0.7,91.57,87,64.66,64,28.02,11,4.9,4,2.09,0.0,1.81,0.0,0.27,0.0,0.5,0.0
2001-11-18,6.07,14.2,-1.57,5.0,91.51,90,64.74,62,27.72,19,4.9,6,1.97,0.0,1.67,0.0,0.3,0.0,0.5,0.0
2001-11-19,5.93,16.0,-1.64,2.4,91.76,81,65.3,61,27.5,44,4.77,6,1.98,1.8,1.67,1.8,0.31,0.0,0.6,0.0
2001-11-20,5.9,5.0,-1.61,0.2,92.07,73,65.69,45,27.69,33,4.81,13,2.05,0.0,1.69,0.0,0.36,0.0,0.6,0.0
2001-11-21,5.81,7.6,-1.66,-0.9,92.33,67,66.01,56,27.88,33,4.88,0,2.15,0.0,1.75,0.0,0.41,0.0,0.6,0.0
2001-11-22,5.51,9.9,-1.8,0.9,92.29,83,66.43,62,27.81,11,4.91,0,2.09,0.0,1.71,0.0,0.39,0.0,0.7,0.0
2001-11-23,5.37,11.6,-1.92,0.2,92.37,89,66.41,49,28.07,13,4.97,0,1.96,0.0,1.59,0.0,0.38,0.0,0.7,0.0
2001-11-24,5.18,14.2,-2.04,0.9,92.23,76,66.34,52,28.18,22,5.03,0,1.85,0.0,1.49,0.0,0.39,0.0,0.6,0.0
2001-11-25,4.98,15.6,-2.24,8.3,92.14,89,66.17,57,28.4,30,5.13,11,1.92,19.2,1.5,19.2,0.43,0.0,0.6,0.0
2001-11-26,4.75,8.6,-2.45,6.4,92.16,80,66.18,63,28.92,19,5.11,0,2.06,0.0,1.57,0.0,0.5,0.0,0.7,0.0
2001-11-27,4.47,7.8,-2.68,5.9,92.19,90,66.1,67,29.18,35,5.09,4,2.1,3.6,1.58,3.6,0.53,0.0,0.7,0.0
2001-11-28,4.25,6.8,-2.85,0.6,92.19,91,66.1,75,29.06,24,4.91,0,1.98,0.6,1.45,0.6,0.56,0.0,0.8,0.0
2001-11-29,4.16,2.9,-2.98,0.4,92.27,87,66.33,80,28.96,20,4.82,9,2.12,18.4,1.55,18.4,0.6,0.0,0.9,0.0
2001-11-30,3.95,9.1,-3.18,2.4,92.22,93,66.53,78,29.06,32,4.78,4,2.11,16.6,1.53,16.6,0.6,0.0,1.0,0.0
2001-12-01,3.68,8.1,-3.46,6.3,92.2,86,66.79,68,28.94,33,4.71,13,2.07,0.0,1.43,0.0,0.67,0.0,1.0,0.0
2001-12-02,3.48,8.6,-3.69,2.7,92.34,82,67.1,57,28.87,30,4.57,6,2.16,0.0,1.43,0.0,0.76,0.0,1.2,0.0
2001-12-03,3.31,12.5,-3.81,2.7,92.27,89,67.36,61,29.22,30,4.6,0,2.14,0.0,1.36,0.0,0.82,0.0,1.3,0.0
2001-12-04,3.01,12.0,-4.16,-0.8,91.96,90,67.14,74,29.26,15,4.71,0,2.02,0.2,1.21,0.2,0.85,0.0,1.5,0.0
2001-12-05,2.76,18.3,-4.6,9.8,91.88,88,67.26,37,28.96,39,4.63,0,2.04,0.2,1.22,0.2,0.88,0.0,1.8,0.0
2001-12-06,2.51,18.3,-4.93,-0.2,91.75,76,67.23,37,28.91,50,4.61,6,1.91,2.2,1.09,2.2,0.87,0.0,2.0,0.0
2001-12-07,2.4,7.8,-5.17,-2.4,91.76,80,67.32,53,28.96,33,4.55,7,1.93,0.0,1.07,0.0,0.9,0.0,2.2,0.0
2001-12-08,2.32,2.6,-5.28,-2.4,91.75,68,67.48,56,28.81,24,4.53,6,2.05,0.0,1.14,0.0,0.96,0.0,2.4,0.0
2001-12-09,2.18,5.9,-5.41,-2.2,91.91,76,67.89,46,28.76,22,4.43,0,2.07,0.0,1.14,0.0,0.97,0.0,2.7,0.0
2001-12-10,1.96,7.2,-5.61,-2.0,92.03,75,68.19,59,28.68,26,4.35,4,2.0,0.0,1.11,0.0,0.94,0.0,2.8,0.0
2001-12-11,1.65,8.1,-5.83,-2.4,91.8,85,68.29,62,28.4,15,4.42,0,1.88,0.0,1.06,0.0,0.88,0.0,3.0,0.0
2001-12-12,1.39,7.3,-6.09,0.9,91.74,99,68.68,64,28.22,15,4.54,4,1.94,4.6,1.03,4.6,1.01,0.0,3.1,0.0
2001-12-13,1.15,12.1,-6.35,6.2,91.63,100,68.69,76,28.27,30,4.66,7,1.96,3.2,1.03,3.2,1.05,0.0,3.3,0.0
2001-12-14,0.89,6.6,-6.63,-0.8,91.51,96,68.42,56,28.37,33,4.67,4,1.85,6.8,0.93,0.0,1.06,6.8,3.6,0.0
2001-12-15,0.81,2.7,-6.78,-3.6,91.55,90,68.47,68,28.49,20,4.72,0,1.9,0.0,0.96,0.0,1.07,0.0,3.8,6.0
2001-12-16,0.75,2.6,-6.83,-4.3,91.47,89,68.43,78,28.64,24,4.84,6,1.94,0.2,1.02,0.2,1.03,0.0,3.9,4.0
2001-12-17,0.61,4.1,-7.05,1.7,91.49,97,68.16,87,28.92,19,4.98,0,1.94,11.8,1.09,11.8,0.96,0.0,4.0,1.0
2001-12-18,0.44,6.8,-7.29,2.3,91.57,94,68.03,63,29.02,35,4.97,11,2.0,0.0,1.18,0.0,0.93,0.0,4.1,0.0
2001-12-19,0.31,6.0,-7.42,0.7,91.54,91,68.08,75,29.12,26,4.94,4,2.0,2.0,1.19,2.0,0.93,0.0,4.1,0.0
2001-12-20,0.13,3.9,-7.51,-0.8,91.38,86,68.0,62,29.08,46,5.02,26,1.9,0.2,1.11,0.2,0.9,0.0,4.1,0.0
2001-12-21,0.05,1.2,-7.55,-4.1,91.28,80,68.03,59,28.98,26,4.97,9,1.91,0.0,1.11,0.0,0.93,0.0,4.1,0.0
2001-12-22,-0.04,2.4,-7.61,-5.5,91.25,85,68.12,69,29.1,26,5.02,4,1.92,0.0,1.16,0.0,0.91,0.0,4.0,0.0
2001-12-23,-0.34,6.9,-7.93,-1.7,91.11,95,68.21,60,28.98,35,5.02,4,1.86,8.4,1.1,8.4,0.92,0.0,4.1,0.0
2001-12-24,-0.52,0.4,-8.14,-3.9,91.08,76,68.23,55,28.67,35,4.89,11,1.91,0.0,1.13,0.0,0.93,0.0,4.1,0.0
2001-12-25,-0.55,-0.5,-8.2,-5.8,91.06,80,68.44,60,28.5,32,4.88,7,1.94,0.0,1.1,0.0,0.95,0.0,4.2,0.0
2001-12-26,-0.5,-3.5,-8.28,-7.8,91.08,82,68.6,61,28.67,26,4.9,6,1.92,0.8,1.04,0.0,0.99,1.0,4.3,0.0
2001-12-27,-0.51,-3.4,-8.33,-7.4,91.06,79,68.32,59,28.94,28,5.01,9,1.85,0.0,1.06,0.0,0.88,0.0,4.4,0.0
2001-12-28,-0.59,-0.2,-8.46,-6.5,90.9,77,68.12,57,29.21,41,5.1,7,1.8,0.0,1.08,0.0,0.78,0.0,4.4,0.0
2001-12-29,-0.69,-1.7,-8.56,-8.3,90.73,77,68.02,53,29.18,41,5.15,7,1.73,0.0,1.04,0.0,0.77,0.0,4.3,0.0
2001-12-30,-0.83,-2.4,-8.68,-6.6,90.7,81,67.96,57,29.07,48,5.18,22,1.68,0.0,0.98,0.0,0.78,0.0,4.3,0.0
2001-12-31,-1.09,-1.9,-8.95,-6.7,90.7,76,67.72,59,29.33,44,5.4,17,1.66,0.0,0.94,0.0,0.83,0.0,4.3,0.0
2002-01-01,-1.32,-1.8,-9.2,-10.0,90.35,81,67.66,52,29.14,28,5.32,7,1.61,0.0,0.88,0.0,0.85,0.0,4.5,0.0
2002-01-02,-1.5,0.8,-9.35,-9.3,90.18,84,67.49,57,29.13,35,5.43,6,1.53,0.0,0.79,0.0,0.87,0.0,4.6,0.0
2002-01-03,-1.6,0.7,-9.5,-6.0,90.2,78,67.35,56,29.2,32,5.47,11,1.62,0.0,0.82,0.0,0.9,0.0,4.8,0.0
2002-01-04,-1.72,1.3,-9.64,-3.9,90.14,72,67.08,40,29.67,35,5.66,13,1.65,0.0,0.83,0.0,0.93,0.0,5.1,0.0
2002-01-05,-1.87,3.4,-9.89,-0.1,90.03,85,66.85,54,29.9,28,5.78,9,1.63,0.4,0.83,0.0,0.89,0.4,5.3,0.0
2002-01-06,-1.95,1.4,-10.09,-0.5,90.04,94,66.75,85,29.84,22,5.8,0,1.63,4.4,0.74,0.0,1.01,4.4,5.5,0.0
2002-01-07,-2.02,-0.2,-10.18,-9.6,90.08,86,66.65,58,30.07,41,5.9,7,1.63,0.0,0.72,0.0,1.03,0.0,5.9,1.0
2002-01-08,-2.21,1.2,-10.39,-9.6,89.92,81,66.45,64,30.34,39,6.01,7,1.66,0.0,0.74,0.0,1.05,0.0,6.2,0.0
2002-01-09,-2.34,5.1,-10.66,0.6,89.8,86,66.26,69,30.54,33,6.1,9,1.64,1.0,0.77,0.6,1.03,0.4,6.5,0.0
2002-01-10,-2.52,5.3,-10.74,1.0,89.79,87,66.11,75,30.64,20,6.17,7,1.69,0.0,0.81,0.0,1.04,0.0,6.8,0.0
2002-01-11,-2.58,4.6,-10.83,0.9,89.76,88,66.18,60,30.52,52,6.14,6,1.7,1.2,0.8,1.2,1.05,0.0,7.0,0.0
2002-01-12,-2.59,5.1,-10.91,0.3,89.77,85,66.22,62,30.34,32,6.08,15,1.71,0.0,0.78,0.0,1.08,0.0,7.2,0.0
2002-01-13,-2.62,1.8,-11.06,-4.2,89.82,82,66.29,55,30.46,50,6.11,22,1.79,0.0,0.82,0.0,1.12,0.0,7.5,0.0
2002-01-14,-2.7,2.5,-11.25,-5.8,89.69,93,66.17,67,30.51,32,6.13,4,1.82,1.0,0.85,0.0,1.12,1.0,7.7,0.0
2002-01-15,-2.57,2.8,-11.17,-2.6,89.6,93,66.28,70,30.48,37,6.02,6,1.79,6.0,0.84,5.0,1.08,1.0,7.9,0.0
2002-01-16,-2.31,0.6,-10.85,-5.1,89.85,92,66.45,69,30.54,26,6.19,11,1.82,2.6,0.86,0.0,1.09,2.6,8.0,1.0
2002-01-17,-2.11,1.1,-10.61,-4.6,90.01,92,66.73,65,30.54,46,6.19,15,1.88,0.6,0.88,0.0,1.12,0.6,8.1,4.0
2002-01-18,-1.96,-2.7,-10.5,-11.0,90.11,77,66.82,55,30.6,41,6.08,15,1.82,0.0,0.87,0.0,1.09,0.0,8.1,3.0
2002-01-19,-1.9,-3.1,-10.39,-11.6,90.1,78,66.72,45,30.38,17,6.12,4,1.84,0.0,0.92,0.0,1.06,0.0,8.1,3.0
2002-01-20,-1.84,1.3,-10.35,-6.7,90.23,74,66.77,59,30.46,28,6.12,9,1.91,0.0,0.98,0.0,1.08,0.0,7.9,3.0
2002-01-21,-1.86,1.7,-10.34,-1.3,90.1,94,66.6,67,30.6,39,6.08,6,1.85,2.4,1.01,0.0,0.97,2.8,7.8,1.0
2002-01-22,-1.82,6.3,-10.27,-2.3,89.94,75,66.54,55,30.44,30,5.94,7,1.81,0.0,1.01,0.0,0.91,0.0,7.7,3.0
2002-01-23,-1.72,6.9,-10.11,2.2,90.02,94,66.56,52,30.39,22,6.0,4,1.74,0.8,0.93,0.8,0.92,0.0,7.5,0.0
2002-01-24,-1.7,4.6,-9.95,-4.7,89.93,93,66.38,68,30.44,32,5.96,7,1.7,7.8,0.89,6.0,0.92,1.8,7.3,0.0
2002-01-25,-1.6,4.8,-10.01,-3.5,89.9,74,66.03,53,30.31,46,6.02,11,1.66,0.0,0.86,0.0,0.9,0.0,7.1,0.0
2002-01-26,-1.6,7.5,-10.07,3.2,89.8,62,65.85,51,30.36,35,5.97,6,1.69,0.0,0.91,0.0,0.89,0.0,7.0,0.0
2002-01-27,-1.65,11.2,-9.99,1.8,89.74,68,65.66,46,30.2,32,6.0,7,1.69,0.0,0.86,0.0,0.94,0.0,6.9,0.0
2002-01-28,-1.69,11.2,-9.95,1.7,89.67,87,65.44,48,30.25,22,6.04,4,1.62,0.0,0.82,0.0,0.89,0.0,6.8,0.0
2002-01-29,-1.76,2.7,-9.96,-2.0,89.54,87,65.43,67,30.23,28,6.03,9,1.58,0.4,0.77,0.4,0.92,0.0,6.7,0.0
2002-01-30,-1.96,-0.6,-10.09,-3.6,89.42,87,65.26,63,30.06,24,6.01,6,1.53,0.0,0.72,0.0,0.92,0.0,6.7,0.0
2002-01-31,-2.17,-2.6,-10.34,-7.2,89.2,88,64.99,65,30.04,26,5.96,9,1.44,17.6,0.63,0.6,0.92,16.4,6.7,2.0
2002-02-01,-2.37,4.2,-10.65,-8.0,88.86,94,64.53,57,29.91,70,5.99,7,1.4,6.4,0.61,4.0,0.91,2.4,6.7,16.0
2002-02-02,-2.48,-0.6,-10.79,-9.0,88.61,79,64.15,56,29.63,20,5.95,0,1.36,0.0,0.6,0.0,0.87,0.0,6.8,13.0
2002-02-03,-2.49,1.4,-10.93,-2.8,88.59,76,64.03,64,29.43,44,5.68,6,1.3,0.0,0.51,0.0,0.89,0.0,6.8,13.0
2002-02-04,-2.59,-1.5,-11.04,-14.2,88.39,84,63.76,63,29.23,59,5.61,0,1.24,1.2,0.46,0.0,0.88,1.2,6.8,13.0
2002-02-05,-2.6,-1.9,-11.1,-14.5,88.36,75,63.47,61,29.24,50,5.59,0,1.28,0.0,0.44,0.0,0.91,0.0,6.9,13.0
2002-02-06,-2.56,-0.2,-11.15,-5.9,88.39,79,63.12,64,29.3,30,5.64,6,1.32,0.0,0.48,0.0,0.93,0.0,6.9,12.0
2002-02-07,-2.53,3.4,-11.18,-2.0,88.19,75,62.74,59,29.14,33,5.56,9,1.33,0.0,0.48,0.0,0.93,0.0,7.0,12.0
2002-02-08,-2.47,2.4,-11.17,-2.7,88.24,84,62.85,66,28.87,20,5.47,0,1.4,0.0,0.53,0.0,0.94,0.0,7.0,9.0
2002-02-09,-2.47,-0.4,-11.1,-4.3,88.29,81,62.92,68,28.77,26,5.26,7,1.43,0.0,0.54,0.0,0.96,0.0,7.0,8.0
2002-02-10,-2.4,7.0,-11.02,-5.7,88.18,87,62.86,68,28.85,52,5.19,0,1.4,1.0,0.54,1.0,0.91,0.0,7.1,8.0
2002-02-11,-2.21,-2.3,-10.95,-14.1,88.24,71,62.94,39,28.87,50,5.04,7,1.39,0.0,0.58,0.0,0.87,0.0,7.1,5.0
2002-02-12,-1.85,4.0,-10.57,-5.8,88.42,75,63.37,61,28.54,52,4.8,22,1.4,0.2,0.58,0.0,0.86,0.2,7.0,5.0
2002-02-13,-1.49,-3.9,-10.12,-13.0,88.72,76,63.5,48,28.5,46,4.68,6,1.4,0.2,0.61,0.0,0.81,0.2,6.9,4.0
2002-02-14,-1.09,5.5,-9.8,-5.1,88.88,64,63.58,47,28.68,35,4.65,9,1.53,0.0,0.72,0.0,0.82,0.0,6.7,4.0
2002-02-15,-0.78,6.2,-9.51,0.8,88.91,77,63.58,47,28.7,35,4.58,7,1.67,0.0,0.9,0.0,0.78,0.0,6.5,0.0
2002-02-16,-0.48,3.4,-9.16,-0.5,89.05,90,63.77,68,28.66,28,4.48,7,1.7,3.4,0.98,0.0,0.73,1.6,6.3,0.0
2002-02-17,-0.26,-0.2,-8.84,-9.0,89.21,78,63.93,52,28.77,46,4.56,9,1.8,0.0,1.07,0.0,0.74,0.0,6.0,0.0
2002-02-18,-0.15,1.3,-8.66,-10.1,89.14,72,63.94,39,28.96,19,4.69,4,1.78,0.0,1.09,0.0,0.72,0.0,5.8,0.0
