Date,Observedtas,Modeltas,Bias
1987-06-28,17.64,18.66744,1.0274399999999986
1987-06-29,21.66,17.753780000000006,-3.906219999999994
1987-06-30,21.07,14.430540000000008,-6.639459999999993
1987-07-01,18.32,16.061500000000027,-2.258499999999973
1987-07-02,17.76,16.227529999999998,-1.5324700000000036
1987-07-03,19.65,22.614860000000014,2.964860000000016
1987-07-04,20.07,23.91296000000011,3.842960000000108
1987-07-05,20.99,25.19990000000001,4.209900000000012
1987-07-06,22.42,24.530360000000034,2.110360000000032
1987-07-07,23.36,22.394679999999994,-0.9653200000000055
1987-07-08,24.35,19.251430000000028,-5.098569999999974
1987-07-09,25.05,16.840570000000017,-8.209429999999983
1987-07-10,25.92,17.644160000000113,-8.275839999999889
1987-07-11,28.15,22.405270000000034,-5.744729999999965
1987-07-12,28.28,22.877529999999986,-5.402470000000015
1987-07-13,25.93,19.068780000000004,-6.861219999999996
1987-07-14,16.6,19.56564000000003,2.965640000000029
1987-07-15,15.95,23.6225,7.672499999999999
1987-07-16,18.02,25.555300000000052,7.535300000000053
1987-07-17,20.34,22.69625000000002,2.3562500000000206
1987-07-18,25.5,17.962980000000016,-7.537019999999984
1987-07-19,22.72,18.1062,-4.613799999999998
1987-07-20,25.39,20.693720000000038,-4.6962799999999625
1987-07-21,25.87,19.008800000000008,-6.861199999999993
1987-07-22,25.95,25.928980000000024,-0.02101999999997517
1987-07-23,26.97,24.62557000000004,-2.34442999999996
1987-07-24,26.66,23.69045,-2.9695500000000017
1987-07-25,24.9,21.130500000000037,-3.7694999999999617
1987-07-26,22.92,19.11523,-3.8047700000000013
1987-07-27,20.74,23.30718000000001,2.567180000000011
1987-07-28,19.27,21.563199999999995,2.2931999999999952
1987-07-29,19.84,18.94177000000002,-0.8982299999999803
1987-07-30,23.18,20.08053000000001,-3.0994699999999895
1987-07-31,20.25,22.9701,2.7200999999999986
1987-08-01,20.66,23.163350000000037,2.5033500000000366
1987-08-02,21.27,24.88302000000005,3.613020000000052
1987-08-03,24.6,27.20168000000001,2.601680000000009
1987-08-04,22.83,21.417170000000123,-1.4128299999998752
1987-08-05,17.94,16.19753000000003,-1.7424699999999724
1987-08-06,18.08,21.375800000000027,3.2958000000000283
1987-08-07,20.23,20.65773999999999,0.42773999999998935
1987-08-08,20.35,19.179400000000047,-1.1705999999999541
1987-08-09,17.4,25.48599999999999,8.085999999999991
1987-08-10,19.77,27.931270000000037,8.161270000000037
1987-08-11,18.6,29.47564,10.875639999999997
1987-08-12,18.18,30.235830000000014,12.055830000000014
1987-08-13,21.43,30.19390000000004,8.763900000000039
1987-08-14,24.03,26.829800000000034,2.799800000000033
1987-08-15,26.02,28.89907000000016,2.879070000000162
1987-08-16,26.05,21.940550000000034,-4.109449999999967
1987-08-17,25.31,20.306179999999983,-5.003820000000015
1987-08-18,21.7,20.54788000000002,-1.1521199999999787
1987-08-19,20.68,21.77647999999999,1.096479999999989
1987-08-20,18.41,26.444120000000108,8.034120000000108
1987-08-21,20.7,27.683,6.9830000000000005
1987-08-22,21.67,26.634800000000038,4.964800000000036
1987-08-23,14.83,25.174250000000033,10.344250000000033
1987-08-24,13.48,28.732900000000033,15.252900000000032
1987-08-25,16.8,22.788870000000035,5.988870000000034
1987-08-26,15.69,21.76455000000004,6.074550000000039
1987-08-27,16.99,23.10210000000001,6.112100000000012
1987-08-28,16.39,21.6515,5.261499999999998
1987-08-29,16.52,18.53634,2.0163399999999996
1987-08-30,18.36,22.991330000000005,4.6313300000000055
1987-08-31,17.43,26.230370000000054,8.800370000000054
1987-09-01,13.36,23.0385,9.6785
1987-09-02,13.99,23.73653999999999,9.74653999999999
1987-09-03,12.13,26.49896000000001,14.36896000000001
1987-09-04,14.14,18.935020000000122,4.795020000000122
1987-09-05,16.45,17.13775000000004,0.6877500000000403
1987-09-06,18.27,18.454060000000027,0.1840600000000272
